HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
68,39,E06000023,,360230,11,3753,South West,,A4320,175250,"Bristol, City of",4,56033,8,122,E,507,9/16/2014,2014,174600,33,11,3052,M32,361150,20,TM,360660,0,174350,,7
54,39,E06000023,,360230,17,3432,South West,,A4320,175250,"Bristol, City of",1,56033,22,133,E,476,9/16/2014,2014,174600,37,17,2747,M32,361150,22,TM,360660,0,174350,,8
40,28,E06000023,,360230,12,2372,South West,,A4320,175250,"Bristol, City of",2,56033,18,112,E,439,9/16/2014,2014,174600,19,29,1774,M32,361150,11,TM,360660,0,174350,,9
53,32,E06000023,,360230,11,2013,South West,,A4320,175250,"Bristol, City of",1,56033,12,110,E,437,9/16/2014,2014,174600,12,19,1422,M32,361150,14,TM,360660,0,174350,,10
63,19,E06000023,,360230,14,2197,South West,,A4320,175250,"Bristol, City of",9,56033,18,155,E,376,9/16/2014,2014,174600,12,30,1635,M32,361150,21,TM,360660,0,174350,,11
64,20,E06000023,,360230,6,2425,South West,,A4320,175250,"Bristol, City of",10,56033,14,140,E,413,9/16/2014,2014,174600,24,32,1828,M32,361150,14,TM,360660,0,174350,,12
61,26,E06000023,,360230,12,2316,South West,,A4320,175250,"Bristol, City of",7,56033,16,126,E,382,9/16/2014,2014,174600,16,20,1766,M32,361150,10,TM,360660,0,174350,,13
51,18,E06000023,,360230,10,2818,South West,,A4320,175250,"Bristol, City of",3,56033,13,106,E,459,9/16/2014,2014,174600,23,20,2212,M32,361150,9,TM,360660,0,174350,,14
40,26,E06000023,,360230,5,3131,South West,,A4320,175250,"Bristol, City of",3,56033,8,86,E,485,9/16/2014,2014,174600,34,16,2500,M32,361150,14,TM,360660,1,174350,,15
38,28,E06000023,,360230,10,3801,South West,,A4320,175250,"Bristol, City of",3,56033,13,79,E,539,9/16/2014,2014,174600,62,7,3093,M32,361150,8,TM,360660,0,174350,,16
30,29,E06000023,,360230,2,3811,South West,,A4320,175250,"Bristol, City of",4,56033,7,53,E,298,9/16/2014,2014,174600,146,10,3285,M32,361150,0,TM,360660,0,174350,,17
19,24,E06000023,,360230,0,3287,South West,,A4320,175250,"Bristol, City of",2,56033,10,41,E,198,9/16/2014,2014,174600,59,10,2965,M32,361150,0,TM,360660,0,174350,,18
48,20,E06000023,,360230,15,3792,South West,,A4320,175250,"Bristol, City of",5,56033,26,125,W,492,9/16/2014,2014,174600,73,22,3082,M32,361150,9,TM,360660,0,174350,,7
68,23,E06000023,,360230,4,3326,South West,,A4320,175250,"Bristol, City of",6,56033,22,126,W,350,9/16/2014,2014,174600,102,13,2725,M32,361150,13,TM,360660,0,174350,,8
61,31,E06000023,,360230,16,3118,South West,,A4320,175250,"Bristol, City of",3,56033,25,142,W,412,9/16/2014,2014,174600,37,25,2496,M32,361150,12,TM,360660,1,174350,,9
53,24,E06000023,,360230,13,2366,South West,,A4320,175250,"Bristol, City of",8,56033,25,129,W,445,9/16/2014,2014,174600,15,20,1753,M32,361150,10,TM,360660,1,174350,,10
56,21,E06000023,,360230,4,2211,South West,,A4320,175250,"Bristol, City of",4,56033,18,111,W,435,9/16/2014,2014,174600,15,16,1629,M32,361150,13,TM,360660,0,174350,,11
46,21,E06000023,,360230,12,2224,South West,,A4320,175250,"Bristol, City of",5,56033,19,114,W,407,9/16/2014,2014,174600,14,18,1668,M32,361150,14,TM,360660,0,174350,,12
58,25,E06000023,,360230,9,2214,South West,,A4320,175250,"Bristol, City of",2,56033,14,108,W,346,9/16/2014,2014,174600,22,17,1713,M32,361150,8,TM,360660,0,174350,,13
65,17,E06000023,,360230,7,2345,South West,,A4320,175250,"Bristol, City of",4,56033,15,119,W,434,9/16/2014,2014,174600,15,17,1760,M32,361150,11,TM,360660,0,174350,,14
57,18,E06000023,,360230,13,2488,South West,,A4320,175250,"Bristol, City of",2,56033,12,109,W,497,9/16/2014,2014,174600,19,15,1845,M32,361150,10,TM,360660,0,174350,,15
