HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
13,1,E06000022,,376670,4,1059,South West,,A4,170910,Bath and North East Somerset,3,56503,13,46,N,95,9/29/2004,2004,170000,5,9,912,A46,374510,4,TR,375273,0,166670,LA Boundary,7
22,3,E06000022,,376670,10,780,South West,,A4,170910,Bath and North East Somerset,5,56503,7,56,N,69,9/29/2004,2004,170000,5,4,647,A46,374510,8,TR,375273,0,166670,LA Boundary,8
25,6,E06000022,,376670,7,644,South West,,A4,170910,Bath and North East Somerset,2,56503,15,67,N,62,9/29/2004,2004,170000,1,11,508,A46,374510,7,TR,375273,0,166670,LA Boundary,9
38,1,E06000022,,376670,4,589,South West,,A4,170910,Bath and North East Somerset,1,56503,18,80,N,79,9/29/2004,2004,170000,2,7,427,A46,374510,12,TR,375273,0,166670,LA Boundary,10
42,1,E06000022,,376670,2,539,South West,,A4,170910,Bath and North East Somerset,9,56503,13,76,N,76,9/29/2004,2004,170000,2,3,384,A46,374510,7,TR,375273,0,166670,LA Boundary,11
35,1,E06000022,,376670,2,545,South West,,A4,170910,Bath and North East Somerset,3,56503,18,76,N,79,9/29/2004,2004,170000,0,10,389,A46,374510,8,TR,375273,0,166670,LA Boundary,12
35,4,E06000022,,376670,4,457,South West,,A4,170910,Bath and North East Somerset,2,56503,13,65,N,75,9/29/2004,2004,170000,4,9,309,A46,374510,2,TR,375273,0,166670,LA Boundary,13
58,3,E06000022,,376670,5,523,South West,,A4,170910,Bath and North East Somerset,2,56503,16,91,N,79,9/29/2004,2004,170000,1,5,349,A46,374510,5,TR,375273,0,166670,LA Boundary,14
36,4,E06000022,,376670,6,770,South West,,A4,170910,Bath and North East Somerset,2,56503,15,65,N,230,9/29/2004,2004,170000,1,2,470,A46,374510,4,TR,375273,0,166670,LA Boundary,15
30,6,E06000022,,376670,4,763,South West,,A4,170910,Bath and North East Somerset,1,56503,12,60,N,128,9/29/2004,2004,170000,2,11,567,A46,374510,2,TR,375273,0,166670,LA Boundary,16
18,4,E06000022,,376670,0,823,South West,,A4,170910,Bath and North East Somerset,6,56503,13,45,N,94,9/29/2004,2004,170000,5,7,675,A46,374510,1,TR,375273,0,166670,LA Boundary,17
