HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
78,8,E06000024,341771,12,4464,South West,20,175620,North Somerset,19,56021,90,262,E,750,4/23/2012,2012,174700,17,52,3427,M5,350670,11,TM,348700,0,170680,19,7
106,14,E06000024,341771,13,4623,South West,20,175620,North Somerset,8,56021,62,324,E,546,4/23/2012,2012,174700,41,119,3698,M5,350670,16,TM,348700,0,170680,19,8
67,32,E06000024,341771,5,3111,South West,20,175620,North Somerset,23,56021,43,233,E,452,4/23/2012,2012,174700,7,85,2387,M5,350670,10,TM,348700,0,170680,19,9
82,1,E06000024,341771,11,3153,South West,20,175620,North Somerset,17,56021,184,356,E,380,4/23/2012,2012,174700,8,39,2408,M5,350670,23,TM,348700,0,170680,19,10
92,17,E06000024,341771,9,3690,South West,20,175620,North Somerset,21,56021,107,333,E,377,4/23/2012,2012,174700,2,80,2961,M5,350670,24,TM,348700,0,170680,19,11
122,23,E06000024,341771,14,3690,South West,20,175620,North Somerset,29,56021,175,407,E,407,4/23/2012,2012,174700,4,39,2849,M5,350670,28,TM,348700,0,170680,19,12
101,16,E06000024,341771,10,3321,South West,20,175620,North Somerset,21,56021,71,340,E,422,4/23/2012,2012,174700,10,125,2533,M5,350670,12,TM,348700,0,170680,19,13
144,22,E06000024,341771,7,3026,South West,20,175620,North Somerset,23,56021,157,395,E,473,4/23/2012,2012,174700,3,41,2133,M5,350670,23,TM,348700,0,170680,19,14
147,6,E06000024,341771,8,2910,South West,20,175620,North Somerset,32,56021,100,440,E,445,4/23/2012,2012,174700,1,127,2018,M5,350670,26,TM,348700,0,170680,19,15
132,10,E06000024,341771,4,2906,South West,20,175620,North Somerset,14,56021,149,384,E,503,4/23/2012,2012,174700,8,62,2001,M5,350670,23,TM,348700,0,170680,19,16
66,19,E06000024,341771,1,2867,South West,20,175620,North Somerset,26,56021,76,250,E,347,4/23/2012,2012,174700,8,77,2243,M5,350670,4,TM,348700,0,170680,19,17
65,7,E06000024,341771,2,2124,South West,20,175620,North Somerset,14,56021,112,233,E,230,4/23/2012,2012,174700,5,33,1649,M5,350670,7,TM,348700,0,170680,19,18
145,0,E06000024,341771,12,3065,South West,20,175620,North Somerset,27,56021,103,429,W,658,4/23/2012,2012,174700,83,104,1895,M5,350670,38,TM,348700,0,170680,19,7
115,9,E06000024,341771,1,2729,South West,20,175620,North Somerset,22,56021,106,353,W,474,4/23/2012,2012,174700,8,97,1885,M5,350670,12,TM,348700,0,170680,19,8
78,5,E06000024,341771,13,2381,South West,20,175620,North Somerset,13,56021,76,298,W,484,4/23/2012,2012,174700,2,94,1592,M5,350670,24,TM,348700,0,170680,19,9
74,20,E06000024,341771,11,2589,South West,20,175620,North Somerset,12,56021,76,279,W,362,4/23/2012,2012,174700,3,95,1925,M5,350670,11,TM,348700,0,170680,19,10
59,22,E06000024,341771,6,3078,South West,20,175620,North Somerset,22,56021,95,279,W,342,4/23/2012,2012,174700,4,85,2431,M5,350670,12,TM,348700,0,170680,19,11
84,21,E06000024,341771,0,3249,South West,20,175620,North Somerset,34,56021,72,291,W,299,4/23/2012,2012,174700,10,88,2628,M5,350670,13,TM,348700,0,170680,19,12
68,24,E06000024,341771,5,2950,South West,20,175620,North Somerset,19,56021,91,279,W,348,4/23/2012,2012,174700,2,82,2297,M5,350670,14,TM,348700,0,170680,19,13
68,54,E06000024,341771,5,2766,South West,20,175620,North Somerset,15,56021,82,256,W,332,4/23/2012,2012,174700,7,69,2117,M5,350670,17,TM,348700,0,170680,19,14
44,17,E06000024,341771,4,2897,South West,20,175620,North Somerset,33,56021,61,222,W,392,4/23/2012,2012,174700,8,70,2258,M5,350670,10,TM,348700,0,170680,19,15
81,14,E06000024,341771,2,3623,South West,20,175620,North Somerset,13,56021,70,260,W,540,4/23/2012,2012,174700,11,82,2798,M5,350670,12,TM,348700,0,170680,19,16
31,9,E06000024,341771,1,3741,South West,20,175620,North Somerset,15,56021,71,195,W,428,4/23/2012,2012,174700,26,69,3083,M5,350670,8,TM,348700,0,170680,19,17
28,7,E06000024,341771,4,2675,South West,20,175620,North Somerset,12,56021,49,155,W,219,4/23/2012,2012,174700,8,59,2286,M5,350670,3,TM,348700,0,170680,19,18
