HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
3,2,E06000024,1,965,South West,Wraxall,North Somerset,0,947245,0,4,E,84,5/16/2012,2012,172450,10,0,865,B3128,0,BR,349910,3,CLEVEDON ROAD,7
4,3,E06000024,1,754,South West,Wraxall,North Somerset,0,947245,0,6,E,53,5/16/2012,2012,172450,14,1,678,B3128,0,BR,349910,2,CLEVEDON ROAD,8
6,1,E06000024,1,576,South West,Wraxall,North Somerset,0,947245,0,8,E,48,5/16/2012,2012,172450,7,0,512,B3128,1,BR,349910,1,CLEVEDON ROAD,9
5,2,E06000024,0,391,South West,Wraxall,North Somerset,0,947245,0,6,E,43,5/16/2012,2012,172450,3,0,337,B3128,1,BR,349910,1,CLEVEDON ROAD,10
5,2,E06000024,1,318,South West,Wraxall,North Somerset,0,947245,0,7,E,38,5/16/2012,2012,172450,4,0,267,B3128,1,BR,349910,1,CLEVEDON ROAD,11
6,2,E06000024,0,280,South West,Wraxall,North Somerset,0,947245,0,7,E,36,5/16/2012,2012,172450,4,1,231,B3128,0,BR,349910,3,CLEVEDON ROAD,12
5,1,E06000024,1,318,South West,Wraxall,North Somerset,0,947245,0,6,E,31,5/16/2012,2012,172450,0,0,280,B3128,0,BR,349910,2,CLEVEDON ROAD,13
2,3,E06000024,1,264,South West,Wraxall,North Somerset,0,947245,0,4,E,33,5/16/2012,2012,172450,5,1,219,B3128,0,BR,349910,0,CLEVEDON ROAD,14
5,6,E06000024,0,324,South West,Wraxall,North Somerset,0,947245,0,6,E,41,5/16/2012,2012,172450,5,0,266,B3128,1,BR,349910,2,CLEVEDON ROAD,15
3,3,E06000024,0,445,South West,Wraxall,North Somerset,0,947245,0,3,E,63,5/16/2012,2012,172450,5,0,371,B3128,0,BR,349910,4,CLEVEDON ROAD,16
3,3,E06000024,0,483,South West,Wraxall,North Somerset,1,947245,0,5,E,41,5/16/2012,2012,172450,11,1,423,B3128,0,BR,349910,6,CLEVEDON ROAD,17
0,0,E06000024,0,372,South West,Wraxall,North Somerset,0,947245,0,0,E,29,5/16/2012,2012,172450,7,0,336,B3128,0,BR,349910,11,CLEVEDON ROAD,18
5,2,E06000024,1,313,South West,Wraxall,North Somerset,1,947245,0,10,W,49,5/16/2012,2012,172450,5,0,247,B3128,3,BR,349910,2,CLEVEDON ROAD,7
5,2,E06000024,0,483,South West,Wraxall,North Somerset,0,947245,0,5,W,60,5/16/2012,2012,172450,9,0,407,B3128,0,BR,349910,1,CLEVEDON ROAD,8
4,2,E06000024,1,257,South West,Wraxall,North Somerset,0,947245,0,5,W,45,5/16/2012,2012,172450,1,0,204,B3128,0,BR,349910,1,CLEVEDON ROAD,9
6,5,E06000024,1,281,South West,Wraxall,North Somerset,1,947245,0,10,W,51,5/16/2012,2012,172450,2,1,213,B3128,1,BR,349910,0,CLEVEDON ROAD,10
