HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,5,E06000025,,365520,0,415,South West,,A431,172170,South Gloucestershire,0,99858,0,5,N,51,6/14/2000,2000,171700,8,0,346,A4174,365420,0,PU,365640,0,171490,A4174,7
1,4,E06000025,,365520,0,578,South West,,A431,172170,South Gloucestershire,0,99858,0,2,N,51,6/14/2000,2000,171700,8,1,513,A4174,365420,0,PU,365640,1,171490,A4174,8
11,4,E06000025,,365520,0,425,South West,,A431,172170,South Gloucestershire,2,99858,0,14,N,49,6/14/2000,2000,171700,2,1,356,A4174,365420,0,PU,365640,2,171490,A4174,9
5,8,E06000025,,365520,0,404,South West,,A431,172170,South Gloucestershire,0,99858,0,7,N,43,6/14/2000,2000,171700,4,1,342,A4174,365420,1,PU,365640,0,171490,A4174,10
10,7,E06000025,,365520,0,374,South West,,A431,172170,South Gloucestershire,0,99858,1,11,N,39,6/14/2000,2000,171700,3,0,314,A4174,365420,0,PU,365640,1,171490,A4174,11
9,4,E06000025,,365520,1,406,South West,,A431,172170,South Gloucestershire,0,99858,1,13,N,31,6/14/2000,2000,171700,3,2,355,A4174,365420,0,PU,365640,2,171490,A4174,12
6,9,E06000025,,365520,0,389,South West,,A431,172170,South Gloucestershire,1,99858,2,11,N,38,6/14/2000,2000,171700,2,2,329,A4174,365420,0,PU,365640,0,171490,A4174,13
6,2,E06000025,,365520,0,316,South West,,A431,172170,South Gloucestershire,0,99858,0,6,N,38,6/14/2000,2000,171700,1,0,269,A4174,365420,0,PU,365640,0,171490,A4174,14
5,3,E06000025,,365520,0,387,South West,,A431,172170,South Gloucestershire,0,99858,0,5,N,38,6/14/2000,2000,171700,3,0,338,A4174,365420,0,PU,365640,0,171490,A4174,15
2,7,E06000025,,365520,0,370,South West,,A431,172170,South Gloucestershire,0,99858,0,3,N,41,6/14/2000,2000,171700,3,1,316,A4174,365420,0,PU,365640,0,171490,A4174,16
1,4,E06000025,,365520,0,384,South West,,A431,172170,South Gloucestershire,0,99858,0,1,N,32,6/14/2000,2000,171700,3,0,344,A4174,365420,0,PU,365640,1,171490,A4174,17
5,5,E06000025,,365520,0,417,South West,,A431,172170,South Gloucestershire,0,99858,0,5,N,30,6/14/2000,2000,171700,4,0,373,A4174,365420,0,PU,365640,0,171490,A4174,18
5,5,E06000025,,365520,0,192,South West,,A431,172170,South Gloucestershire,1,99858,0,7,S,39,6/14/2000,2000,171700,1,1,140,A4174,365420,0,PU,365640,0,171490,A4174,7
6,11,E06000025,,365520,0,289,South West,,A431,172170,South Gloucestershire,0,99858,0,6,S,57,6/14/2000,2000,171700,1,0,214,A4174,365420,0,PU,365640,1,171490,A4174,8
8,8,E06000025,,365520,0,335,South West,,A431,172170,South Gloucestershire,0,99858,0,10,S,42,6/14/2000,2000,171700,0,1,275,A4174,365420,1,PU,365640,0,171490,A4174,9
9,7,E06000025,,365520,0,376,South West,,A431,172170,South Gloucestershire,0,99858,0,11,S,35,6/14/2000,2000,171700,4,0,319,A4174,365420,2,PU,365640,0,171490,A4174,10
4,4,E06000025,,365520,0,459,South West,,A431,172170,South Gloucestershire,1,99858,1,10,S,41,6/14/2000,2000,171700,9,3,395,A4174,365420,1,PU,365640,1,171490,A4174,11
9,8,E06000025,,365520,0,465,South West,,A431,172170,South Gloucestershire,1,99858,1,11,S,44,6/14/2000,2000,171700,11,0,391,A4174,365420,0,PU,365640,2,171490,A4174,12
6,8,E06000025,,365520,0,433,South West,,A431,172170,South Gloucestershire,1,99858,0,7,S,38,6/14/2000,2000,171700,9,0,371,A4174,365420,0,PU,365640,1,171490,A4174,13
4,2,E06000025,,365520,0,342,South West,,A431,172170,South Gloucestershire,1,99858,0,6,S,30,6/14/2000,2000,171700,5,1,299,A4174,365420,0,PU,365640,0,171490,A4174,14
4,4,E06000025,,365520,0,570,South West,,A431,172170,South Gloucestershire,0,99858,0,4,S,46,6/14/2000,2000,171700,9,0,507,A4174,365420,0,PU,365640,0,171490,A4174,15
3,3,E06000025,,365520,0,601,South West,,A431,172170,South Gloucestershire,0,99858,0,3,S,53,6/14/2000,2000,171700,11,0,531,A4174,365420,0,PU,365640,0,171490,A4174,16
1,3,E06000025,,365520,0,737,South West,,A431,172170,South Gloucestershire,0,99858,0,1,S,65,6/14/2000,2000,171700,7,0,661,A4174,365420,0,PU,365640,3,171490,A4174,17
2,3,E06000025,,365520,0,611,South West,,A431,172170,South Gloucestershire,0,99858,0,2,S,42,6/14/2000,2000,171700,10,0,554,A4174,365420,0,PU,365640,1,171490,A4174,18
0,1,E06000025,Horton Hill,,0,21,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,E,2,6/14/2000,2000,184220,1,0,17,U,,0,UR,376450,1,,,7
0,0,E06000025,Horton Hill,,0,39,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,1,942481,0,1,E,9,6/14/2000,2000,184220,0,0,29,U,,0,UR,376450,0,,,8
0,0,E06000025,Horton Hill,,0,20,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,E,0,6/14/2000,2000,184220,0,0,20,U,,0,UR,376450,0,,,9
0,1,E06000025,Horton Hill,,0,26,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,E,5,6/14/2000,2000,184220,0,0,20,U,,0,UR,376450,0,,,10
2,0,E06000025,Horton Hill,,0,32,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,2,E,5,6/14/2000,2000,184220,0,0,25,U,,0,UR,376450,0,,,11
2,1,E06000025,Horton Hill,,0,16,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,2,E,3,6/14/2000,2000,184220,0,0,10,U,,0,UR,376450,3,,,12
0,0,E06000025,Horton Hill,,0,27,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,E,2,6/14/2000,2000,184220,0,0,25,U,,0,UR,376450,0,,,13
1,1,E06000025,Horton Hill,,0,24,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,1,E,4,6/14/2000,2000,184220,0,0,18,U,,0,UR,376450,0,,,14
1,1,E06000025,Horton Hill,,0,24,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,1,E,1,6/14/2000,2000,184220,0,0,21,U,,0,UR,376450,0,,,15
0,1,E06000025,Horton Hill,,0,26,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,E,2,6/14/2000,2000,184220,0,0,23,U,,0,UR,376450,0,,,16
0,0,E06000025,Horton Hill,,0,44,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,E,5,6/14/2000,2000,184220,0,0,39,U,,0,UR,376450,0,,,17
1,1,E06000025,Horton Hill,,0,40,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,1,E,3,6/14/2000,2000,184220,0,0,35,U,,0,UR,376450,0,,,18
0,1,E06000025,Horton Hill,,0,18,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,0,W,2,6/14/2000,2000,184220,0,0,15,U,,0,UR,376450,0,,,7
1,1,E06000025,Horton Hill,,0,58,South West,"west of New Tyning lane, Horton",,,South Gloucestershire,0,942481,0,1,W,2,6/14/2000,2000,184220,0,0,54,U,,0,UR,376450,0,,,8
