HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,8,E06000022,1,356,South West,Bath,Bath and North East Somerset,0,930445,0,2,N,25,3/27/2007,2007,166480,3,0,318,U,0,UU,374560,8,LANSDOWN ROAD,7
2,13,E06000022,0,473,South West,Bath,Bath and North East Somerset,0,930445,0,3,N,23,3/27/2007,2007,166480,5,0,429,U,1,UU,374560,3,LANSDOWN ROAD,8
2,7,E06000022,0,220,South West,Bath,Bath and North East Somerset,0,930445,0,2,N,35,3/27/2007,2007,166480,2,0,174,U,0,UU,374560,1,LANSDOWN ROAD,9
3,7,E06000022,0,166,South West,Bath,Bath and North East Somerset,0,930445,0,5,N,24,3/27/2007,2007,166480,0,0,130,U,2,UU,374560,0,LANSDOWN ROAD,10
3,7,E06000022,0,197,South West,Bath,Bath and North East Somerset,0,930445,0,3,N,21,3/27/2007,2007,166480,1,0,165,U,0,UU,374560,1,LANSDOWN ROAD,11
3,7,E06000022,0,189,South West,Bath,Bath and North East Somerset,0,930445,0,3,N,16,3/27/2007,2007,166480,2,0,161,U,0,UU,374560,1,LANSDOWN ROAD,12
3,7,E06000022,0,185,South West,Bath,Bath and North East Somerset,0,930445,0,3,N,13,3/27/2007,2007,166480,1,0,161,U,0,UU,374560,0,LANSDOWN ROAD,13
4,7,E06000022,0,201,South West,Bath,Bath and North East Somerset,0,930445,0,4,N,30,3/27/2007,2007,166480,2,0,158,U,0,UU,374560,0,LANSDOWN ROAD,14
0,12,E06000022,0,268,South West,Bath,Bath and North East Somerset,0,930445,0,0,N,38,3/27/2007,2007,166480,3,0,215,U,0,UU,374560,0,LANSDOWN ROAD,15
1,10,E06000022,0,298,South West,Bath,Bath and North East Somerset,0,930445,0,1,N,34,3/27/2007,2007,166480,6,0,247,U,0,UU,374560,0,LANSDOWN ROAD,16
0,7,E06000022,0,331,South West,Bath,Bath and North East Somerset,0,930445,0,0,N,29,3/27/2007,2007,166480,4,0,291,U,0,UU,374560,1,LANSDOWN ROAD,17
0,6,E06000022,0,280,South West,Bath,Bath and North East Somerset,0,930445,0,0,N,11,3/27/2007,2007,166480,7,0,256,U,0,UU,374560,4,LANSDOWN ROAD,18
1,7,E06000022,0,211,South West,Bath,Bath and North East Somerset,0,930445,0,1,S,30,3/27/2007,2007,166480,4,0,169,U,0,UU,374560,0,LANSDOWN ROAD,7
7,10,E06000022,0,418,South West,Bath,Bath and North East Somerset,0,930445,0,8,S,48,3/27/2007,2007,166480,4,0,348,U,1,UU,374560,1,LANSDOWN ROAD,8
4,7,E06000022,0,296,South West,Bath,Bath and North East Somerset,0,930445,0,5,S,46,3/27/2007,2007,166480,1,0,237,U,1,UU,374560,0,LANSDOWN ROAD,9
4,9,E06000022,0,263,South West,Bath,Bath and North East Somerset,0,930445,0,4,S,30,3/27/2007,2007,166480,6,0,214,U,0,UU,374560,0,LANSDOWN ROAD,10
8,6,E06000022,1,215,South West,Bath,Bath and North East Somerset,0,930445,0,9,S,23,3/27/2007,2007,166480,1,0,176,U,0,UU,374560,0,LANSDOWN ROAD,11
2,7,E06000022,0,222,South West,Bath,Bath and North East Somerset,0,930445,0,2,S,37,3/27/2007,2007,166480,2,0,174,U,0,UU,374560,1,LANSDOWN ROAD,12
1,6,E06000022,0,198,South West,Bath,Bath and North East Somerset,0,930445,0,1,S,19,3/27/2007,2007,166480,2,0,170,U,0,UU,374560,1,LANSDOWN ROAD,13
0,7,E06000022,0,234,South West,Bath,Bath and North East Somerset,0,930445,0,0,S,28,3/27/2007,2007,166480,3,0,196,U,0,UU,374560,0,LANSDOWN ROAD,14
2,8,E06000022,0,279,South West,Bath,Bath and North East Somerset,0,930445,0,3,S,22,3/27/2007,2007,166480,5,0,241,U,1,UU,374560,3,LANSDOWN ROAD,15
