HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
175,3,E06000025,,357747,21,3820,South West,,17,183284,South Gloucestershire,35,99619,116,464,N,479,10/2/2003,2003,182900,31,72,2843,M5,360686,45,TM,360000,0,181250,16,7
171,7,E06000025,,357747,28,4292,South West,,17,183284,South Gloucestershire,31,99619,88,428,N,483,10/2/2003,2003,182900,25,89,3349,M5,360686,21,TM,360000,0,181250,16,8
137,18,E06000025,,357747,21,3066,South West,,17,183284,South Gloucestershire,44,99619,118,448,N,381,10/2/2003,2003,182900,13,102,2206,M5,360686,26,TM,360000,0,181250,16,9
153,11,E06000025,,357747,19,2610,South West,,17,183284,South Gloucestershire,40,99619,129,487,N,343,10/2/2003,2003,182900,8,120,1761,M5,360686,26,TM,360000,0,181250,16,10
185,8,E06000025,,357747,18,2909,South West,,17,183284,South Gloucestershire,41,99619,107,519,N,357,10/2/2003,2003,182900,5,147,2020,M5,360686,21,TM,360000,0,181250,16,11
121,13,E06000025,,357747,24,2857,South West,,17,183284,South Gloucestershire,46,99619,101,428,N,304,10/2/2003,2003,182900,3,118,2109,M5,360686,18,TM,360000,0,181250,16,12
154,4,E06000025,,357747,23,3346,South West,,17,183284,South Gloucestershire,34,99619,126,501,N,302,10/2/2003,2003,182900,4,127,2535,M5,360686,37,TM,360000,0,181250,16,13
139,2,E06000025,,357747,22,3352,South West,,17,183284,South Gloucestershire,44,99619,95,456,N,364,10/2/2003,2003,182900,13,131,2517,M5,360686,25,TM,360000,0,181250,16,14
154,6,E06000025,,357747,12,3701,South West,,17,183284,South Gloucestershire,34,99619,101,446,N,440,10/2/2003,2003,182900,7,108,2802,M5,360686,37,TM,360000,0,181250,16,15
141,8,E06000025,,357747,11,4245,South West,,17,183284,South Gloucestershire,36,99619,105,447,N,480,10/2/2003,2003,182900,15,136,3295,M5,360686,18,TM,360000,0,181250,16,16
115,6,E06000025,,357747,7,4548,South West,,17,183284,South Gloucestershire,28,99619,103,400,N,417,10/2/2003,2003,182900,24,123,3701,M5,360686,24,TM,360000,0,181250,16,17
100,3,E06000025,,357747,0,3319,South West,,17,183284,South Gloucestershire,25,99619,75,295,N,226,10/2/2003,2003,182900,19,79,2776,M5,360686,16,TM,360000,0,181250,16,18
169,6,E06000025,,357747,28,3256,South West,,17,183284,South Gloucestershire,23,99619,118,503,S,549,10/2/2003,2003,182900,10,138,2188,M5,360686,27,TM,360000,0,181250,16,7
173,2,E06000025,,357747,11,3393,South West,,17,183284,South Gloucestershire,37,99619,131,484,S,474,10/2/2003,2003,182900,24,101,2409,M5,360686,31,TM,360000,0,181250,16,8
134,6,E06000025,,357747,32,3174,South West,,17,183284,South Gloucestershire,13,99619,121,478,S,391,10/2/2003,2003,182900,9,142,2290,M5,360686,36,TM,360000,0,181250,16,9
152,7,E06000025,,357747,19,2978,South West,,17,183284,South Gloucestershire,30,99619,78,403,S,336,10/2/2003,2003,182900,7,102,2225,M5,360686,22,TM,360000,0,181250,16,10
134,4,E06000025,,357747,22,2971,South West,,17,183284,South Gloucestershire,25,99619,93,420,S,356,10/2/2003,2003,182900,5,119,2186,M5,360686,27,TM,360000,0,181250,16,11
