HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
12,7,E06000024,,343792,5,929,South West,,B3133 Smallways,167990,North Somerset,0,6994,3,27,E,58,5/23/2006,2006,166250,25,4,812,A370,347970,3,PR,346160,4,164091,"Chelvey Rd, Backwell",7
22,12,E06000024,,343792,2,795,South West,,B3133 Smallways,167990,North Somerset,1,6994,0,30,E,23,5/23/2006,2006,166250,10,2,720,A370,347970,3,PR,346160,5,164091,"Chelvey Rd, Backwell",8
16,9,E06000024,,343792,2,648,South West,,B3133 Smallways,167990,North Somerset,1,6994,2,31,E,30,5/23/2006,2006,166250,7,5,571,A370,347970,5,PR,346160,0,164091,"Chelvey Rd, Backwell",9
18,7,E06000024,,343792,1,512,South West,,B3133 Smallways,167990,North Somerset,4,6994,3,32,E,24,5/23/2006,2006,166250,5,3,444,A370,347970,3,PR,346160,0,164091,"Chelvey Rd, Backwell",10
14,3,E06000024,,343792,1,450,South West,,B3133 Smallways,167990,North Somerset,0,6994,1,19,E,93,5/23/2006,2006,166250,1,1,334,A370,347970,2,PR,346160,0,164091,"Chelvey Rd, Backwell",11
21,4,E06000024,,343792,6,480,South West,,B3133 Smallways,167990,North Somerset,0,6994,3,34,E,58,5/23/2006,2006,166250,2,3,382,A370,347970,1,PR,346160,1,164091,"Chelvey Rd, Backwell",12
23,6,E06000024,,343792,3,441,South West,,B3133 Smallways,167990,North Somerset,0,6994,1,31,E,27,5/23/2006,2006,166250,1,2,376,A370,347970,2,PR,346160,3,164091,"Chelvey Rd, Backwell",13
34,9,E06000024,,343792,2,435,South West,,B3133 Smallways,167990,North Somerset,0,6994,2,41,E,24,5/23/2006,2006,166250,3,1,358,A370,347970,2,PR,346160,2,164091,"Chelvey Rd, Backwell",14
15,14,E06000024,,343792,1,530,South West,,B3133 Smallways,167990,North Somerset,0,6994,0,18,E,25,5/23/2006,2006,166250,2,1,471,A370,347970,1,PR,346160,0,164091,"Chelvey Rd, Backwell",15
8,9,E06000024,,343792,2,489,South West,,B3133 Smallways,167990,North Somerset,0,6994,1,14,E,16,5/23/2006,2006,166250,5,1,445,A370,347970,2,PR,346160,1,164091,"Chelvey Rd, Backwell",16
