HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
4,10,E06000023,0,281,South West,South of Penpole Lane,"Bristol, City of",1,946742,0,5,E,47,6/3/2013,2013,177022,2,0,217,B4054,0,BR,353795,3,SHIREHAMPTON ROAD,7
5,8,E06000023,0,434,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,6,E,58,6/3/2013,2013,177022,4,0,358,B4054,1,BR,353795,3,SHIREHAMPTON ROAD,8
3,5,E06000023,0,256,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,3,E,39,6/3/2013,2013,177022,2,0,207,B4054,0,BR,353795,4,SHIREHAMPTON ROAD,9
2,5,E06000023,0,274,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,2,E,37,6/3/2013,2013,177022,5,0,225,B4054,0,BR,353795,1,SHIREHAMPTON ROAD,10
3,6,E06000023,0,300,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,4,E,46,6/3/2013,2013,177022,7,0,237,B4054,1,BR,353795,2,SHIREHAMPTON ROAD,11
1,5,E06000023,0,290,South West,South of Penpole Lane,"Bristol, City of",1,946742,0,3,E,39,6/3/2013,2013,177022,3,0,240,B4054,1,BR,353795,4,SHIREHAMPTON ROAD,12
0,6,E06000023,0,285,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,2,E,38,6/3/2013,2013,177022,2,1,237,B4054,1,BR,353795,2,SHIREHAMPTON ROAD,13
3,7,E06000023,0,288,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,6,E,32,6/3/2013,2013,177022,3,2,240,B4054,1,BR,353795,2,SHIREHAMPTON ROAD,14
1,7,E06000023,0,337,South West,South of Penpole Lane,"Bristol, City of",0,946742,0,1,E,43,6/3/2013,2013,177022,5,0,281,B4054,0,BR,353795,3,SHIREHAMPTON ROAD,15
0,6,E06000023,0,349,South West,South of Penpole Lane,"Bristol, City of",1,946742,0,1,E,46,6/3/2013,2013,177022,9,0,287,B4054,0,BR,353795,6,SHIREHAMPTON ROAD,16
