HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
98,3,E06000024,350670,18,4404,South West,Junction 19 M5,176830,North Somerset,32,46019,69,356,N,312,6/21/2011,2011,176000,26,114,3707,M5,351940,25,TM,351300,0,175620,LA Boundary,7
56,20,E06000024,350670,31,4962,South West,Junction 19 M5,176830,North Somerset,10,46019,106,305,N,463,6/21/2011,2011,176000,43,84,4131,M5,351940,18,TM,351300,0,175620,LA Boundary,8
89,8,E06000024,350670,17,3474,South West,Junction 19 M5,176830,North Somerset,24,46019,90,353,N,359,6/21/2011,2011,176000,23,121,2731,M5,351940,12,TM,351300,0,175620,LA Boundary,9
36,15,E06000024,350670,29,2865,South West,Junction 19 M5,176830,North Somerset,3,46019,116,296,N,338,6/21/2011,2011,176000,12,106,2204,M5,351940,6,TM,351300,0,175620,LA Boundary,10
89,1,E06000024,350670,12,2796,South West,Junction 19 M5,176830,North Somerset,22,46019,99,376,N,343,6/21/2011,2011,176000,7,146,2069,M5,351940,8,TM,351300,0,175620,LA Boundary,11
53,6,E06000024,350670,34,2926,South West,Junction 19 M5,176830,North Somerset,15,46019,98,353,N,352,6/21/2011,2011,176000,13,134,2202,M5,351940,19,TM,351300,0,175620,LA Boundary,12
126,3,E06000024,350670,12,2983,South West,Junction 19 M5,176830,North Somerset,32,46019,105,419,N,412,6/21/2011,2011,176000,10,127,2139,M5,351940,17,TM,351300,0,175620,LA Boundary,13
62,16,E06000024,350670,26,3012,South West,Junction 19 M5,176830,North Somerset,15,46019,108,379,N,393,6/21/2011,2011,176000,5,141,2219,M5,351940,27,TM,351300,0,175620,LA Boundary,14
122,15,E06000024,350670,15,3166,South West,Junction 19 M5,176830,North Somerset,27,46019,106,407,N,464,6/21/2011,2011,176000,7,133,2273,M5,351940,4,TM,351300,0,175620,LA Boundary,15
43,23,E06000024,350670,16,3283,South West,Junction 19 M5,176830,North Somerset,13,46019,97,295,N,540,6/21/2011,2011,176000,25,126,2400,M5,351940,0,TM,351300,0,175620,LA Boundary,16
87,14,E06000024,350670,9,3243,South West,Junction 19 M5,176830,North Somerset,23,46019,99,303,N,378,6/21/2011,2011,176000,14,80,2534,M5,351940,5,TM,351300,0,175620,LA Boundary,17
62,28,E06000024,350670,13,2652,South West,Junction 19 M5,176830,North Somerset,5,46019,71,262,N,227,6/21/2011,2011,176000,21,107,2114,M5,351940,4,TM,351300,0,175620,LA Boundary,18
165,5,E06000024,350670,17,3430,South West,Junction 19 M5,176830,North Somerset,9,46019,166,538,S,701,6/21/2011,2011,176000,18,151,2168,M5,351940,30,TM,351300,0,175620,LA Boundary,7
105,1,E06000024,350670,13,3706,South West,Junction 19 M5,176830,North Somerset,30,46019,122,422,S,562,6/21/2011,2011,176000,18,123,2703,M5,351940,29,TM,351300,0,175620,LA Boundary,8
95,18,E06000024,350670,16,2870,South West,Junction 19 M5,176830,North Somerset,19,46019,99,358,S,451,6/21/2011,2011,176000,9,110,2034,M5,351940,19,TM,351300,0,175620,LA Boundary,9
83,35,E06000024,350670,14,2784,South West,Junction 19 M5,176830,North Somerset,35,46019,101,384,S,349,6/21/2011,2011,176000,32,127,1984,M5,351940,24,TM,351300,0,175620,LA Boundary,10
83,42,E06000024,350670,11,2994,South West,Junction 19 M5,176830,North Somerset,20,46019,79,328,S,382,6/21/2011,2011,176000,11,118,2231,M5,351940,17,TM,351300,0,175620,LA Boundary,11
37,1,E06000024,350670,5,3063,South West,Junction 19 M5,176830,North Somerset,26,46019,95,291,S,398,6/21/2011,2011,176000,21,120,2352,M5,351940,8,TM,351300,0,175620,LA Boundary,12
102,5,E06000024,350670,12,3031,South West,Junction 19 M5,176830,North Somerset,24,46019,93,349,S,368,6/21/2011,2011,176000,14,99,2295,M5,351940,19,TM,351300,0,175620,LA Boundary,13
96,19,E06000024,350670,17,3322,South West,Junction 19 M5,176830,North Somerset,38,46019,89,364,S,457,6/21/2011,2011,176000,12,104,2470,M5,351940,20,TM,351300,0,175620,LA Boundary,14
60,23,E06000024,350670,10,3851,South West,Junction 19 M5,176830,North Somerset,25,46019,76,290,S,415,6/21/2011,2011,176000,17,100,3106,M5,351940,19,TM,351300,0,175620,LA Boundary,15
59,4,E06000024,350670,9,5161,South West,Junction 19 M5,176830,North Somerset,26,46019,103,302,S,684,6/21/2011,2011,176000,29,88,4142,M5,351940,17,TM,351300,0,175620,LA Boundary,16
56,7,E06000024,350670,3,5571,South West,Junction 19 M5,176830,North Somerset,15,46019,73,229,S,468,6/21/2011,2011,176000,30,77,4837,M5,351940,5,TM,351300,0,175620,LA Boundary,17
29,18,E06000024,350670,3,4013,South West,Junction 19 M5,176830,North Somerset,16,46019,80,191,S,308,6/21/2011,2011,176000,33,59,3463,M5,351940,4,TM,351300,0,175620,LA Boundary,18
