HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
17,8,E06000022,,362468,1,835,South West,,A368,164557,Bath and North East Somerset,2,36389,8,40,N,100,9/24/2004,2004,164000,25,8,662,A37,361597,4,PR,361770,0,161884,B3130,7
11,5,E06000022,,362468,2,814,South West,,A368,164557,Bath and North East Somerset,0,36389,7,33,N,88,9/24/2004,2004,164000,23,8,665,A37,361597,5,PR,361770,0,161884,B3130,8
27,7,E06000022,,362468,2,514,South West,,A368,164557,Bath and North East Somerset,1,36389,17,61,N,84,9/24/2004,2004,164000,8,8,354,A37,361597,6,PR,361770,0,161884,B3130,9
18,2,E06000022,,362468,2,431,South West,,A368,164557,Bath and North East Somerset,0,36389,13,42,N,56,9/24/2004,2004,164000,1,6,330,A37,361597,3,PR,361770,0,161884,B3130,10
16,1,E06000022,,362468,3,426,South West,,A368,164557,Bath and North East Somerset,3,36389,10,39,N,74,9/24/2004,2004,164000,4,4,308,A37,361597,3,PR,361770,1,161884,B3130,11
25,4,E06000022,,362468,1,460,South West,,A368,164557,Bath and North East Somerset,2,36389,18,58,N,67,9/24/2004,2004,164000,6,6,325,A37,361597,6,PR,361770,0,161884,B3130,12
20,3,E06000022,,362468,1,429,South West,,A368,164557,Bath and North East Somerset,0,36389,8,36,N,78,9/24/2004,2004,164000,5,4,307,A37,361597,3,PR,361770,0,161884,B3130,13
23,2,E06000022,,362468,0,492,South West,,A368,164557,Bath and North East Somerset,4,36389,11,54,N,96,9/24/2004,2004,164000,5,11,335,A37,361597,5,PR,361770,0,161884,B3130,14
23,5,E06000022,,362468,2,528,South West,,A368,164557,Bath and North East Somerset,1,36389,4,42,N,104,9/24/2004,2004,164000,4,7,373,A37,361597,5,PR,361770,0,161884,B3130,15
23,4,E06000022,,362468,0,524,South West,,A368,164557,Bath and North East Somerset,2,36389,4,39,N,101,9/24/2004,2004,164000,11,9,369,A37,361597,1,PR,361770,0,161884,B3130,16
7,4,E06000022,,362468,0,593,South West,,A368,164557,Bath and North East Somerset,1,36389,10,22,N,78,9/24/2004,2004,164000,9,2,480,A37,361597,2,PR,361770,0,161884,B3130,17
11,4,E06000022,,362468,1,565,South West,,A368,164557,Bath and North East Somerset,2,36389,5,22,N,55,9/24/2004,2004,164000,4,3,480,A37,361597,0,PR,361770,0,161884,B3130,18
21,3,E06000022,,362468,3,452,South West,,A368,164557,Bath and North East Somerset,3,36389,10,48,S,124,9/24/2004,2004,164000,3,5,274,A37,361597,6,PR,361770,0,161884,B3130,7
31,5,E06000022,,362468,1,467,South West,,A368,164557,Bath and North East Somerset,1,36389,15,54,S,93,9/24/2004,2004,164000,5,3,310,A37,361597,3,PR,361770,0,161884,B3130,8
24,6,E06000022,,362468,1,383,South West,,A368,164557,Bath and North East Somerset,3,36389,14,45,S,71,9/24/2004,2004,164000,0,3,261,A37,361597,0,PR,361770,0,161884,B3130,9
14,4,E06000022,,362468,5,364,South West,,A368,164557,Bath and North East Somerset,0,36389,13,42,S,54,9/24/2004,2004,164000,1,6,263,A37,361597,4,PR,361770,0,161884,B3130,10
19,5,E06000022,,362468,3,434,South West,,A368,164557,Bath and North East Somerset,2,36389,15,49,S,74,9/24/2004,2004,164000,3,5,303,A37,361597,5,PR,361770,1,161884,B3130,11
19,4,E06000022,,362468,0,439,South West,,A368,164557,Bath and North East Somerset,0,36389,10,36,S,64,9/24/2004,2004,164000,9,5,326,A37,361597,2,PR,361770,0,161884,B3130,12
23,2,E06000022,,362468,3,499,South West,,A368,164557,Bath and North East Somerset,2,36389,12,54,S,52,9/24/2004,2004,164000,5,10,386,A37,361597,4,PR,361770,0,161884,B3130,13
22,3,E06000022,,362468,1,532,South West,,A368,164557,Bath and North East Somerset,0,36389,15,48,S,88,9/24/2004,2004,164000,14,2,379,A37,361597,8,PR,361770,0,161884,B3130,14
23,3,E06000022,,362468,2,600,South West,,A368,164557,Bath and North East Somerset,0,36389,13,40,S,77,9/24/2004,2004,164000,12,1,468,A37,361597,1,PR,361770,0,161884,B3130,15
12,8,E06000022,,362468,3,790,South West,,A368,164557,Bath and North East Somerset,0,36389,8,28,S,104,9/24/2004,2004,164000,17,3,633,A37,361597,2,PR,361770,0,161884,B3130,16
14,6,E06000022,,362468,0,877,South West,,A368,164557,Bath and North East Somerset,1,36389,10,33,S,79,9/24/2004,2004,164000,19,3,740,A37,361597,5,PR,361770,1,161884,B3130,17
7,3,E06000022,,362468,2,759,South West,,A368,164557,Bath and North East Somerset,0,36389,11,24,S,59,9/24/2004,2004,164000,21,3,652,A37,361597,1,PR,361770,0,161884,B3130,18
0,0,E06000023,Hill Grove,,0,7,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,0,9/24/2004,2004,176956,0,0,7,U,,0,UU,358333,1,,,7
0,0,E06000023,Hill Grove,,0,25,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,1,9/24/2004,2004,176956,0,0,24,U,,0,UU,358333,3,,,8
0,0,E06000023,Hill Grove,,0,20,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,0,9/24/2004,2004,176956,0,0,20,U,,0,UU,358333,0,,,9
0,0,E06000023,Hill Grove,,0,20,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,3,9/24/2004,2004,176956,0,0,17,U,,0,UU,358333,0,,,10
0,0,E06000023,Hill Grove,,0,17,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,2,9/24/2004,2004,176956,0,0,15,U,,0,UU,358333,1,,,11
0,0,E06000023,Hill Grove,,0,16,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,2,9/24/2004,2004,176956,0,0,14,U,,0,UU,358333,1,,,12
0,0,E06000023,Hill Grove,,0,16,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,1,9/24/2004,2004,176956,0,0,15,U,,0,UU,358333,1,,,13
0,1,E06000023,Hill Grove,,0,26,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,3,9/24/2004,2004,176956,0,0,22,U,,0,UU,358333,1,,,14
0,0,E06000023,Hill Grove,,0,37,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,2,9/24/2004,2004,176956,0,0,35,U,,0,UU,358333,1,,,15
0,0,E06000023,Hill Grove,,0,23,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,3,9/24/2004,2004,176956,0,0,20,U,,0,UU,358333,0,,,16
0,0,E06000023,Hill Grove,,0,20,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,1,9/24/2004,2004,176956,0,0,19,U,,0,UU,358333,2,,,17
0,0,E06000023,Hill Grove,,0,23,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,E,0,9/24/2004,2004,176956,0,0,23,U,,0,UU,358333,1,,,18
0,0,E06000023,Hill Grove,,0,9,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,W,2,9/24/2004,2004,176956,0,0,7,U,,0,UU,358333,1,,,7
0,0,E06000023,Hill Grove,,0,41,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,W,5,9/24/2004,2004,176956,0,0,36,U,,0,UU,358333,1,,,8
0,0,E06000023,Hill Grove,,0,21,South West,West of the Crescent,,,"Bristol, City of",0,966008,0,0,W,0,9/24/2004,2004,176956,1,0,20,U,,0,UU,358333,0,,,9
