HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
125,4,E06000025,,361812,18,2849,South West,,M4 (15),193200,South Gloucestershire,36,26020,59,344,N,387,6/25/2002,2002,188200,13,88,2101,M5,368807,18,TM,366000,0,183775,14,7
115,11,E06000025,,361812,11,2710,South West,,M4 (15),193200,South Gloucestershire,37,26020,77,360,N,322,6/25/2002,2002,188200,9,93,2008,M5,368807,27,TM,366000,0,183775,14,8
138,10,E06000025,,361812,11,2279,South West,,M4 (15),193200,South Gloucestershire,38,26020,105,418,N,274,6/25/2002,2002,188200,7,108,1570,M5,368807,18,TM,366000,0,183775,14,9
131,5,E06000025,,361812,14,1956,South West,,M4 (15),193200,South Gloucestershire,48,26020,64,394,N,265,6/25/2002,2002,188200,5,124,1287,M5,368807,13,TM,366000,0,183775,14,10
139,8,E06000025,,361812,13,1942,South West,,M4 (15),193200,South Gloucestershire,45,26020,74,419,N,276,6/25/2002,2002,188200,3,126,1236,M5,368807,22,TM,366000,0,183775,14,11
156,3,E06000025,,361812,13,2104,South West,,M4 (15),193200,South Gloucestershire,29,26020,73,407,N,222,6/25/2002,2002,188200,8,113,1464,M5,368807,23,TM,366000,0,183775,14,12
170,7,E06000025,,361812,10,2113,South West,,M4 (15),193200,South Gloucestershire,39,26020,87,448,N,264,6/25/2002,2002,188200,6,112,1388,M5,368807,30,TM,366000,0,183775,14,13
145,10,E06000025,,361812,4,2203,South West,,M4 (15),193200,South Gloucestershire,28,26020,122,395,N,276,6/25/2002,2002,188200,6,77,1516,M5,368807,19,TM,366000,0,183775,14,14
133,4,E06000025,,361812,7,2402,South West,,M4 (15),193200,South Gloucestershire,17,26020,42,373,N,295,6/25/2002,2002,188200,9,163,1721,M5,368807,11,TM,366000,0,183775,14,15
103,20,E06000025,,361812,2,3009,South West,,M4 (15),193200,South Gloucestershire,31,26020,78,343,N,282,6/25/2002,2002,188200,8,113,2356,M5,368807,16,TM,366000,0,183775,14,16
74,34,E06000025,,361812,2,3512,South West,,M4 (15),193200,South Gloucestershire,31,26020,135,340,N,232,6/25/2002,2002,188200,24,87,2882,M5,368807,11,TM,366000,0,183775,14,17
37,13,E06000025,,361812,3,2494,South West,,M4 (15),193200,South Gloucestershire,20,26020,52,256,N,174,6/25/2002,2002,188200,13,140,2038,M5,368807,4,TM,366000,0,183775,14,18
