HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,1,E06000022,0,28,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,6,9/15/2011,2011,168275,0,0,21,U,0,UU,364510,2,LOCKINGWELL ROAD,7
0,0,E06000022,0,71,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,0,9/15/2011,2011,168275,0,0,71,U,0,UU,364510,2,LOCKINGWELL ROAD,8
0,0,E06000022,0,29,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,4,9/15/2011,2011,168275,0,0,25,U,0,UU,364510,0,LOCKINGWELL ROAD,9
0,1,E06000022,0,22,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,1,9/15/2011,2011,168275,0,0,20,U,0,UU,364510,0,LOCKINGWELL ROAD,10
0,0,E06000022,0,11,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,1,9/15/2011,2011,168275,0,0,10,U,0,UU,364510,0,LOCKINGWELL ROAD,11
1,0,E06000022,0,13,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,1,N,2,9/15/2011,2011,168275,0,0,10,U,0,UU,364510,0,LOCKINGWELL ROAD,12
4,0,E06000022,0,27,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,5,N,2,9/15/2011,2011,168275,0,0,20,U,1,UU,364510,0,LOCKINGWELL ROAD,13
0,0,E06000022,0,25,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,3,9/15/2011,2011,168275,2,0,20,U,0,UU,364510,2,LOCKINGWELL ROAD,14
0,1,E06000022,0,66,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,2,9/15/2011,2011,168275,0,0,63,U,0,UU,364510,1,LOCKINGWELL ROAD,15
0,1,E06000022,0,38,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,6,9/15/2011,2011,168275,0,0,31,U,0,UU,364510,0,LOCKINGWELL ROAD,16
0,0,E06000022,0,43,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,8,9/15/2011,2011,168275,0,0,35,U,0,UU,364510,0,LOCKINGWELL ROAD,17
0,0,E06000022,0,25,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,N,2,9/15/2011,2011,168275,0,0,23,U,0,UU,364510,1,LOCKINGWELL ROAD,18
0,0,E06000022,0,25,South West,"Keynsham, 50m north of Westfield close jcn",Bath and North East Somerset,0,946678,0,0,S,6,9/15/2011,2011,168275,0,0,19,U,0,UU,364510,0,LOCKINGWELL ROAD,7
