HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
4,6,E06000024,343792,1,736,South West,B3133 Smallways,167990,North Somerset,1,6994,0,13,E,83,9/30/2010,2010,166250,27,3,607,A370,347970,4,PR,346160,9,164091,"Chelvey Rd, Backwell",7
14,13,E06000024,343792,2,689,South West,B3133 Smallways,167990,North Somerset,1,6994,0,18,E,71,9/30/2010,2010,166250,24,1,563,A370,347970,0,PR,346160,4,164091,"Chelvey Rd, Backwell",8
10,3,E06000024,343792,0,513,South West,B3133 Smallways,167990,North Somerset,0,6994,2,14,E,66,9/30/2010,2010,166250,8,1,422,A370,347970,1,PR,346160,2,164091,"Chelvey Rd, Backwell",9
14,4,E06000024,343792,7,465,South West,B3133 Smallways,167990,North Somerset,1,6994,0,26,E,54,9/30/2010,2010,166250,4,1,377,A370,347970,3,PR,346160,1,164091,"Chelvey Rd, Backwell",10
12,3,E06000024,343792,3,451,South West,B3133 Smallways,167990,North Somerset,2,6994,3,21,E,51,9/30/2010,2010,166250,5,0,371,A370,347970,1,PR,346160,2,164091,"Chelvey Rd, Backwell",11
14,6,E06000024,343792,5,509,South West,B3133 Smallways,167990,North Somerset,2,6994,4,30,E,64,9/30/2010,2010,166250,5,3,404,A370,347970,2,PR,346160,2,164091,"Chelvey Rd, Backwell",12
15,4,E06000024,343792,4,452,South West,B3133 Smallways,167990,North Somerset,1,6994,2,26,E,55,9/30/2010,2010,166250,5,1,362,A370,347970,3,PR,346160,4,164091,"Chelvey Rd, Backwell",13
13,10,E06000024,343792,1,514,South West,B3133 Smallways,167990,North Somerset,4,6994,0,19,E,63,9/30/2010,2010,166250,1,1,421,A370,347970,0,PR,346160,2,164091,"Chelvey Rd, Backwell",14
12,6,E06000024,343792,3,549,South West,B3133 Smallways,167990,North Somerset,2,6994,1,18,E,77,9/30/2010,2010,166250,5,0,443,A370,347970,0,PR,346160,2,164091,"Chelvey Rd, Backwell",15
8,7,E06000024,343792,3,569,South West,B3133 Smallways,167990,North Somerset,0,6994,2,13,E,94,9/30/2010,2010,166250,3,0,452,A370,347970,0,PR,346160,3,164091,"Chelvey Rd, Backwell",16
1,6,E06000024,343792,0,545,South West,B3133 Smallways,167990,North Somerset,0,6994,0,1,E,54,9/30/2010,2010,166250,8,0,476,A370,347970,0,PR,346160,4,164091,"Chelvey Rd, Backwell",17
3,4,E06000024,343792,0,484,South West,B3133 Smallways,167990,North Somerset,1,6994,0,5,E,40,9/30/2010,2010,166250,9,1,426,A370,347970,0,PR,346160,3,164091,"Chelvey Rd, Backwell",18
10,4,E06000024,343792,4,438,South West,B3133 Smallways,167990,North Somerset,0,6994,2,19,W,70,9/30/2010,2010,166250,7,1,338,A370,347970,2,PR,346160,2,164091,"Chelvey Rd, Backwell",7
10,4,E06000024,343792,2,590,South West,B3133 Smallways,167990,North Somerset,0,6994,4,16,W,103,9/30/2010,2010,166250,4,0,463,A370,347970,0,PR,346160,3,164091,"Chelvey Rd, Backwell",8
15,9,E06000024,343792,5,429,South West,B3133 Smallways,167990,North Somerset,0,6994,3,29,W,59,9/30/2010,2010,166250,2,1,330,A370,347970,5,PR,346160,0,164091,"Chelvey Rd, Backwell",9
8,2,E06000024,343792,4,443,South West,B3133 Smallways,167990,North Somerset,1,6994,4,23,W,64,9/30/2010,2010,166250,4,3,350,A370,347970,3,PR,346160,0,164091,"Chelvey Rd, Backwell",10
14,4,E06000024,343792,6,481,South West,B3133 Smallways,167990,North Somerset,1,6994,2,26,W,75,9/30/2010,2010,166250,1,2,375,A370,347970,1,PR,346160,1,164091,"Chelvey Rd, Backwell",11
9,3,E06000024,343792,1,518,South West,B3133 Smallways,167990,North Somerset,2,6994,2,17,W,64,9/30/2010,2010,166250,5,2,429,A370,347970,1,PR,346160,1,164091,"Chelvey Rd, Backwell",12
6,2,E06000024,343792,1,521,South West,B3133 Smallways,167990,North Somerset,1,6994,0,11,W,49,9/30/2010,2010,166250,6,2,453,A370,347970,1,PR,346160,1,164091,"Chelvey Rd, Backwell",13
8,7,E06000024,343792,1,468,South West,B3133 Smallways,167990,North Somerset,1,6994,0,15,W,37,9/30/2010,2010,166250,2,0,407,A370,347970,5,PR,346160,1,164091,"Chelvey Rd, Backwell",14
5,11,E06000024,343792,0,564,South West,B3133 Smallways,167990,North Somerset,0,6994,0,8,W,59,9/30/2010,2010,166250,7,0,479,A370,347970,3,PR,346160,1,164091,"Chelvey Rd, Backwell",15
4,10,E06000024,343792,0,847,South West,B3133 Smallways,167990,North Somerset,1,6994,1,8,W,60,9/30/2010,2010,166250,29,1,740,A370,347970,1,PR,346160,2,164091,"Chelvey Rd, Backwell",16
1,5,E06000024,343792,1,935,South West,B3133 Smallways,167990,North Somerset,0,6994,0,2,W,83,9/30/2010,2010,166250,27,0,818,A370,347970,0,PR,346160,11,164091,"Chelvey Rd, Backwell",17
4,6,E06000024,343792,0,821,South West,B3133 Smallways,167990,North Somerset,0,6994,0,5,W,33,9/30/2010,2010,166250,26,0,751,A370,347970,1,PR,346160,3,164091,"Chelvey Rd, Backwell",18
