HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
17,8,E06000022,375000,1,534,South West,A367 roundabout,164250,Bath and North East Somerset,2,6990,8,31,E,105,10/23/2009,2009,164240,5,1,385,A36,375490,2,PU,375300,11,164300,A3062 roundabout,7
32,8,E06000022,375000,0,602,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,9,46,E,101,10/23/2009,2009,164240,11,1,436,A36,375490,4,PU,375300,15,164300,A3062 roundabout,8
24,8,E06000022,375000,7,708,South West,A367 roundabout,164250,Bath and North East Somerset,2,6990,4,48,E,100,10/23/2009,2009,164240,9,3,543,A36,375490,8,PU,375300,15,164300,A3062 roundabout,9
21,6,E06000022,375000,2,846,South West,A367 roundabout,164250,Bath and North East Somerset,1,6990,9,39,E,133,10/23/2009,2009,164240,10,2,658,A36,375490,4,PU,375300,11,164300,A3062 roundabout,10
22,8,E06000022,375000,0,624,South West,A367 roundabout,164250,Bath and North East Somerset,4,6990,1,35,E,129,10/23/2009,2009,164240,8,5,444,A36,375490,3,PU,375300,9,164300,A3062 roundabout,11
30,14,E06000022,375000,1,820,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,3,39,E,104,10/23/2009,2009,164240,5,2,658,A36,375490,3,PU,375300,12,164300,A3062 roundabout,12
17,13,E06000022,375000,0,869,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,2,27,E,111,10/23/2009,2009,164240,9,5,709,A36,375490,3,PU,375300,13,164300,A3062 roundabout,13
15,10,E06000022,375000,1,994,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,2,22,E,117,10/23/2009,2009,164240,17,2,828,A36,375490,2,PU,375300,13,164300,A3062 roundabout,14
21,12,E06000022,375000,0,1054,South West,A367 roundabout,164250,Bath and North East Somerset,2,6990,1,28,E,101,10/23/2009,2009,164240,10,1,903,A36,375490,3,PU,375300,8,164300,A3062 roundabout,15
9,14,E06000022,375000,0,888,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,2,14,E,76,10/23/2009,2009,164240,10,2,774,A36,375490,1,PU,375300,16,164300,A3062 roundabout,16
4,17,E06000022,375000,1,1184,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,1,7,E,74,10/23/2009,2009,164240,18,0,1068,A36,375490,1,PU,375300,21,164300,A3062 roundabout,17
1,15,E06000022,375000,0,916,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,1,2,E,43,10/23/2009,2009,164240,10,0,846,A36,375490,0,PU,375300,11,164300,A3062 roundabout,18
11,8,E06000022,375000,1,619,South West,A367 roundabout,164250,Bath and North East Somerset,2,6990,2,21,W,109,10/23/2009,2009,164240,10,4,471,A36,375490,1,PU,375300,14,164300,A3062 roundabout,7
18,14,E06000022,375000,0,873,South West,A367 roundabout,164250,Bath and North East Somerset,2,6990,5,29,W,104,10/23/2009,2009,164240,15,0,711,A36,375490,4,PU,375300,6,164300,A3062 roundabout,8
23,16,E06000022,375000,2,840,South West,A367 roundabout,164250,Bath and North East Somerset,1,6990,3,39,W,114,10/23/2009,2009,164240,11,2,660,A36,375490,8,PU,375300,8,164300,A3062 roundabout,9
26,13,E06000022,375000,3,891,South West,A367 roundabout,164250,Bath and North East Somerset,1,6990,3,39,W,163,10/23/2009,2009,164240,10,1,666,A36,375490,5,PU,375300,4,164300,A3062 roundabout,10
27,8,E06000022,375000,2,947,South West,A367 roundabout,164250,Bath and North East Somerset,4,6990,4,45,W,158,10/23/2009,2009,164240,8,6,728,A36,375490,2,PU,375300,5,164300,A3062 roundabout,11
20,9,E06000022,375000,0,935,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,1,25,W,124,10/23/2009,2009,164240,10,2,767,A36,375490,2,PU,375300,12,164300,A3062 roundabout,12
24,4,E06000022,375000,2,998,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,9,41,W,121,10/23/2009,2009,164240,14,0,818,A36,375490,6,PU,375300,7,164300,A3062 roundabout,13
29,5,E06000022,375000,0,1020,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,7,43,W,127,10/23/2009,2009,164240,10,1,835,A36,375490,6,PU,375300,9,164300,A3062 roundabout,14
19,4,E06000022,375000,1,1060,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,1,30,W,131,10/23/2009,2009,164240,18,0,877,A36,375490,9,PU,375300,12,164300,A3062 roundabout,15
6,4,E06000022,375000,2,1103,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,3,14,W,135,10/23/2009,2009,164240,17,0,933,A36,375490,3,PU,375300,18,164300,A3062 roundabout,16
13,7,E06000022,375000,1,1038,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,0,18,W,83,10/23/2009,2009,164240,25,4,905,A36,375490,0,PU,375300,21,164300,A3062 roundabout,17
5,5,E06000022,375000,0,969,South West,A367 roundabout,164250,Bath and North East Somerset,0,6990,0,7,W,63,10/23/2009,2009,164240,9,1,885,A36,375490,1,PU,375300,9,164300,A3062 roundabout,18
