HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
9,2,E06000025,,363608,2,237,South West,,B4061,193487,South Gloucestershire,3,46406,4,24,N,38,6/12/2002,2002,190000,1,3,172,A38,368421,3,PR,366107,0,188100,B4509,7
10,3,E06000025,,363608,1,208,South West,,B4061,193487,South Gloucestershire,1,46406,2,18,N,28,6/12/2002,2002,190000,3,0,156,A38,368421,4,PR,366107,0,188100,B4509,8
15,8,E06000025,,363608,0,247,South West,,B4061,193487,South Gloucestershire,2,46406,2,24,N,32,6/12/2002,2002,190000,3,2,180,A38,368421,3,PR,366107,1,188100,B4509,9
8,0,E06000025,,363608,0,243,South West,,B4061,193487,South Gloucestershire,0,46406,6,18,N,42,6/12/2002,2002,190000,2,2,181,A38,368421,2,PR,366107,6,188100,B4509,10
10,0,E06000025,,363608,1,231,South West,,B4061,193487,South Gloucestershire,1,46406,2,15,N,26,6/12/2002,2002,190000,1,1,189,A38,368421,0,PR,366107,3,188100,B4509,11
5,4,E06000025,,363608,0,239,South West,,B4061,193487,South Gloucestershire,1,46406,2,9,N,31,6/12/2002,2002,190000,6,0,189,A38,368421,1,PR,366107,1,188100,B4509,12
13,1,E06000025,,363608,1,260,South West,,B4061,193487,South Gloucestershire,1,46406,2,20,N,36,6/12/2002,2002,190000,7,2,196,A38,368421,1,PR,366107,1,188100,B4509,13
13,1,E06000025,,363608,4,254,South West,,B4061,193487,South Gloucestershire,1,46406,0,21,N,26,6/12/2002,2002,190000,6,2,200,A38,368421,1,PR,366107,1,188100,B4509,14
6,2,E06000025,,363608,0,265,South West,,B4061,193487,South Gloucestershire,2,46406,1,13,N,29,6/12/2002,2002,190000,2,4,219,A38,368421,0,PR,366107,0,188100,B4509,15
3,3,E06000025,,363608,0,299,South West,,B4061,193487,South Gloucestershire,1,46406,2,6,N,46,6/12/2002,2002,190000,7,0,237,A38,368421,0,PR,366107,1,188100,B4509,16
