HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000024,0,29,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,3,10/21/2014,2014,169514,0,0,26,U,0,UR,351902,28,OLD WESTON ROAD,7
0,0,E06000024,0,40,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,1,10/21/2014,2014,169514,1,0,38,U,0,UR,351902,27,OLD WESTON ROAD,8
0,0,E06000024,0,37,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,7,10/21/2014,2014,169514,0,0,30,U,0,UR,351902,3,OLD WESTON ROAD,9
0,0,E06000024,0,33,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,8,10/21/2014,2014,169514,0,0,25,U,0,UR,351902,2,OLD WESTON ROAD,10
0,0,E06000024,0,25,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,1,E,7,10/21/2014,2014,169514,0,0,17,U,1,UR,351902,2,OLD WESTON ROAD,11
1,0,E06000024,0,47,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,1,E,4,10/21/2014,2014,169514,0,0,42,U,0,UR,351902,1,OLD WESTON ROAD,12
0,0,E06000024,0,38,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,7,10/21/2014,2014,169514,0,0,31,U,0,UR,351902,4,OLD WESTON ROAD,13
0,0,E06000024,0,39,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,7,10/21/2014,2014,169514,0,0,32,U,0,UR,351902,2,OLD WESTON ROAD,14
0,0,E06000024,0,36,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,4,10/21/2014,2014,169514,0,0,32,U,0,UR,351902,3,OLD WESTON ROAD,15
0,0,E06000024,0,39,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,4,10/21/2014,2014,169514,0,0,35,U,0,UR,351902,6,OLD WESTON ROAD,16
0,0,E06000024,0,85,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,0,10/21/2014,2014,169514,0,0,85,U,0,UR,351902,11,OLD WESTON ROAD,17
0,0,E06000024,0,40,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,E,1,10/21/2014,2014,169514,0,0,39,U,0,UR,351902,6,OLD WESTON ROAD,18
0,0,E06000024,0,12,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,W,2,10/21/2014,2014,169514,0,0,10,U,0,UR,351902,9,OLD WESTON ROAD,7
0,0,E06000024,0,94,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,W,2,10/21/2014,2014,169514,0,0,92,U,0,UR,351902,6,OLD WESTON ROAD,8
0,0,E06000024,0,68,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,W,12,10/21/2014,2014,169514,0,0,56,U,0,UR,351902,3,OLD WESTON ROAD,9
0,0,E06000024,0,26,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,W,7,10/21/2014,2014,169514,0,0,19,U,0,UR,351902,0,OLD WESTON ROAD,10
0,0,E06000024,0,24,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,1,W,4,10/21/2014,2014,169514,0,0,19,U,1,UR,351902,8,OLD WESTON ROAD,11
1,0,E06000024,0,28,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,1,W,2,10/21/2014,2014,169514,0,0,25,U,0,UR,351902,3,OLD WESTON ROAD,12
0,0,E06000024,0,45,South West,"North of Rosemount Road, Flax Bourton",North Somerset,0,947264,0,0,W,8,10/21/2014,2014,169514,0,0,37,U,0,UR,351902,3,OLD WESTON ROAD,13
