HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
22,10,E06000023,359089,6,425,South West,A38,172480,"Bristol, City of",1,46408,2,34,E,87,10/5/2001,2001,172400,17,1,277,A4044,359440,2,PU,359300,9,172366,A4/B4053 roundabout,7
14,15,E06000023,359089,3,373,South West,A38,172480,"Bristol, City of",0,46408,1,20,E,64,10/5/2001,2001,172400,11,1,263,A4044,359440,1,PU,359300,33,172366,A4/B4053 roundabout,8
21,14,E06000023,359089,5,366,South West,A38,172480,"Bristol, City of",1,46408,1,31,E,70,10/5/2001,2001,172400,8,2,243,A4044,359440,1,PU,359300,5,172366,A4/B4053 roundabout,9
21,11,E06000023,359089,6,477,South West,A38,172480,"Bristol, City of",1,46408,1,34,E,95,10/5/2001,2001,172400,5,0,332,A4044,359440,5,PU,359300,1,172366,A4/B4053 roundabout,10
21,10,E06000023,359089,7,424,South West,A38,172480,"Bristol, City of",1,46408,2,36,E,77,10/5/2001,2001,172400,3,1,298,A4044,359440,4,PU,359300,3,172366,A4/B4053 roundabout,11
23,11,E06000023,359089,3,466,South West,A38,172480,"Bristol, City of",3,46408,1,36,E,75,10/5/2001,2001,172400,8,3,336,A4044,359440,3,PU,359300,6,172366,A4/B4053 roundabout,12
21,8,E06000023,359089,5,434,South West,A38,172480,"Bristol, City of",1,46408,3,35,E,68,10/5/2001,2001,172400,5,0,318,A4044,359440,5,PU,359300,8,172366,A4/B4053 roundabout,13
23,12,E06000023,359089,2,484,South West,A38,172480,"Bristol, City of",0,46408,3,33,E,97,10/5/2001,2001,172400,6,1,336,A4044,359440,4,PU,359300,2,172366,A4/B4053 roundabout,14
15,9,E06000023,359089,1,521,South West,A38,172480,"Bristol, City of",2,46408,0,23,E,84,10/5/2001,2001,172400,12,3,393,A4044,359440,2,PU,359300,7,172366,A4/B4053 roundabout,15
8,10,E06000023,359089,0,458,South West,A38,172480,"Bristol, City of",0,46408,0,12,E,58,10/5/2001,2001,172400,9,1,369,A4044,359440,3,PU,359300,17,172366,A4/B4053 roundabout,16
5,15,E06000023,359089,0,511,South West,A38,172480,"Bristol, City of",0,46408,1,6,E,50,10/5/2001,2001,172400,21,0,419,A4044,359440,0,PU,359300,20,172366,A4/B4053 roundabout,17
2,11,E06000023,359089,0,399,South West,A38,172480,"Bristol, City of",0,46408,1,3,E,29,10/5/2001,2001,172400,11,0,345,A4044,359440,0,PU,359300,21,172366,A4/B4053 roundabout,18
5,6,E06000023,359089,0,268,South West,A38,172480,"Bristol, City of",0,46408,0,6,W,33,10/5/2001,2001,172400,15,0,208,A4044,359440,1,PU,359300,16,172366,A4/B4053 roundabout,7
6,5,E06000023,359089,0,388,South West,A38,172480,"Bristol, City of",0,46408,0,6,W,19,10/5/2001,2001,172400,31,0,327,A4044,359440,0,PU,359300,36,172366,A4/B4053 roundabout,8
5,0,E06000023,359089,1,287,South West,A38,172480,"Bristol, City of",0,46408,1,7,W,28,10/5/2001,2001,172400,7,0,245,A4044,359440,0,PU,359300,21,172366,A4/B4053 roundabout,9
5,4,E06000023,359089,0,245,South West,A38,172480,"Bristol, City of",0,46408,0,6,W,28,10/5/2001,2001,172400,1,1,206,A4044,359440,0,PU,359300,4,172366,A4/B4053 roundabout,10
3,2,E06000023,359089,0,210,South West,A38,172480,"Bristol, City of",1,46408,0,5,W,26,10/5/2001,2001,172400,3,0,174,A4044,359440,1,PU,359300,3,172366,A4/B4053 roundabout,11
2,3,E06000023,359089,0,205,South West,A38,172480,"Bristol, City of",1,46408,0,4,W,27,10/5/2001,2001,172400,4,1,167,A4044,359440,0,PU,359300,6,172366,A4/B4053 roundabout,12
1,2,E06000023,359089,0,258,South West,A38,172480,"Bristol, City of",0,46408,0,3,W,30,10/5/2001,2001,172400,7,0,216,A4044,359440,2,PU,359300,3,172366,A4/B4053 roundabout,13
1,5,E06000023,359089,0,243,South West,A38,172480,"Bristol, City of",0,46408,0,1,W,26,10/5/2001,2001,172400,5,0,206,A4044,359440,0,PU,359300,8,172366,A4/B4053 roundabout,14
3,2,E06000023,359089,0,270,South West,A38,172480,"Bristol, City of",0,46408,0,3,W,22,10/5/2001,2001,172400,3,0,240,A4044,359440,0,PU,359300,11,172366,A4/B4053 roundabout,15
1,11,E06000023,359089,0,316,South West,A38,172480,"Bristol, City of",0,46408,1,2,W,27,10/5/2001,2001,172400,2,0,274,A4044,359440,0,PU,359300,8,172366,A4/B4053 roundabout,16
1,11,E06000023,359089,0,429,South West,A38,172480,"Bristol, City of",0,46408,0,1,W,18,10/5/2001,2001,172400,6,0,393,A4044,359440,0,PU,359300,32,172366,A4/B4053 roundabout,17
0,5,E06000023,359089,0,312,South West,A38,172480,"Bristol, City of",0,46408,0,0,W,9,10/5/2001,2001,172400,3,0,295,A4044,359440,0,PU,359300,13,172366,A4/B4053 roundabout,18
