HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
19,65,E06000023,359806,4,1899,South West,Midland Rd,173344,"Bristol, City of",1,7097,1,28,W,290,5/20/2002,2002,173300,69,2,1447,A420,360045,1,PU,360000,36,173224,Trinity Rd,7
20,78,E06000023,359806,0,1873,South West,Midland Rd,173344,"Bristol, City of",3,7097,0,25,W,201,5/20/2002,2002,173300,77,1,1492,A420,360045,1,PU,360000,42,173224,Trinity Rd,8
18,49,E06000023,359806,0,1476,South West,Midland Rd,173344,"Bristol, City of",0,7097,0,18,W,219,5/20/2002,2002,173300,35,0,1155,A420,360045,0,PU,360000,22,173224,Trinity Rd,9
25,51,E06000023,359806,3,1093,South West,Midland Rd,173344,"Bristol, City of",5,7097,2,43,W,237,5/20/2002,2002,173300,15,5,747,A420,360045,3,PU,360000,17,173224,Trinity Rd,10
26,52,E06000023,359806,1,1048,South West,Midland Rd,173344,"Bristol, City of",2,7097,2,35,W,215,5/20/2002,2002,173300,9,1,737,A420,360045,3,PU,360000,16,173224,Trinity Rd,11
30,48,E06000023,359806,0,1352,South West,Midland Rd,173344,"Bristol, City of",0,7097,1,34,W,186,5/20/2002,2002,173300,17,1,1067,A420,360045,2,PU,360000,14,173224,Trinity Rd,12
20,64,E06000023,359806,2,1307,South West,Midland Rd,173344,"Bristol, City of",1,7097,1,26,W,194,5/20/2002,2002,173300,23,2,1000,A420,360045,0,PU,360000,10,173224,Trinity Rd,13
34,60,E06000023,359806,0,1207,South West,Midland Rd,173344,"Bristol, City of",2,7097,0,39,W,272,5/20/2002,2002,173300,19,1,817,A420,360045,2,PU,360000,8,173224,Trinity Rd,14
25,62,E06000023,359806,1,1142,South West,Midland Rd,173344,"Bristol, City of",1,7097,3,32,W,167,5/20/2002,2002,173300,19,0,862,A420,360045,2,PU,360000,14,173224,Trinity Rd,15
15,59,E06000023,359806,0,1239,South West,Midland Rd,173344,"Bristol, City of",1,7097,0,20,W,267,5/20/2002,2002,173300,30,1,863,A420,360045,3,PU,360000,12,173224,Trinity Rd,16
7,57,E06000023,359806,0,1191,South West,Midland Rd,173344,"Bristol, City of",0,7097,0,9,W,168,5/20/2002,2002,173300,21,2,936,A420,360045,0,PU,360000,22,173224,Trinity Rd,17
3,35,E06000023,359806,0,908,South West,Midland Rd,173344,"Bristol, City of",0,7097,0,3,W,135,5/20/2002,2002,173300,12,0,723,A420,360045,0,PU,360000,6,173224,Trinity Rd,18
