HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
3,2,E06000024,344800,1,220,South West,A38 churchill,158360,North Somerset,0,6992,0,6,E,42,9/17/2002,2002,159160,6,1,164,A368,351780,1,PR,350000,0,159810,LA Boundary,7
6,3,E06000024,344800,1,295,South West,A38 churchill,158360,North Somerset,0,6992,1,8,E,47,9/17/2002,2002,159160,1,0,236,A368,351780,0,PR,350000,0,159810,LA Boundary,8
6,2,E06000024,344800,0,181,South West,A38 churchill,158360,North Somerset,1,6992,1,10,E,40,9/17/2002,2002,159160,2,1,127,A368,351780,1,PR,350000,5,159810,LA Boundary,9
4,1,E06000024,344800,0,178,South West,A38 churchill,158360,North Somerset,0,6992,0,8,E,23,9/17/2002,2002,159160,2,1,144,A368,351780,3,PR,350000,0,159810,LA Boundary,10
8,3,E06000024,344800,0,181,South West,A38 churchill,158360,North Somerset,0,6992,1,10,E,33,9/17/2002,2002,159160,1,0,134,A368,351780,1,PR,350000,1,159810,LA Boundary,11
13,1,E06000024,344800,0,207,South West,A38 churchill,158360,North Somerset,1,6992,0,15,E,31,9/17/2002,2002,159160,0,0,160,A368,351780,1,PR,350000,0,159810,LA Boundary,12
4,2,E06000024,344800,0,211,South West,A38 churchill,158360,North Somerset,0,6992,4,9,E,22,9/17/2002,2002,159160,6,0,172,A368,351780,1,PR,350000,0,159810,LA Boundary,13
7,1,E06000024,344800,1,207,South West,A38 churchill,158360,North Somerset,1,6992,0,10,E,32,9/17/2002,2002,159160,1,1,163,A368,351780,0,PR,350000,0,159810,LA Boundary,14
8,1,E06000024,344800,3,232,South West,A38 churchill,158360,North Somerset,1,6992,2,15,E,28,9/17/2002,2002,159160,1,0,187,A368,351780,1,PR,350000,0,159810,LA Boundary,15
5,4,E06000024,344800,0,273,South West,A38 churchill,158360,North Somerset,0,6992,1,7,E,36,9/17/2002,2002,159160,9,0,217,A368,351780,1,PR,350000,1,159810,LA Boundary,16
6,2,E06000024,344800,0,312,South West,A38 churchill,158360,North Somerset,1,6992,0,8,E,36,9/17/2002,2002,159160,4,0,262,A368,351780,1,PR,350000,1,159810,LA Boundary,17
1,0,E06000024,344800,0,214,South West,A38 churchill,158360,North Somerset,1,6992,0,2,E,24,9/17/2002,2002,159160,3,0,185,A368,351780,0,PR,350000,0,159810,LA Boundary,18
2,3,E06000024,344800,1,222,South West,A38 churchill,158360,North Somerset,1,6992,0,6,W,33,9/17/2002,2002,159160,6,2,174,A368,351780,0,PR,350000,2,159810,LA Boundary,7
5,2,E06000024,344800,1,280,South West,A38 churchill,158360,North Somerset,1,6992,1,10,W,27,9/17/2002,2002,159160,2,1,239,A368,351780,1,PR,350000,2,159810,LA Boundary,8
16,2,E06000024,344800,1,191,South West,A38 churchill,158360,North Somerset,3,6992,0,23,W,25,9/17/2002,2002,159160,1,2,140,A368,351780,1,PR,350000,1,159810,LA Boundary,9
13,3,E06000024,344800,0,182,South West,A38 churchill,158360,North Somerset,1,6992,2,16,W,24,9/17/2002,2002,159160,0,0,139,A368,351780,0,PR,350000,0,159810,LA Boundary,10
5,1,E06000024,344800,0,178,South West,A38 churchill,158360,North Somerset,0,6992,0,5,W,25,9/17/2002,2002,159160,0,0,147,A368,351780,0,PR,350000,1,159810,LA Boundary,11
8,3,E06000024,344800,0,186,South West,A38 churchill,158360,North Somerset,0,6992,1,10,W,32,9/17/2002,2002,159160,1,1,140,A368,351780,0,PR,350000,9,159810,LA Boundary,12
6,0,E06000024,344800,1,196,South West,A38 churchill,158360,North Somerset,2,6992,0,9,W,26,9/17/2002,2002,159160,2,0,159,A368,351780,0,PR,350000,5,159810,LA Boundary,13
6,4,E06000024,344800,0,270,South West,A38 churchill,158360,North Somerset,0,6992,1,9,W,31,9/17/2002,2002,159160,4,1,222,A368,351780,1,PR,350000,0,159810,LA Boundary,14
4,3,E06000024,344800,0,239,South West,A38 churchill,158360,North Somerset,1,6992,0,5,W,39,9/17/2002,2002,159160,3,0,189,A368,351780,0,PR,350000,1,159810,LA Boundary,15
9,3,E06000024,344800,0,277,South West,A38 churchill,158360,North Somerset,2,6992,1,15,W,46,9/17/2002,2002,159160,5,3,208,A368,351780,0,PR,350000,0,159810,LA Boundary,16
3,3,E06000024,344800,0,304,South West,A38 churchill,158360,North Somerset,0,6992,1,4,W,30,9/17/2002,2002,159160,6,0,261,A368,351780,0,PR,350000,0,159810,LA Boundary,17
1,2,E06000024,344800,1,236,South West,A38 churchill,158360,North Somerset,0,6992,0,3,W,12,9/17/2002,2002,159160,1,0,218,A368,351780,1,PR,350000,2,159810,LA Boundary,18
6,3,E06000025,366240,2,439,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,1,10,N,62,9/17/2002,2002,175000,9,0,355,A4175,365366,1,PU,366000,15,174720,B4465 Broad St,7
14,8,E06000025,366240,0,667,South West,A4175 Station Road Link,175894,South Gloucestershire,1,37769,1,19,N,65,9/17/2002,2002,175000,2,1,573,A4175,365366,2,PU,366000,1,174720,B4465 Broad St,8
3,10,E06000025,366240,0,454,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,6,N,63,9/17/2002,2002,175000,3,3,372,A4175,365366,0,PU,366000,0,174720,B4465 Broad St,9
11,7,E06000025,366240,0,339,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,15,N,54,9/17/2002,2002,175000,2,0,261,A4175,365366,4,PU,366000,1,174720,B4465 Broad St,10
10,5,E06000025,366240,0,326,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,13,N,58,9/17/2002,2002,175000,2,2,248,A4175,365366,1,PU,366000,1,174720,B4465 Broad St,11
12,6,E06000025,366240,1,375,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,13,N,53,9/17/2002,2002,175000,3,0,300,A4175,365366,0,PU,366000,2,174720,B4465 Broad St,12
11,8,E06000025,366240,0,363,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,1,13,N,45,9/17/2002,2002,175000,4,0,293,A4175,365366,1,PU,366000,2,174720,B4465 Broad St,13
6,6,E06000025,366240,0,376,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,1,9,N,57,9/17/2002,2002,175000,3,1,301,A4175,365366,1,PU,366000,1,174720,B4465 Broad St,14
12,11,E06000025,366240,0,380,South West,A4175 Station Road Link,175894,South Gloucestershire,1,37769,0,13,N,50,9/17/2002,2002,175000,7,0,299,A4175,365366,0,PU,366000,7,174720,B4465 Broad St,15
6,9,E06000025,366240,0,435,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,1,9,N,78,9/17/2002,2002,175000,8,2,331,A4175,365366,0,PU,366000,2,174720,B4465 Broad St,16
1,9,E06000025,366240,0,477,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,3,N,57,9/17/2002,2002,175000,10,1,398,A4175,365366,1,PU,366000,7,174720,B4465 Broad St,17
1,6,E06000025,366240,0,430,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,1,N,44,9/17/2002,2002,175000,10,0,369,A4175,365366,0,PU,366000,1,174720,B4465 Broad St,18
9,10,E06000025,366240,1,354,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,13,S,81,9/17/2002,2002,175000,7,2,243,A4175,365366,1,PU,366000,4,174720,B4465 Broad St,7
9,8,E06000025,366240,0,348,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,12,S,52,9/17/2002,2002,175000,3,2,273,A4175,365366,1,PU,366000,2,174720,B4465 Broad St,8
5,7,E06000025,366240,0,277,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,9,S,48,9/17/2002,2002,175000,2,3,211,A4175,365366,1,PU,366000,0,174720,B4465 Broad St,9
11,7,E06000025,366240,3,304,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,16,S,44,9/17/2002,2002,175000,3,0,234,A4175,365366,2,PU,366000,2,174720,B4465 Broad St,10
10,6,E06000025,366240,0,310,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,12,S,53,9/17/2002,2002,175000,1,1,238,A4175,365366,1,PU,366000,1,174720,B4465 Broad St,11
11,6,E06000025,366240,0,310,South West,A4175 Station Road Link,175894,South Gloucestershire,1,37769,1,15,S,33,9/17/2002,2002,175000,4,1,252,A4175,365366,1,PU,366000,2,174720,B4465 Broad St,12
12,8,E06000025,366240,0,321,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,16,S,37,9/17/2002,2002,175000,5,3,255,A4175,365366,1,PU,366000,2,174720,B4465 Broad St,13
10,10,E06000025,366240,0,297,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,13,S,33,9/17/2002,2002,175000,1,0,240,A4175,365366,3,PU,366000,1,174720,B4465 Broad St,14
22,9,E06000025,366240,0,328,South West,A4175 Station Road Link,175894,South Gloucestershire,1,37769,0,24,S,39,9/17/2002,2002,175000,3,0,253,A4175,365366,1,PU,366000,7,174720,B4465 Broad St,15
15,9,E06000025,366240,0,430,South West,A4175 Station Road Link,175894,South Gloucestershire,1,37769,0,16,S,64,9/17/2002,2002,175000,8,0,333,A4175,365366,0,PU,366000,10,174720,B4465 Broad St,16
5,4,E06000025,366240,0,482,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,6,S,49,9/17/2002,2002,175000,13,1,410,A4175,365366,0,PU,366000,9,174720,B4465 Broad St,17
0,4,E06000025,366240,0,377,South West,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,0,S,33,9/17/2002,2002,175000,5,0,335,A4175,365366,0,PU,366000,4,174720,B4465 Broad St,18
