HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
19,6,E06000022,375637,1,509,South West,Darlington St,165350,Bath and North East Somerset,1,8292,3,30,N,75,5/17/2004,2004,165276,9,2,389,A36,375640,4,PU,375619,5,165209,Beckford Rd,7
17,10,E06000022,375637,3,589,South West,Darlington St,165350,Bath and North East Somerset,2,8292,5,37,N,71,5/17/2004,2004,165276,9,1,462,A36,375640,9,PU,375619,6,165209,Beckford Rd,8
24,8,E06000022,375637,1,515,South West,Darlington St,165350,Bath and North East Somerset,1,8292,6,39,N,72,5/17/2004,2004,165276,6,2,390,A36,375640,5,PU,375619,10,165209,Beckford Rd,9
40,10,E06000022,375637,2,628,South West,Darlington St,165350,Bath and North East Somerset,2,8292,11,65,N,92,5/17/2004,2004,165276,3,3,458,A36,375640,7,PU,375619,7,165209,Beckford Rd,10
30,6,E06000022,375637,1,581,South West,Darlington St,165350,Bath and North East Somerset,2,8292,7,49,N,90,5/17/2004,2004,165276,9,4,427,A36,375640,5,PU,375619,7,165209,Beckford Rd,11
25,8,E06000022,375637,1,612,South West,Darlington St,165350,Bath and North East Somerset,0,8292,8,42,N,85,5/17/2004,2004,165276,6,6,471,A36,375640,2,PU,375619,5,165209,Beckford Rd,12
21,7,E06000022,375637,1,548,South West,Darlington St,165350,Bath and North East Somerset,1,8292,5,37,N,67,5/17/2004,2004,165276,7,3,430,A36,375640,6,PU,375619,8,165209,Beckford Rd,13
24,11,E06000022,375637,1,557,South West,Darlington St,165350,Bath and North East Somerset,2,8292,8,41,N,75,5/17/2004,2004,165276,6,4,424,A36,375640,2,PU,375619,6,165209,Beckford Rd,14
19,9,E06000022,375637,1,595,South West,Darlington St,165350,Bath and North East Somerset,2,8292,5,31,N,68,5/17/2004,2004,165276,5,3,482,A36,375640,1,PU,375619,12,165209,Beckford Rd,15
7,13,E06000022,375637,3,458,South West,Darlington St,165350,Bath and North East Somerset,1,8292,6,18,N,42,5/17/2004,2004,165276,7,1,378,A36,375640,0,PU,375619,13,165209,Beckford Rd,16
5,8,E06000022,375637,1,379,South West,Darlington St,165350,Bath and North East Somerset,0,8292,2,15,N,25,5/17/2004,2004,165276,9,7,322,A36,375640,0,PU,375619,23,165209,Beckford Rd,17
1,5,E06000022,375637,0,469,South West,Darlington St,165350,Bath and North East Somerset,1,8292,3,5,N,26,5/17/2004,2004,165276,6,0,427,A36,375640,0,PU,375619,18,165209,Beckford Rd,18
13,5,E06000022,375637,3,569,South West,Darlington St,165350,Bath and North East Somerset,2,8292,4,25,S,73,5/17/2004,2004,165276,10,1,456,A36,375640,2,PU,375619,12,165209,Beckford Rd,7
