HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
6,9,E06000023,3,430,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,11,E,93,10/10/2014,2014,176782,3,1,314,B4054,1,BU,355060,2,SHIREHAMPTON ROAD,7
6,14,E06000023,0,536,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,7,E,87,10/10/2014,2014,176782,2,0,426,B4054,0,BU,355060,4,SHIREHAMPTON ROAD,8
9,8,E06000023,3,353,South West,West of St Edyths Road,"Bristol, City of",2,946753,0,15,E,72,10/10/2014,2014,176782,2,0,256,B4054,1,BU,355060,4,SHIREHAMPTON ROAD,9
7,8,E06000023,2,270,South West,West of St Edyths Road,"Bristol, City of",3,946753,0,13,E,47,10/10/2014,2014,176782,5,0,197,B4054,1,BU,355060,2,SHIREHAMPTON ROAD,10
15,7,E06000023,3,302,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,25,E,48,10/10/2014,2014,176782,7,1,215,B4054,6,BU,355060,2,SHIREHAMPTON ROAD,11
11,7,E06000023,4,258,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,16,E,34,10/10/2014,2014,176782,2,0,199,B4054,1,BU,355060,0,SHIREHAMPTON ROAD,12
0,5,E06000023,0,294,South West,West of St Edyths Road,"Bristol, City of",2,946753,0,4,E,48,10/10/2014,2014,176782,5,0,232,B4054,2,BU,355060,3,SHIREHAMPTON ROAD,13
12,12,E06000023,2,319,South West,West of St Edyths Road,"Bristol, City of",1,946753,0,15,E,41,10/10/2014,2014,176782,4,0,247,B4054,0,BU,355060,3,SHIREHAMPTON ROAD,14
2,12,E06000023,2,443,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,4,E,50,10/10/2014,2014,176782,6,0,371,B4054,0,BU,355060,2,SHIREHAMPTON ROAD,15
2,8,E06000023,2,460,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,4,E,49,10/10/2014,2014,176782,4,0,395,B4054,0,BU,355060,8,SHIREHAMPTON ROAD,16
2,4,E06000023,0,494,South West,West of St Edyths Road,"Bristol, City of",0,946753,1,3,E,28,10/10/2014,2014,176782,4,0,455,B4054,0,BU,355060,4,SHIREHAMPTON ROAD,17
0,8,E06000023,0,396,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,0,E,16,10/10/2014,2014,176782,3,0,369,B4054,0,BU,355060,7,SHIREHAMPTON ROAD,18
7,6,E06000023,0,369,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,7,W,46,10/10/2014,2014,176782,7,0,303,B4054,0,BU,355060,8,SHIREHAMPTON ROAD,7
7,14,E06000023,4,570,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,12,W,47,10/10/2014,2014,176782,5,0,492,B4054,1,BU,355060,2,SHIREHAMPTON ROAD,8
14,10,E06000023,0,292,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,16,W,37,10/10/2014,2014,176782,2,0,227,B4054,2,BU,355060,4,SHIREHAMPTON ROAD,9
5,8,E06000023,3,316,South West,West of St Edyths Road,"Bristol, City of",3,946753,0,15,W,61,10/10/2014,2014,176782,2,0,230,B4054,4,BU,355060,0,SHIREHAMPTON ROAD,10
8,6,E06000023,2,307,South West,West of St Edyths Road,"Bristol, City of",2,946753,0,15,W,46,10/10/2014,2014,176782,4,1,236,B4054,2,BU,355060,2,SHIREHAMPTON ROAD,11
13,8,E06000023,0,358,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,15,W,54,10/10/2014,2014,176782,2,0,279,B4054,2,BU,355060,3,SHIREHAMPTON ROAD,12
3,8,E06000023,1,358,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,6,W,64,10/10/2014,2014,176782,3,0,277,B4054,2,BU,355060,2,SHIREHAMPTON ROAD,13
9,11,E06000023,2,395,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,11,W,58,10/10/2014,2014,176782,5,0,310,B4054,0,BU,355060,3,SHIREHAMPTON ROAD,14
17,8,E06000023,2,449,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,19,W,56,10/10/2014,2014,176782,0,0,366,B4054,0,BU,355060,3,SHIREHAMPTON ROAD,15
4,5,E06000023,4,449,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,8,W,60,10/10/2014,2014,176782,2,0,374,B4054,0,BU,355060,6,SHIREHAMPTON ROAD,16
5,7,E06000023,1,452,South West,West of St Edyths Road,"Bristol, City of",0,946753,1,7,W,44,10/10/2014,2014,176782,5,0,389,B4054,0,BU,355060,4,SHIREHAMPTON ROAD,17
3,10,E06000023,0,355,South West,West of St Edyths Road,"Bristol, City of",0,946753,0,3,W,25,10/10/2014,2014,176782,4,0,313,B4054,0,BU,355060,5,SHIREHAMPTON ROAD,18
1,3,E06000023,0,353,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,1,E,90,10/10/2014,2014,169906,8,0,251,U,0,UU,362200,4,HUNGERFORD ROAD,7
2,3,E06000023,0,325,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,2,E,44,10/10/2014,2014,169906,4,0,272,U,0,UU,362200,33,HUNGERFORD ROAD,8
2,8,E06000023,0,214,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,2,E,51,10/10/2014,2014,169906,2,0,151,U,0,UU,362200,2,HUNGERFORD ROAD,9
1,4,E06000023,0,157,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,1,E,21,10/10/2014,2014,169906,3,0,128,U,0,UU,362200,0,HUNGERFORD ROAD,10
4,2,E06000023,1,189,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,6,E,36,10/10/2014,2014,169906,1,0,144,U,1,UU,362200,0,HUNGERFORD ROAD,11
0,5,E06000023,0,190,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,0,E,26,10/10/2014,2014,169906,1,0,158,U,0,UU,362200,2,HUNGERFORD ROAD,12
0,5,E06000023,0,209,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,0,E,33,10/10/2014,2014,169906,7,0,164,U,0,UU,362200,0,HUNGERFORD ROAD,13
1,6,E06000023,0,208,South West,East of Hungerford Gardens,"Bristol, City of",0,946775,0,1,E,25,10/10/2014,2014,169906,4,0,172,U,0,UU,362200,0,HUNGERFORD ROAD,14
