HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
2,6,E06000025,365830,1,615,South West,LA boundary,170354,South Gloucestershire,0,57669,0,8,N,126,9/13/2010,2010,170000,3,0,472,A4175,366624,5,PR,366500,12,168960,A431,7
9,3,E06000025,365830,3,733,South West,LA boundary,170354,South Gloucestershire,0,57669,0,16,N,108,9/13/2010,2010,170000,9,1,597,A4175,366624,3,PR,366500,9,168960,A431,8
12,5,E06000025,365830,2,424,South West,LA boundary,170354,South Gloucestershire,0,57669,0,18,N,51,9/13/2010,2010,170000,1,1,349,A4175,366624,3,PR,366500,3,168960,A431,9
6,3,E06000025,365830,0,393,South West,LA boundary,170354,South Gloucestershire,0,57669,0,8,N,31,9/13/2010,2010,170000,7,0,344,A4175,366624,2,PR,366500,4,168960,A431,10
14,3,E06000025,365830,3,395,South West,LA boundary,170354,South Gloucestershire,0,57669,0,17,N,40,9/13/2010,2010,170000,1,0,334,A4175,366624,0,PR,366500,3,168960,A431,11
6,9,E06000025,365830,0,477,South West,LA boundary,170354,South Gloucestershire,0,57669,1,8,N,58,9/13/2010,2010,170000,4,0,398,A4175,366624,1,PR,366500,1,168960,A431,12
3,3,E06000025,365830,0,446,South West,LA boundary,170354,South Gloucestershire,0,57669,0,5,N,54,9/13/2010,2010,170000,4,0,380,A4175,366624,2,PR,366500,1,168960,A431,13
4,5,E06000025,365830,0,501,South West,LA boundary,170354,South Gloucestershire,0,57669,1,7,N,60,9/13/2010,2010,170000,5,0,424,A4175,366624,2,PR,366500,2,168960,A431,14
3,5,E06000025,365830,0,518,South West,LA boundary,170354,South Gloucestershire,0,57669,1,5,N,71,9/13/2010,2010,170000,5,1,432,A4175,366624,0,PR,366500,9,168960,A431,15
2,5,E06000025,365830,0,720,South West,LA boundary,170354,South Gloucestershire,0,57669,0,3,N,126,9/13/2010,2010,170000,5,0,581,A4175,366624,1,PR,366500,15,168960,A431,16
