HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
2,0,E06000023,0,86,South West,North of Bishop Street,"Bristol, City of",0,930428,0,3,N,23,10/9/2007,2007,173730,1,0,59,U,1,UU,359440,4,DEAN STREET,7
0,1,E06000023,0,132,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,N,18,10/9/2007,2007,173730,5,0,108,U,0,UU,359440,8,DEAN STREET,8
2,1,E06000023,0,131,South West,North of Bishop Street,"Bristol, City of",0,930428,0,2,N,15,10/9/2007,2007,173730,1,0,112,U,0,UU,359440,8,DEAN STREET,9
0,0,E06000023,0,96,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,N,18,10/9/2007,2007,173730,1,0,77,U,0,UU,359440,9,DEAN STREET,10
1,0,E06000023,0,100,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,N,22,10/9/2007,2007,173730,1,0,76,U,0,UU,359440,8,DEAN STREET,11
0,0,E06000023,0,113,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,N,17,10/9/2007,2007,173730,1,0,95,U,0,UU,359440,13,DEAN STREET,12
1,0,E06000023,0,123,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,N,14,10/9/2007,2007,173730,1,0,107,U,0,UU,359440,15,DEAN STREET,13
1,0,E06000023,0,120,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,N,18,10/9/2007,2007,173730,1,0,100,U,0,UU,359440,8,DEAN STREET,14
1,1,E06000023,0,123,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,N,18,10/9/2007,2007,173730,2,0,101,U,0,UU,359440,14,DEAN STREET,15
0,1,E06000023,0,143,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,N,17,10/9/2007,2007,173730,3,0,122,U,0,UU,359440,26,DEAN STREET,16
1,0,E06000023,0,209,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,N,19,10/9/2007,2007,173730,4,0,185,U,0,UU,359440,55,DEAN STREET,17
1,0,E06000023,0,177,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,N,20,10/9/2007,2007,173730,1,0,155,U,0,UU,359440,42,DEAN STREET,18
0,0,E06000023,1,86,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,S,13,10/9/2007,2007,173730,1,0,71,U,0,UU,359440,29,DEAN STREET,7
0,0,E06000023,0,156,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,S,16,10/9/2007,2007,173730,6,0,134,U,0,UU,359440,59,DEAN STREET,8
0,0,E06000023,0,148,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,S,17,10/9/2007,2007,173730,0,0,130,U,1,UU,359440,28,DEAN STREET,9
0,0,E06000023,0,106,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,S,21,10/9/2007,2007,173730,0,0,85,U,0,UU,359440,12,DEAN STREET,10
1,0,E06000023,0,77,South West,North of Bishop Street,"Bristol, City of",0,930428,0,1,S,13,10/9/2007,2007,173730,1,0,62,U,0,UU,359440,7,DEAN STREET,11
1,0,E06000023,0,76,South West,North of Bishop Street,"Bristol, City of",0,930428,0,2,S,13,10/9/2007,2007,173730,1,0,60,U,1,UU,359440,9,DEAN STREET,12
2,0,E06000023,0,120,South West,North of Bishop Street,"Bristol, City of",0,930428,0,2,S,14,10/9/2007,2007,173730,4,0,100,U,0,UU,359440,13,DEAN STREET,13
3,0,E06000023,0,118,South West,North of Bishop Street,"Bristol, City of",0,930428,0,3,S,17,10/9/2007,2007,173730,0,0,98,U,0,UU,359440,5,DEAN STREET,14
4,0,E06000023,0,140,South West,North of Bishop Street,"Bristol, City of",0,930428,0,4,S,29,10/9/2007,2007,173730,2,0,105,U,0,UU,359440,5,DEAN STREET,15
2,0,E06000023,0,154,South West,North of Bishop Street,"Bristol, City of",0,930428,0,2,S,22,10/9/2007,2007,173730,2,0,128,U,0,UU,359440,8,DEAN STREET,16
3,0,E06000023,0,220,South West,North of Bishop Street,"Bristol, City of",0,930428,0,3,S,19,10/9/2007,2007,173730,2,0,196,U,0,UU,359440,17,DEAN STREET,17
0,0,E06000023,0,167,South West,North of Bishop Street,"Bristol, City of",0,930428,0,0,S,13,10/9/2007,2007,173730,4,0,150,U,0,UU,359440,8,DEAN STREET,18
