HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,3,E06000024,0,617,South West,,North Somerset,0,996452,0,2,E,50,10/12/2007,2007,172311,18,0,544,B3128,1,BR,347982,1,Clevedon Road,7
6,7,E06000024,0,469,South West,,North Somerset,1,996452,1,8,E,33,10/12/2007,2007,172311,11,0,410,B3128,0,BR,347982,1,Clevedon Road,8
5,2,E06000024,2,306,South West,,North Somerset,0,996452,0,8,E,28,10/12/2007,2007,172311,3,1,265,B3128,0,BR,347982,0,Clevedon Road,9
1,2,E06000024,0,227,South West,,North Somerset,1,996452,0,3,E,24,10/12/2007,2007,172311,4,0,194,B3128,1,BR,347982,0,Clevedon Road,10
6,2,E06000024,0,180,South West,,North Somerset,0,996452,0,7,E,20,10/12/2007,2007,172311,1,1,150,B3128,0,BR,347982,0,Clevedon Road,11
3,1,E06000024,1,123,South West,,North Somerset,0,996452,0,4,E,23,10/12/2007,2007,172311,2,0,93,B3128,0,BR,347982,3,Clevedon Road,12
4,2,E06000024,0,213,South West,,North Somerset,0,996452,0,5,E,31,10/12/2007,2007,172311,6,0,169,B3128,1,BR,347982,0,Clevedon Road,13
5,3,E06000024,1,194,South West,,North Somerset,0,996452,0,6,E,32,10/12/2007,2007,172311,1,0,152,B3128,0,BR,347982,0,Clevedon Road,14
2,3,E06000024,1,305,South West,,North Somerset,0,996452,0,3,E,28,10/12/2007,2007,172311,1,0,270,B3128,0,BR,347982,1,Clevedon Road,15
2,4,E06000024,1,333,South West,,North Somerset,0,996452,0,5,E,41,10/12/2007,2007,172311,7,0,276,B3128,2,BR,347982,0,Clevedon Road,16
1,1,E06000024,0,226,South West,,North Somerset,0,996452,0,2,E,11,10/12/2007,2007,172311,4,0,208,B3128,1,BR,347982,0,Clevedon Road,17
1,3,E06000024,0,155,South West,,North Somerset,0,996452,0,2,E,8,10/12/2007,2007,172311,1,0,141,B3128,1,BR,347982,0,Clevedon Road,18
3,2,E06000024,0,151,South West,,North Somerset,0,996452,0,3,W,25,10/12/2007,2007,172311,1,0,120,B3128,0,BR,347982,1,Clevedon Road,7
6,2,E06000024,0,279,South West,,North Somerset,0,996452,0,9,W,32,10/12/2007,2007,172311,1,0,235,B3128,3,BR,347982,0,Clevedon Road,8
2,2,E06000024,2,190,South West,,North Somerset,1,996452,1,7,W,34,10/12/2007,2007,172311,4,1,143,B3128,0,BR,347982,0,Clevedon Road,9
6,2,E06000024,1,192,South West,,North Somerset,1,996452,1,10,W,28,10/12/2007,2007,172311,2,0,150,B3128,1,BR,347982,0,Clevedon Road,10
4,3,E06000024,0,196,South West,,North Somerset,0,996452,0,5,W,32,10/12/2007,2007,172311,3,0,153,B3128,1,BR,347982,0,Clevedon Road,11
0,1,E06000024,0,249,South West,,North Somerset,0,996452,0,0,W,42,10/12/2007,2007,172311,4,0,202,B3128,0,BR,347982,0,Clevedon Road,12
7,2,E06000024,0,278,South West,,North Somerset,0,996452,0,7,W,49,10/12/2007,2007,172311,3,0,217,B3128,0,BR,347982,1,Clevedon Road,13
5,3,E06000024,1,268,South West,,North Somerset,0,996452,0,7,W,23,10/12/2007,2007,172311,3,0,232,B3128,1,BR,347982,0,Clevedon Road,14
3,4,E06000024,1,324,South West,,North Somerset,1,996452,0,6,W,29,10/12/2007,2007,172311,3,0,282,B3128,1,BR,347982,1,Clevedon Road,15
3,5,E06000024,1,446,South West,,North Somerset,0,996452,0,4,W,43,10/12/2007,2007,172311,6,0,388,B3128,0,BR,347982,2,Clevedon Road,16
3,4,E06000024,0,514,South West,,North Somerset,0,996452,0,3,W,45,10/12/2007,2007,172311,8,0,454,B3128,0,BR,347982,1,Clevedon Road,17
0,2,E06000024,0,409,South West,,North Somerset,0,996452,0,0,W,17,10/12/2007,2007,172311,5,0,385,B3128,0,BR,347982,0,Clevedon Road,18
