HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000025,0,2,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,0,5/11/2012,2012,186410,0,0,2,C,0,CR,359152,0,GREENDITCH STREET,7
0,1,E06000025,0,9,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,2,5/11/2012,2012,186410,1,0,5,C,0,CR,359152,0,GREENDITCH STREET,8
0,0,E06000025,0,2,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,2,5/11/2012,2012,186410,0,0,0,C,0,CR,359152,0,GREENDITCH STREET,9
1,0,E06000025,0,5,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,2,E,0,5/11/2012,2012,186410,0,0,3,C,1,CR,359152,0,GREENDITCH STREET,10
0,0,E06000025,0,8,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,1,E,3,5/11/2012,2012,186410,1,1,3,C,0,CR,359152,1,GREENDITCH STREET,11
0,0,E06000025,0,11,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,1,5/11/2012,2012,186410,0,0,10,C,0,CR,359152,0,GREENDITCH STREET,12
0,0,E06000025,0,7,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,1,5/11/2012,2012,186410,0,0,6,C,0,CR,359152,0,GREENDITCH STREET,13
0,0,E06000025,0,8,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,3,5/11/2012,2012,186410,0,0,5,C,0,CR,359152,1,GREENDITCH STREET,14
0,0,E06000025,0,11,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,0,5/11/2012,2012,186410,0,0,11,C,0,CR,359152,0,GREENDITCH STREET,15
0,0,E06000025,0,6,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,4,5/11/2012,2012,186410,0,0,2,C,0,CR,359152,3,GREENDITCH STREET,16
0,0,E06000025,0,7,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,0,5/11/2012,2012,186410,0,0,7,C,0,CR,359152,3,GREENDITCH STREET,17
0,0,E06000025,0,9,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,E,1,5/11/2012,2012,186410,0,0,8,C,0,CR,359152,3,GREENDITCH STREET,18
0,0,E06000025,0,2,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,1,5/11/2012,2012,186410,0,0,1,C,0,CR,359152,2,GREENDITCH STREET,7
0,0,E06000025,0,10,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,2,5/11/2012,2012,186410,0,0,8,C,0,CR,359152,1,GREENDITCH STREET,8
0,0,E06000025,0,7,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,0,5/11/2012,2012,186410,0,0,7,C,0,CR,359152,1,GREENDITCH STREET,9
0,0,E06000025,0,4,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,1,W,2,5/11/2012,2012,186410,0,0,1,C,1,CR,359152,2,GREENDITCH STREET,10
1,0,E06000025,0,10,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,1,W,0,5/11/2012,2012,186410,0,0,9,C,0,CR,359152,0,GREENDITCH STREET,11
1,0,E06000025,0,9,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,1,W,1,5/11/2012,2012,186410,0,0,7,C,0,CR,359152,0,GREENDITCH STREET,12
0,0,E06000025,0,10,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,3,5/11/2012,2012,186410,0,0,7,C,0,CR,359152,0,GREENDITCH STREET,13
0,0,E06000025,0,6,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,2,5/11/2012,2012,186410,1,0,3,C,0,CR,359152,0,GREENDITCH STREET,14
0,0,E06000025,0,11,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,2,5/11/2012,2012,186410,0,0,9,C,0,CR,359152,0,GREENDITCH STREET,15
0,0,E06000025,0,6,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,1,5/11/2012,2012,186410,0,0,5,C,0,CR,359152,1,GREENDITCH STREET,16
0,0,E06000025,0,7,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,1,5/11/2012,2012,186410,0,0,6,C,0,CR,359152,1,GREENDITCH STREET,17
0,0,E06000025,0,8,South West,"north of Awkley Lane, Olveston",South Gloucestershire,0,947498,0,0,W,1,5/11/2012,2012,186410,0,0,7,C,0,CR,359152,1,GREENDITCH STREET,18
