HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
24,10,E06000023,,358757,2,878,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",0,7841,5,40,E,213,5/8/2007,2007,169470,14,4,601,A4174,360895,5,PU,360000,13,168569,A37,7
34,5,E06000023,,358757,0,854,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,6,45,E,183,5/8/2007,2007,169470,17,3,604,A4174,360895,1,PU,360000,10,168569,A37,8
20,9,E06000023,,358757,3,735,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,7,46,E,127,5/8/2007,2007,169470,6,6,547,A4174,360895,9,PU,360000,3,168569,A37,9
31,9,E06000023,,358757,2,685,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",2,7841,6,58,E,131,5/8/2007,2007,169470,4,7,483,A4174,360895,10,PU,360000,2,168569,A37,10
33,3,E06000023,,358757,1,738,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",4,7841,11,58,E,145,5/8/2007,2007,169470,5,4,527,A4174,360895,5,PU,360000,1,168569,A37,11
28,3,E06000023,,358757,4,781,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",3,7841,6,51,E,146,5/8/2007,2007,169470,11,6,570,A4174,360895,4,PU,360000,3,168569,A37,12
26,5,E06000023,,358757,4,698,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",3,7841,4,51,E,104,5/8/2007,2007,169470,7,7,531,A4174,360895,7,PU,360000,5,168569,A37,13
31,9,E06000023,,358757,3,729,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",5,7841,8,63,E,113,5/8/2007,2007,169470,7,13,537,A4174,360895,3,PU,360000,4,168569,A37,14
24,10,E06000023,,358757,5,834,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,7,40,E,129,5/8/2007,2007,169470,13,1,642,A4174,360895,2,PU,360000,9,168569,A37,15
20,13,E06000023,,358757,4,1001,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,11,42,E,135,5/8/2007,2007,169470,14,2,797,A4174,360895,4,PU,360000,6,168569,A37,16
16,11,E06000023,,358757,0,1007,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,1,23,E,113,5/8/2007,2007,169470,17,4,843,A4174,360895,1,PU,360000,13,168569,A37,17
7,2,E06000023,,358757,0,802,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,2,13,E,79,5/8/2007,2007,169470,5,2,703,A4174,360895,1,PU,360000,6,168569,A37,18
17,8,E06000023,,358757,1,744,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,7,35,W,144,5/8/2007,2007,169470,14,7,543,A4174,360895,2,PU,360000,10,168569,A37,7
18,3,E06000023,,358757,2,914,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",0,7841,3,38,W,136,5/8/2007,2007,169470,11,9,726,A4174,360895,6,PU,360000,6,168569,A37,8
28,11,E06000023,,358757,2,691,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",4,7841,3,45,W,133,5/8/2007,2007,169470,4,7,498,A4174,360895,1,PU,360000,0,168569,A37,9
23,10,E06000023,,358757,3,600,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,7,44,W,104,5/8/2007,2007,169470,7,4,435,A4174,360895,6,PU,360000,2,168569,A37,10
28,6,E06000023,,358757,3,591,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",3,7841,4,47,W,106,5/8/2007,2007,169470,8,6,424,A4174,360895,3,PU,360000,0,168569,A37,11
33,5,E06000023,,358757,2,627,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,12,58,W,107,5/8/2007,2007,169470,4,7,453,A4174,360895,3,PU,360000,3,168569,A37,12
32,3,E06000023,,358757,4,594,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",0,7841,8,51,W,94,5/8/2007,2007,169470,8,4,438,A4174,360895,3,PU,360000,0,168569,A37,13
25,3,E06000023,,358757,3,689,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",0,7841,3,43,W,116,5/8/2007,2007,169470,2,9,525,A4174,360895,3,PU,360000,7,168569,A37,14
27,10,E06000023,,358757,2,717,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",1,7841,3,44,W,113,5/8/2007,2007,169470,3,9,547,A4174,360895,2,PU,360000,2,168569,A37,15
24,6,E06000023,,358757,1,700,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",3,7841,3,40,W,115,5/8/2007,2007,169470,9,5,530,A4174,360895,4,PU,360000,15,168569,A37,16
11,5,E06000023,,358757,1,691,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",0,7841,3,20,W,87,5/8/2007,2007,169470,13,4,566,A4174,360895,1,PU,360000,31,168569,A37,17
4,7,E06000023,,358757,2,659,South West,,Hartcliffe Way roundabout,169989,"Bristol, City of",0,7841,8,18,W,61,5/8/2007,2007,169470,9,2,564,A4174,360895,2,PU,360000,2,168569,A37,18
1,0,E06000022,Walley Lane,,1,65,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,2,E,19,5/8/2007,2007,161220,0,0,44,C,,0,CR,357650,0,,,7
1,7,E06000022,Walley Lane,,0,112,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,1,E,15,5/8/2007,2007,161220,1,0,88,C,,0,CR,357650,1,,,8
5,0,E06000022,Walley Lane,,0,107,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,5,E,15,5/8/2007,2007,161220,0,0,87,C,,0,CR,357650,1,,,9
2,0,E06000022,Walley Lane,,0,97,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,3,E,12,5/8/2007,2007,161220,0,0,82,C,,1,CR,357650,0,,,10
1,0,E06000022,Walley Lane,,2,68,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,3,E,9,5/8/2007,2007,161220,0,0,56,C,,0,CR,357650,0,,,11
3,0,E06000022,Walley Lane,,1,103,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,4,E,14,5/8/2007,2007,161220,0,0,85,C,,0,CR,357650,1,,,12
6,0,E06000022,Walley Lane,,2,94,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,1,9,E,3,5/8/2007,2007,161220,1,0,81,C,,0,CR,357650,0,,,13
3,0,E06000022,Walley Lane,,1,109,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,4,E,11,5/8/2007,2007,161220,0,0,94,C,,0,CR,357650,1,,,14
2,6,E06000022,Walley Lane,,1,162,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,4,E,14,5/8/2007,2007,161220,3,0,135,C,,1,CR,357650,1,,,15
6,3,E06000022,Walley Lane,,0,168,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,7,E,29,5/8/2007,2007,161220,1,0,128,C,,1,CR,357650,1,,,16
5,0,E06000022,Walley Lane,,1,226,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,6,E,35,5/8/2007,2007,161220,3,0,182,C,,0,CR,357650,0,,,17
0,0,E06000022,Walley Lane,,0,152,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,0,E,13,5/8/2007,2007,161220,1,0,138,C,,0,CR,357650,5,,,18
6,0,E06000022,Walley Lane,,0,179,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,6,W,27,5/8/2007,2007,161220,0,0,146,C,,0,CR,357650,0,,,7
2,2,E06000022,Walley Lane,,0,239,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,2,W,25,5/8/2007,2007,161220,4,0,206,C,,0,CR,357650,2,,,8
1,1,E06000022,Walley Lane,,1,121,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,0,990295,0,2,W,16,5/8/2007,2007,161220,0,0,102,C,,0,CR,357650,0,,,9
3,0,E06000022,Walley Lane,,0,106,South West,Chew Magna - please find a safe place to park,,,Bath and North East Somerset,1,990295,0,4,W,13,5/8/2007,2007,161220,0,0,89,C,,0,CR,357650,1,,,10
