HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,0,E06000023,0,55,South West,South of South Road,"Bristol, City of",0,966007,0,1,E,15,6/19/2006,2006,171123,2,0,37,U,0,UU,358020,2,British Road,7
0,0,E06000023,0,76,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,8,6/19/2006,2006,171123,0,0,68,U,0,UU,358020,11,British Road,8
0,0,E06000023,0,45,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,5,6/19/2006,2006,171123,0,0,40,U,0,UU,358020,1,British Road,9
1,0,E06000023,0,38,South West,South of South Road,"Bristol, City of",0,966007,0,1,E,7,6/19/2006,2006,171123,1,0,29,U,0,UU,358020,0,British Road,10
0,0,E06000023,0,37,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,8,6/19/2006,2006,171123,0,0,29,U,0,UU,358020,0,British Road,11
4,0,E06000023,0,45,South West,South of South Road,"Bristol, City of",0,966007,0,4,E,5,6/19/2006,2006,171123,0,0,36,U,0,UU,358020,2,British Road,12
0,0,E06000023,0,67,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,12,6/19/2006,2006,171123,0,0,55,U,0,UU,358020,0,British Road,13
0,0,E06000023,0,42,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,4,6/19/2006,2006,171123,1,0,37,U,0,UU,358020,2,British Road,14
0,0,E06000023,0,52,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,7,6/19/2006,2006,171123,0,0,45,U,0,UU,358020,4,British Road,15
0,1,E06000023,0,52,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,15,6/19/2006,2006,171123,1,0,35,U,0,UU,358020,5,British Road,16
0,1,E06000023,0,44,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,5,6/19/2006,2006,171123,1,0,37,U,0,UU,358020,3,British Road,17
0,0,E06000023,0,49,South West,South of South Road,"Bristol, City of",0,966007,0,0,E,5,6/19/2006,2006,171123,0,0,44,U,0,UU,358020,5,British Road,18
0,0,E06000023,0,13,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,4,6/19/2006,2006,171123,0,0,9,U,0,UU,358020,4,British Road,7
0,0,E06000023,0,23,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,4,6/19/2006,2006,171123,0,0,19,U,0,UU,358020,5,British Road,8
0,0,E06000023,0,15,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,5,6/19/2006,2006,171123,0,0,10,U,0,UU,358020,3,British Road,9
0,0,E06000023,0,13,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,1,6/19/2006,2006,171123,0,0,12,U,0,UU,358020,0,British Road,10
0,0,E06000023,0,19,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,5,6/19/2006,2006,171123,0,0,14,U,0,UU,358020,1,British Road,11
0,0,E06000023,0,17,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,4,6/19/2006,2006,171123,0,0,13,U,0,UU,358020,2,British Road,12
0,0,E06000023,0,28,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,4,6/19/2006,2006,171123,1,0,23,U,0,UU,358020,1,British Road,13
0,0,E06000023,0,32,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,5,6/19/2006,2006,171123,2,0,25,U,0,UU,358020,1,British Road,14
0,0,E06000023,0,21,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,2,6/19/2006,2006,171123,0,0,19,U,0,UU,358020,5,British Road,15
1,0,E06000023,0,30,South West,South of South Road,"Bristol, City of",0,966007,0,1,W,6,6/19/2006,2006,171123,2,0,21,U,0,UU,358020,5,British Road,16
0,0,E06000023,0,24,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,3,6/19/2006,2006,171123,0,0,21,U,0,UU,358020,11,British Road,17
0,0,E06000023,0,17,South West,South of South Road,"Bristol, City of",0,966007,0,0,W,3,6/19/2006,2006,171123,0,0,14,U,0,UU,358020,9,British Road,18
