HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,11,E06000022,366380,0,581,South West,A368,165330,Bath and North East Somerset,0,36423,1,8,E,99,9/1/2010,2010,165300,9,0,454,A39,370150,2,PR,370000,2,162120,A4,7
12,4,E06000022,366380,1,835,South West,A368,165330,Bath and North East Somerset,0,36423,0,16,E,89,9/1/2010,2010,165300,16,3,710,A39,370150,0,PR,370000,3,162120,A4,8
9,5,E06000022,366380,0,601,South West,A368,165330,Bath and North East Somerset,0,36423,0,15,E,82,9/1/2010,2010,165300,4,2,495,A39,370150,4,PR,370000,2,162120,A4,9
9,4,E06000022,366380,2,371,South West,A368,165330,Bath and North East Somerset,1,36423,0,19,E,50,9/1/2010,2010,165300,0,5,298,A39,370150,2,PR,370000,2,162120,A4,10
9,2,E06000022,366380,0,348,South West,A368,165330,Bath and North East Somerset,0,36423,1,15,E,59,9/1/2010,2010,165300,4,3,268,A39,370150,2,PR,370000,1,162120,A4,11
5,2,E06000022,366380,1,295,South West,A368,165330,Bath and North East Somerset,0,36423,1,9,E,44,9/1/2010,2010,165300,1,1,239,A39,370150,1,PR,370000,2,162120,A4,12
3,0,E06000022,366380,2,350,South West,A368,165330,Bath and North East Somerset,1,36423,2,15,E,45,9/1/2010,2010,165300,3,0,287,A39,370150,7,PR,370000,1,162120,A4,13
7,3,E06000022,366380,2,292,South West,A368,165330,Bath and North East Somerset,1,36423,1,14,E,41,9/1/2010,2010,165300,5,0,229,A39,370150,3,PR,370000,1,162120,A4,14
2,2,E06000022,366380,1,283,South West,A368,165330,Bath and North East Somerset,1,36423,0,7,E,44,9/1/2010,2010,165300,3,1,227,A39,370150,2,PR,370000,1,162120,A4,15
4,5,E06000022,366380,0,289,South West,A368,165330,Bath and North East Somerset,0,36423,1,8,E,45,9/1/2010,2010,165300,4,1,227,A39,370150,2,PR,370000,2,162120,A4,16
3,1,E06000022,366380,0,393,South West,A368,165330,Bath and North East Somerset,1,36423,0,5,E,40,9/1/2010,2010,165300,4,1,343,A39,370150,0,PR,370000,5,162120,A4,17
0,1,E06000022,366380,0,296,South West,A368,165330,Bath and North East Somerset,0,36423,2,3,E,20,9/1/2010,2010,165300,6,0,266,A39,370150,1,PR,370000,1,162120,A4,18
1,4,E06000022,366380,1,243,South West,A368,165330,Bath and North East Somerset,0,36423,1,7,W,46,9/1/2010,2010,165300,4,0,182,A39,370150,4,PR,370000,1,162120,A4,7
9,4,E06000022,366380,0,323,South West,A368,165330,Bath and North East Somerset,0,36423,3,13,W,41,9/1/2010,2010,165300,1,0,264,A39,370150,1,PR,370000,2,162120,A4,8
6,3,E06000022,366380,1,263,South West,A368,165330,Bath and North East Somerset,0,36423,5,13,W,40,9/1/2010,2010,165300,2,0,205,A39,370150,1,PR,370000,2,162120,A4,9
5,5,E06000022,366380,0,248,South West,A368,165330,Bath and North East Somerset,0,36423,0,11,W,52,9/1/2010,2010,165300,0,2,180,A39,370150,4,PR,370000,1,162120,A4,10
4,2,E06000022,366380,1,274,South West,A368,165330,Bath and North East Somerset,0,36423,2,15,W,51,9/1/2010,2010,165300,3,0,203,A39,370150,8,PR,370000,0,162120,A4,11
6,2,E06000022,366380,2,289,South West,A368,165330,Bath and North East Somerset,0,36423,2,21,W,44,9/1/2010,2010,165300,3,1,219,A39,370150,10,PR,370000,1,162120,A4,12
7,2,E06000022,366380,0,341,South West,A368,165330,Bath and North East Somerset,0,36423,1,13,W,41,9/1/2010,2010,165300,2,3,283,A39,370150,2,PR,370000,0,162120,A4,13
8,3,E06000022,366380,3,417,South West,A368,165330,Bath and North East Somerset,0,36423,0,14,W,44,9/1/2010,2010,165300,6,1,350,A39,370150,2,PR,370000,0,162120,A4,14
11,4,E06000022,366380,1,575,South West,A368,165330,Bath and North East Somerset,0,36423,0,17,W,83,9/1/2010,2010,165300,14,1,457,A39,370150,4,PR,370000,2,162120,A4,15
4,4,E06000022,366380,1,787,South West,A368,165330,Bath and North East Somerset,0,36423,1,9,W,123,9/1/2010,2010,165300,7,2,644,A39,370150,1,PR,370000,3,162120,A4,16
2,3,E06000022,366380,1,767,South West,A368,165330,Bath and North East Somerset,0,36423,1,6,W,84,9/1/2010,2010,165300,12,2,662,A39,370150,0,PR,370000,1,162120,A4,17
0,7,E06000022,366380,0,435,South West,A368,165330,Bath and North East Somerset,0,36423,2,2,W,27,9/1/2010,2010,165300,7,0,392,A39,370150,0,PR,370000,2,162120,A4,18
18,3,E06000025,366580,4,1706,South West,Station Road Link,173540,South Gloucestershire,2,77051,6,47,N,277,9/1/2010,2010,174400,41,7,1338,A4174,366590,10,PR,366590,1,174740,A420,7
26,13,E06000025,366580,17,1653,South West,Station Road Link,173540,South Gloucestershire,3,77051,2,70,N,230,9/1/2010,2010,174400,34,14,1306,A4174,366590,8,PR,366590,0,174740,A420,8
28,8,E06000025,366580,13,1172,South West,Station Road Link,173540,South Gloucestershire,3,77051,5,80,N,177,9/1/2010,2010,174400,8,17,899,A4174,366590,14,PR,366590,5,174740,A420,9
