HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
71,18,E06000023,,360440,5,1167,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,4,106,N,219,7/9/2003,2003,173701,26,9,798,A4320,360430,15,PU,360450,4,173463,A432,7
54,6,E06000023,,360440,3,1314,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",11,18042,11,92,N,271,7/9/2003,2003,173701,14,6,931,A4320,360430,7,PU,360450,6,173463,A432,8
55,11,E06000023,,360440,2,1102,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",8,18042,16,95,N,252,7/9/2003,2003,173701,16,10,728,A4320,360430,4,PU,360450,2,173463,A432,9
63,6,E06000023,,360440,4,986,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",8,18042,14,105,N,249,7/9/2003,2003,173701,9,15,617,A4320,360430,1,PU,360450,4,173463,A432,10
62,2,E06000023,,360440,3,1004,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",5,18042,6,96,N,238,7/9/2003,2003,173701,13,11,655,A4320,360430,9,PU,360450,1,173463,A432,11
57,4,E06000023,,360440,9,1094,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",4,18042,5,106,N,230,7/9/2003,2003,173701,10,22,744,A4320,360430,9,PU,360450,0,173463,A432,12
48,3,E06000023,,360440,4,1085,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,6,80,N,185,7/9/2003,2003,173701,17,17,800,A4320,360430,4,PU,360450,0,173463,A432,13
43,12,E06000023,,360440,6,1128,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,11,74,N,233,7/9/2003,2003,173701,13,10,796,A4320,360430,1,PU,360450,1,173463,A432,14
30,12,E06000023,,360440,3,1154,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",3,18042,4,59,N,214,7/9/2003,2003,173701,31,15,838,A4320,360430,4,PU,360450,4,173463,A432,15
32,5,E06000023,,360440,0,1321,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,3,51,N,174,7/9/2003,2003,173701,18,11,1073,A4320,360430,3,PU,360450,2,173463,A432,16
19,6,E06000023,,360440,2,1406,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",1,18042,5,38,N,127,7/9/2003,2003,173701,33,10,1202,A4320,360430,1,PU,360450,5,173463,A432,17
13,4,E06000023,,360440,0,1102,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",0,18042,3,21,N,74,7/9/2003,2003,173701,13,5,990,A4320,360430,0,PU,360450,4,173463,A432,18
35,4,E06000023,,360440,3,1415,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",7,18042,11,74,S,256,7/9/2003,2003,173701,20,13,1061,A4320,360430,5,PU,360450,6,173463,A432,7
46,7,E06000023,,360440,2,1667,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",7,18042,10,84,S,263,7/9/2003,2003,173701,20,13,1293,A4320,360430,6,PU,360450,5,173463,A432,8
55,19,E06000023,,360440,5,1369,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",5,18042,11,94,S,242,7/9/2003,2003,173701,23,9,991,A4320,360430,9,PU,360450,1,173463,A432,9
51,12,E06000023,,360440,3,1135,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",8,18042,10,90,S,248,7/9/2003,2003,173701,10,11,775,A4320,360430,7,PU,360450,0,173463,A432,10
54,21,E06000023,,360440,9,1100,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",6,18042,12,110,S,243,7/9/2003,2003,173701,10,16,716,A4320,360430,13,PU,360450,1,173463,A432,11
63,11,E06000023,,360440,5,1184,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,9,98,S,250,7/9/2003,2003,173701,12,12,813,A4320,360430,7,PU,360450,1,173463,A432,12
52,5,E06000023,,360440,7,1178,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",5,18042,4,94,S,221,7/9/2003,2003,173701,17,12,841,A4320,360430,14,PU,360450,1,173463,A432,13
88,16,E06000023,,360440,3,1225,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",4,18042,7,125,S,234,7/9/2003,2003,173701,19,10,831,A4320,360430,13,PU,360450,2,173463,A432,14
65,10,E06000023,,360440,3,1238,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,5,93,S,258,7/9/2003,2003,173701,20,7,857,A4320,360430,11,PU,360450,1,173463,A432,15
43,14,E06000023,,360440,3,1540,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",0,18042,2,65,S,253,7/9/2003,2003,173701,23,7,1185,A4320,360430,10,PU,360450,3,173463,A432,16
33,14,E06000023,,360440,2,1449,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",2,18042,4,49,S,175,7/9/2003,2003,173701,37,4,1174,A4320,360430,4,PU,360450,7,173463,A432,17
18,18,E06000023,,360440,0,1146,South West,,Lawrence Hill roundabout,173950,"Bristol, City of",0,18042,1,23,S,96,7/9/2003,2003,173701,16,4,993,A4320,360430,0,PU,360450,3,173463,A432,18
15,6,E06000024,,347660,20,1188,South West,,Portishead  B3124,175620,North Somerset,0,57052,3,47,E,101,7/9/2003,2003,175670,21,1,1013,A369,350670,8,PR,350000,3,175680,M5 J 19,7
21,3,E06000024,,347660,16,1151,South West,,Portishead  B3124,175620,North Somerset,0,57052,1,43,E,86,7/9/2003,2003,175670,17,0,1002,A369,350670,5,PR,350000,2,175680,M5 J 19,8
27,8,E06000024,,347660,18,794,South West,,Portishead  B3124,175620,North Somerset,1,57052,8,58,E,78,7/9/2003,2003,175670,5,0,645,A369,350670,4,PR,350000,0,175680,M5 J 19,9
27,4,E06000024,,347660,23,642,South West,,Portishead  B3124,175620,North Somerset,1,57052,4,65,E,68,7/9/2003,2003,175670,7,1,498,A369,350670,9,PR,350000,0,175680,M5 J 19,10
25,6,E06000024,,347660,16,600,South West,,Portishead  B3124,175620,North Somerset,0,57052,3,52,E,105,7/9/2003,2003,175670,5,1,432,A369,350670,7,PR,350000,0,175680,M5 J 19,11
30,5,E06000024,,347660,12,639,South West,,Portishead  B3124,175620,North Somerset,2,57052,5,60,E,90,7/9/2003,2003,175670,5,1,479,A369,350670,10,PR,350000,0,175680,M5 J 19,12
23,3,E06000024,,347660,22,671,South West,,Portishead  B3124,175620,North Somerset,1,57052,4,57,E,73,7/9/2003,2003,175670,4,3,534,A369,350670,4,PR,350000,1,175680,M5 J 19,13
16,3,E06000024,,347660,26,699,South West,,Portishead  B3124,175620,North Somerset,1,57052,1,53,E,97,7/9/2003,2003,175670,7,3,539,A369,350670,6,PR,350000,0,175680,M5 J 19,14
23,8,E06000024,,347660,18,727,South West,,Portishead  B3124,175620,North Somerset,1,57052,5,53,E,93,7/9/2003,2003,175670,6,1,567,A369,350670,5,PR,350000,0,175680,M5 J 19,15
14,4,E06000024,,347660,1,830,South West,,Portishead  B3124,175620,North Somerset,0,57052,1,20,E,128,7/9/2003,2003,175670,13,3,665,A369,350670,1,PR,350000,4,175680,M5 J 19,16
8,4,E06000024,,347660,0,889,South West,,Portishead  B3124,175620,North Somerset,1,57052,0,12,E,87,7/9/2003,2003,175670,16,2,770,A369,350670,1,PR,350000,1,175680,M5 J 19,17
2,5,E06000024,,347660,0,616,South West,,Portishead  B3124,175620,North Somerset,0,57052,0,3,E,28,7/9/2003,2003,175670,6,1,574,A369,350670,0,PR,350000,0,175680,M5 J 19,18
15,5,E06000024,,347660,14,598,South West,,Portishead  B3124,175620,North Somerset,0,57052,4,40,W,116,7/9/2003,2003,175670,14,0,423,A369,350670,7,PR,350000,0,175680,M5 J 19,7
29,9,E06000024,,347660,19,827,South West,,Portishead  B3124,175620,North Somerset,2,57052,5,63,W,135,7/9/2003,2003,175670,10,2,610,A369,350670,6,PR,350000,1,175680,M5 J 19,8
29,4,E06000024,,347660,16,525,South West,,Portishead  B3124,175620,North Somerset,4,57052,2,60,W,95,7/9/2003,2003,175670,4,2,362,A369,350670,7,PR,350000,3,175680,M5 J 19,9
27,6,E06000024,,347660,20,522,South West,,Portishead  B3124,175620,North Somerset,0,57052,1,52,W,88,7/9/2003,2003,175670,2,1,374,A369,350670,3,PR,350000,2,175680,M5 J 19,10
25,4,E06000024,,347660,13,547,South West,,Portishead  B3124,175620,North Somerset,3,57052,6,56,W,70,7/9/2003,2003,175670,2,3,415,A369,350670,6,PR,350000,0,175680,M5 J 19,11
34,5,E06000024,,347660,14,660,South West,,Portishead  B3124,175620,North Somerset,3,57052,6,66,W,68,7/9/2003,2003,175670,3,3,518,A369,350670,6,PR,350000,0,175680,M5 J 19,12
19,3,E06000024,,347660,23,724,South West,,Portishead  B3124,175620,North Somerset,0,57052,2,50,W,85,7/9/2003,2003,175670,5,1,581,A369,350670,5,PR,350000,0,175680,M5 J 19,13
20,7,E06000024,,347660,24,720,South West,,Portishead  B3124,175620,North Somerset,0,57052,5,54,W,65,7/9/2003,2003,175670,11,1,583,A369,350670,4,PR,350000,0,175680,M5 J 19,14
21,6,E06000024,,347660,9,754,South West,,Portishead  B3124,175620,North Somerset,0,57052,2,42,W,74,7/9/2003,2003,175670,9,1,623,A369,350670,9,PR,350000,0,175680,M5 J 19,15
10,5,E06000024,,347660,0,1022,South West,,Portishead  B3124,175620,North Somerset,1,57052,1,13,W,108,7/9/2003,2003,175670,15,0,881,A369,350670,1,PR,350000,3,175680,M5 J 19,16
5,2,E06000024,,347660,0,1158,South West,,Portishead  B3124,175620,North Somerset,0,57052,1,8,W,79,7/9/2003,2003,175670,15,0,1054,A369,350670,2,PR,350000,3,175680,M5 J 19,17
3,6,E06000024,,347660,0,940,South West,,Portishead  B3124,175620,North Somerset,1,57052,4,8,W,46,7/9/2003,2003,175670,13,0,867,A369,350670,0,PR,350000,2,175680,M5 J 19,18
0,2,E06000024,SOUTHERN WAY,,0,91,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,0,N,19,7/9/2003,2003,170390,1,0,69,U,,0,UU,339720,1,,,7
5,8,E06000024,SOUTHERN WAY,,0,268,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,5,N,23,7/9/2003,2003,170390,1,0,231,U,,0,UU,339720,2,,,8
4,3,E06000024,SOUTHERN WAY,,0,250,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,6,N,21,7/9/2003,2003,170390,3,0,217,U,,2,UU,339720,2,,,9
7,6,E06000024,SOUTHERN WAY,,0,234,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,8,N,13,7/9/2003,2003,170390,1,0,206,U,,1,UU,339720,1,,,10
3,4,E06000024,SOUTHERN WAY,,0,189,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,3,N,14,7/9/2003,2003,170390,2,0,166,U,,0,UU,339720,4,,,11
1,3,E06000024,SOUTHERN WAY,,0,243,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,1,N,21,7/9/2003,2003,170390,1,0,217,U,,0,UU,339720,3,,,12
5,4,E06000024,SOUTHERN WAY,,0,241,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,5,N,22,7/9/2003,2003,170390,5,0,205,U,,0,UU,339720,3,,,13
3,4,E06000024,SOUTHERN WAY,,0,229,South West,"South of Ashley Avenue, Clevedon",,,North Somerset,0,930452,0,4,N,13,7/9/2003,2003,170390,4,0,204,U,,1,UU,339720,6,,,14
