HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
16,24,E06000022,,373200,1,934,South West,,A431,165123,Bath and North East Somerset,0,56445,0,18,E,134,6/6/2001,2001,165100,15,1,743,A4,373520,0,PU,373300,4,165120,A3604,7
26,34,E06000022,,373200,0,1355,South West,,A431,165123,Bath and North East Somerset,0,56445,1,28,E,171,6/6/2001,2001,165100,25,0,1097,A4,373520,1,PU,373300,13,165120,A3604,8
23,45,E06000022,,373200,0,1162,South West,,A431,165123,Bath and North East Somerset,0,56445,1,27,E,169,6/6/2001,2001,165100,13,0,908,A4,373520,3,PU,373300,11,165120,A3604,9
33,26,E06000022,,373200,3,1034,South West,,A431,165123,Bath and North East Somerset,1,56445,0,39,E,162,6/6/2001,2001,165100,7,0,800,A4,373520,2,PU,373300,11,165120,A3604,10
17,32,E06000022,,373200,0,923,South West,,A431,165123,Bath and North East Somerset,0,56445,0,18,E,151,6/6/2001,2001,165100,7,0,715,A4,373520,1,PU,373300,7,165120,A3604,11
27,30,E06000022,,373200,0,1015,South West,,A431,165123,Bath and North East Somerset,0,56445,0,29,E,139,6/6/2001,2001,165100,8,1,809,A4,373520,1,PU,373300,6,165120,A3604,12
15,32,E06000022,,373200,0,1008,South West,,A431,165123,Bath and North East Somerset,1,56445,0,17,E,105,6/6/2001,2001,165100,13,0,841,A4,373520,1,PU,373300,4,165120,A3604,13
10,38,E06000022,,373200,1,953,South West,,A431,165123,Bath and North East Somerset,0,56445,0,14,E,120,6/6/2001,2001,165100,6,0,775,A4,373520,3,PU,373300,5,165120,A3604,14
9,36,E06000022,,373200,1,1019,South West,,A431,165123,Bath and North East Somerset,4,56445,1,15,E,89,6/6/2001,2001,165100,8,0,871,A4,373520,0,PU,373300,7,165120,A3604,15
11,41,E06000022,,373200,0,1090,South West,,A431,165123,Bath and North East Somerset,0,56445,0,12,E,94,6/6/2001,2001,165100,12,1,931,A4,373520,0,PU,373300,3,165120,A3604,16
4,36,E06000022,,373200,0,1119,South West,,A431,165123,Bath and North East Somerset,0,56445,0,4,E,85,6/6/2001,2001,165100,21,0,973,A4,373520,0,PU,373300,16,165120,A3604,17
5,23,E06000022,,373200,0,1035,South West,,A431,165123,Bath and North East Somerset,0,56445,0,5,E,43,6/6/2001,2001,165100,16,0,948,A4,373520,0,PU,373300,13,165120,A3604,18
12,30,E06000022,,373200,1,555,South West,,A431,165123,Bath and North East Somerset,1,56445,0,18,W,63,6/6/2001,2001,165100,11,0,433,A4,373520,4,PU,373300,8,165120,A3604,7
14,28,E06000022,,373200,0,840,South West,,A431,165123,Bath and North East Somerset,0,56445,1,17,W,66,6/6/2001,2001,165100,12,0,717,A4,373520,2,PU,373300,11,165120,A3604,8
9,33,E06000022,,373200,2,653,South West,,A431,165123,Bath and North East Somerset,1,56445,1,13,W,67,6/6/2001,2001,165100,8,0,532,A4,373520,0,PU,373300,3,165120,A3604,9
17,32,E06000022,,373200,1,668,South West,,A431,165123,Bath and North East Somerset,0,56445,0,21,W,94,6/6/2001,2001,165100,7,1,514,A4,373520,2,PU,373300,7,165120,A3604,10
25,25,E06000022,,373200,1,560,South West,,A431,165123,Bath and North East Somerset,0,56445,0,26,W,74,6/6/2001,2001,165100,6,0,429,A4,373520,0,PU,373300,6,165120,A3604,11
8,32,E06000022,,373200,0,708,South West,,A431,165123,Bath and North East Somerset,0,56445,0,10,W,86,6/6/2001,2001,165100,4,0,576,A4,373520,2,PU,373300,8,165120,A3604,12
19,29,E06000022,,373200,0,807,South West,,A431,165123,Bath and North East Somerset,0,56445,1,22,W,74,6/6/2001,2001,165100,12,0,670,A4,373520,2,PU,373300,2,165120,A3604,13
9,31,E06000022,,373200,0,886,South West,,A431,165123,Bath and North East Somerset,0,56445,0,12,W,83,6/6/2001,2001,165100,7,0,753,A4,373520,3,PU,373300,5,165120,A3604,14
16,34,E06000022,,373200,0,857,South West,,A431,165123,Bath and North East Somerset,0,56445,1,17,W,98,6/6/2001,2001,165100,12,0,696,A4,373520,0,PU,373300,11,165120,A3604,15
