HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
30,7,E06000025,369600,0,311,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,5,78067,3,42,E,52,10/13/2004,2004,182520,3,3,207,A432,371080,1,PU,370400,6,182440,B4060,7
30,8,E06000025,369600,0,532,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,3,78067,0,42,E,86,10/13/2004,2004,182520,6,6,390,A432,371080,3,PU,370400,4,182440,B4060,8
28,11,E06000025,369600,0,554,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,5,78067,0,39,E,87,10/13/2004,2004,182520,3,3,414,A432,371080,3,PU,370400,3,182440,B4060,9
20,7,E06000025,369600,2,465,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,3,78067,5,36,E,94,10/13/2004,2004,182520,1,4,327,A432,371080,2,PU,370400,1,182440,B4060,10
17,10,E06000025,369600,1,499,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,1,26,E,95,10/13/2004,2004,182520,2,5,366,A432,371080,0,PU,370400,0,182440,B4060,11
17,5,E06000025,369600,0,520,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,1,30,E,77,10/13/2004,2004,182520,4,8,404,A432,371080,2,PU,370400,3,182440,B4060,12
10,7,E06000025,369600,1,541,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,2,16,E,88,10/13/2004,2004,182520,3,1,427,A432,371080,0,PU,370400,0,182440,B4060,13
17,6,E06000025,369600,0,597,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,1,78067,1,25,E,81,10/13/2004,2004,182520,4,4,481,A432,371080,2,PU,370400,1,182440,B4060,14
13,6,E06000025,369600,0,552,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,3,78067,2,22,E,75,10/13/2004,2004,182520,4,2,445,A432,371080,2,PU,370400,3,182440,B4060,15
12,10,E06000025,369600,0,657,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,2,21,E,89,10/13/2004,2004,182520,9,4,528,A432,371080,1,PU,370400,8,182440,B4060,16
5,9,E06000025,369600,1,683,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,1,11,E,51,10/13/2004,2004,182520,13,2,599,A432,371080,0,PU,370400,14,182440,B4060,17
4,6,E06000025,369600,0,509,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,1,10,E,48,10/13/2004,2004,182520,4,3,441,A432,371080,0,PU,370400,11,182440,B4060,18
7,12,E06000025,369600,3,758,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,3,78067,6,21,W,104,10/13/2004,2004,182520,17,1,604,A432,371080,1,PU,370400,18,182440,B4060,7
28,8,E06000025,369600,0,808,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,4,78067,5,46,W,115,10/13/2004,2004,182520,5,6,634,A432,371080,3,PU,370400,13,182440,B4060,8
14,7,E06000025,369600,0,501,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,1,78067,3,22,W,81,10/13/2004,2004,182520,3,1,388,A432,371080,3,PU,370400,2,182440,B4060,9
26,8,E06000025,369600,0,568,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,4,78067,4,39,W,110,10/13/2004,2004,182520,5,3,406,A432,371080,2,PU,370400,2,182440,B4060,10
24,5,E06000025,369600,0,502,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,4,78067,5,41,W,71,10/13/2004,2004,182520,0,6,385,A432,371080,2,PU,370400,1,182440,B4060,11
17,8,E06000025,369600,0,604,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,0,78067,2,25,W,94,10/13/2004,2004,182520,2,5,475,A432,371080,1,PU,370400,1,182440,B4060,12
18,9,E06000025,369600,1,618,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,4,78067,1,27,W,83,10/13/2004,2004,182520,4,3,495,A432,371080,0,PU,370400,4,182440,B4060,13
25,9,E06000025,369600,1,544,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,1,78067,0,30,W,74,10/13/2004,2004,182520,4,3,427,A432,371080,0,PU,370400,4,182440,B4060,14
14,9,E06000025,369600,0,610,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,3,78067,2,24,W,79,10/13/2004,2004,182520,5,2,493,A432,371080,3,PU,370400,1,182440,B4060,15
20,9,E06000025,369600,1,642,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,1,78067,1,31,W,79,10/13/2004,2004,182520,9,5,514,A432,371080,3,PU,370400,7,182440,B4060,16
28,9,E06000025,369600,0,618,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,3,78067,2,34,W,50,10/13/2004,2004,182520,10,1,515,A432,371080,0,PU,370400,4,182440,B4060,17
7,7,E06000025,369600,0,448,South West,roundabout leading to Woodward Avenue,182520,South Gloucestershire,2,78067,3,15,W,43,10/13/2004,2004,182520,2,3,381,A432,371080,0,PU,370400,1,182440,B4060,18
