HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
1,1,E06000025,0,144,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,28,9/15/2009,2009,176630,1,0,113,C,0,CR,370520,0,FELTHAM ROAD,7
0,1,E06000025,0,95,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,0,E,22,9/15/2009,2009,176630,0,0,72,C,0,CR,370520,0,FELTHAM ROAD,8
0,0,E06000025,0,50,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,0,E,13,9/15/2009,2009,176630,0,0,37,C,0,CR,370520,1,FELTHAM ROAD,9
0,0,E06000025,0,41,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,1,930458,0,1,E,10,9/15/2009,2009,176630,0,0,30,C,0,CR,370520,0,FELTHAM ROAD,10
1,0,E06000025,0,34,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,8,9/15/2009,2009,176630,0,0,25,C,0,CR,370520,2,FELTHAM ROAD,11
1,0,E06000025,0,32,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,4,9/15/2009,2009,176630,0,0,27,C,0,CR,370520,1,FELTHAM ROAD,12
1,0,E06000025,0,29,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,3,9/15/2009,2009,176630,0,0,25,C,0,CR,370520,0,FELTHAM ROAD,13
1,0,E06000025,0,43,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,6,9/15/2009,2009,176630,0,0,36,C,0,CR,370520,1,FELTHAM ROAD,14
0,1,E06000025,0,37,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,0,E,5,9/15/2009,2009,176630,1,0,30,C,0,CR,370520,0,FELTHAM ROAD,15
0,0,E06000025,0,56,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,6,9/15/2009,2009,176630,0,0,49,C,1,CR,370520,1,FELTHAM ROAD,16
1,0,E06000025,0,53,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,E,5,9/15/2009,2009,176630,1,0,46,C,0,CR,370520,2,FELTHAM ROAD,17
1,0,E06000025,1,39,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,2,E,2,9/15/2009,2009,176630,0,0,35,C,0,CR,370520,0,FELTHAM ROAD,18
1,0,E06000025,0,32,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,2,W,6,9/15/2009,2009,176630,0,1,24,C,0,CR,370520,1,FELTHAM ROAD,7
1,1,E06000025,0,62,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,2,W,9,9/15/2009,2009,176630,0,0,50,C,1,CR,370520,0,FELTHAM ROAD,8
1,0,E06000025,0,38,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,1,4,W,6,9/15/2009,2009,176630,0,1,28,C,1,CR,370520,0,FELTHAM ROAD,9
2,0,E06000025,0,36,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,1,930458,0,3,W,3,9/15/2009,2009,176630,0,0,30,C,0,CR,370520,1,FELTHAM ROAD,10
1,0,E06000025,0,34,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,W,12,9/15/2009,2009,176630,0,0,21,C,0,CR,370520,0,FELTHAM ROAD,11
1,0,E06000025,0,31,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,2,W,8,9/15/2009,2009,176630,0,0,21,C,1,CR,370520,0,FELTHAM ROAD,12
1,0,E06000025,0,39,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,W,8,9/15/2009,2009,176630,0,0,30,C,0,CR,370520,1,FELTHAM ROAD,13
1,0,E06000025,0,43,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,W,9,9/15/2009,2009,176630,0,0,33,C,0,CR,370520,1,FELTHAM ROAD,14
0,0,E06000025,0,65,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,0,W,13,9/15/2009,2009,176630,1,0,51,C,0,CR,370520,0,FELTHAM ROAD,15
2,2,E06000025,0,97,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,2,W,35,9/15/2009,2009,176630,0,0,58,C,0,CR,370520,1,FELTHAM ROAD,16
1,0,E06000025,0,99,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,1,W,20,9/15/2009,2009,176630,1,0,77,C,0,CR,370520,3,FELTHAM ROAD,17
0,0,E06000025,0,86,South West,"east of Castle Road, Pucklechurch",South Gloucestershire,0,930458,0,0,W,11,9/15/2009,2009,176630,0,0,75,C,0,CR,370520,0,FELTHAM ROAD,18
1,1,E06000022,0,167,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,1,E,21,9/15/2009,2009,164020,0,0,144,B3111,0,BU,374270,9,Oldfield Road B3111,7
1,7,E06000022,0,297,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,2,E,37,9/15/2009,2009,164020,4,0,247,B3111,1,BU,374270,4,Oldfield Road B3111,8
0,2,E06000022,0,184,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,E,20,9/15/2009,2009,164020,5,0,157,B3111,0,BU,374270,0,Oldfield Road B3111,9
0,7,E06000022,0,147,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,E,21,9/15/2009,2009,164020,0,0,119,B3111,0,BU,374270,2,Oldfield Road B3111,10
1,2,E06000022,0,169,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,1,E,18,9/15/2009,2009,164020,3,0,145,B3111,0,BU,374270,2,Oldfield Road B3111,11
1,2,E06000022,0,170,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,1,E,27,9/15/2009,2009,164020,0,0,140,B3111,0,BU,374270,1,Oldfield Road B3111,12
1,2,E06000022,0,177,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,1,E,23,9/15/2009,2009,164020,0,0,151,B3111,0,BU,374270,2,Oldfield Road B3111,13
3,3,E06000022,0,218,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,3,E,34,9/15/2009,2009,164020,0,0,178,B3111,0,BU,374270,2,Oldfield Road B3111,14
1,3,E06000022,0,219,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,1,E,25,9/15/2009,2009,164020,2,0,188,B3111,0,BU,374270,10,Oldfield Road B3111,15
2,3,E06000022,1,212,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,3,E,37,9/15/2009,2009,164020,6,0,163,B3111,0,BU,374270,5,Oldfield Road B3111,16
2,2,E06000022,0,222,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,2,E,13,9/15/2009,2009,164020,3,0,202,B3111,0,BU,374270,7,Oldfield Road B3111,17
0,2,E06000022,0,200,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,E,10,9/15/2009,2009,164020,0,0,188,B3111,0,BU,374270,3,Oldfield Road B3111,18
2,0,E06000022,0,151,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,3,W,21,9/15/2009,2009,164020,2,0,125,B3111,1,BU,374270,5,Oldfield Road B3111,7
3,3,E06000022,0,221,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,3,W,24,9/15/2009,2009,164020,4,0,187,B3111,0,BU,374270,11,Oldfield Road B3111,8
4,4,E06000022,0,187,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,4,W,19,9/15/2009,2009,164020,1,0,159,B3111,0,BU,374270,2,Oldfield Road B3111,9
2,2,E06000022,0,190,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,2,W,26,9/15/2009,2009,164020,0,0,160,B3111,0,BU,374270,5,Oldfield Road B3111,10
4,2,E06000022,0,173,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,5,W,24,9/15/2009,2009,164020,1,0,141,B3111,1,BU,374270,1,Oldfield Road B3111,11
0,7,E06000022,0,175,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,23,9/15/2009,2009,164020,3,0,142,B3111,0,BU,374270,2,Oldfield Road B3111,12
0,2,E06000022,0,175,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,20,9/15/2009,2009,164020,2,0,151,B3111,0,BU,374270,0,Oldfield Road B3111,13
0,4,E06000022,0,202,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,28,9/15/2009,2009,164020,1,0,169,B3111,0,BU,374270,2,Oldfield Road B3111,14
0,3,E06000022,0,241,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,27,9/15/2009,2009,164020,2,0,209,B3111,0,BU,374270,3,Oldfield Road B3111,15
0,2,E06000022,0,280,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,41,9/15/2009,2009,164020,3,0,234,B3111,0,BU,374270,2,Oldfield Road B3111,16
0,2,E06000022,0,369,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,20,9/15/2009,2009,164020,10,0,337,B3111,0,BU,374270,9,Oldfield Road B3111,17
0,2,E06000022,0,199,South West,Park in a safe location,Bath and North East Somerset,0,990072,0,0,W,11,9/15/2009,2009,164020,3,0,183,B3111,0,BU,374270,5,Oldfield Road B3111,18
