HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
11,9,E06000022,368884,1,712,South West,A362,160780,Bath and North East Somerset,2,47031,0,15,E,107,5/18/2001,2001,156940,9,1,572,A367,371980,0,PR,370000,0,154946,B3115,7
17,6,E06000022,368884,2,609,South West,A362,160780,Bath and North East Somerset,1,47031,1,22,E,45,5/18/2001,2001,156940,4,0,532,A367,371980,1,PR,370000,1,154946,B3115,8
24,11,E06000022,368884,3,512,South West,A362,160780,Bath and North East Somerset,2,47031,2,32,E,60,5/18/2001,2001,156940,4,1,405,A367,371980,0,PR,370000,0,154946,B3115,9
14,7,E06000022,368884,2,425,South West,A362,160780,Bath and North East Somerset,0,47031,1,17,E,64,5/18/2001,2001,156940,5,0,332,A367,371980,0,PR,370000,0,154946,B3115,10
19,4,E06000022,368884,0,385,South West,A362,160780,Bath and North East Somerset,1,47031,1,25,E,50,5/18/2001,2001,156940,6,1,300,A367,371980,3,PR,370000,0,154946,B3115,11
18,8,E06000022,368884,3,386,South West,A362,160780,Bath and North East Somerset,1,47031,1,24,E,54,5/18/2001,2001,156940,5,1,295,A367,371980,0,PR,370000,0,154946,B3115,12
22,5,E06000022,368884,0,428,South West,A362,160780,Bath and North East Somerset,0,47031,0,24,E,55,5/18/2001,2001,156940,7,2,337,A367,371980,0,PR,370000,2,154946,B3115,13
20,5,E06000022,368884,0,409,South West,A362,160780,Bath and North East Somerset,1,47031,2,26,E,57,5/18/2001,2001,156940,6,0,315,A367,371980,3,PR,370000,0,154946,B3115,14
8,6,E06000022,368884,3,445,South West,A362,160780,Bath and North East Somerset,0,47031,1,15,E,51,5/18/2001,2001,156940,2,2,371,A367,371980,1,PR,370000,1,154946,B3115,15
11,11,E06000022,368884,0,403,South West,A362,160780,Bath and North East Somerset,2,47031,2,17,E,49,5/18/2001,2001,156940,5,1,321,A367,371980,1,PR,370000,3,154946,B3115,16
1,2,E06000022,368884,1,560,South West,A362,160780,Bath and North East Somerset,0,47031,0,2,E,56,5/18/2001,2001,156940,14,0,486,A367,371980,0,PR,370000,1,154946,B3115,17
4,4,E06000022,368884,0,474,South West,A362,160780,Bath and North East Somerset,0,47031,0,4,E,27,5/18/2001,2001,156940,9,0,430,A367,371980,0,PR,370000,3,154946,B3115,18
8,8,E06000022,368884,0,328,South West,A362,160780,Bath and North East Somerset,0,47031,2,11,W,43,5/18/2001,2001,156940,10,0,256,A367,371980,1,PR,370000,1,154946,B3115,7
13,9,E06000022,368884,1,432,South West,A362,160780,Bath and North East Somerset,0,47031,2,17,W,39,5/18/2001,2001,156940,5,0,362,A367,371980,1,PR,370000,1,154946,B3115,8
17,9,E06000022,368884,3,302,South West,A362,160780,Bath and North East Somerset,2,47031,1,26,W,40,5/18/2001,2001,156940,3,1,224,A367,371980,2,PR,370000,0,154946,B3115,9
17,7,E06000022,368884,1,280,South West,A362,160780,Bath and North East Somerset,1,47031,3,23,W,42,5/18/2001,2001,156940,2,0,206,A367,371980,1,PR,370000,2,154946,B3115,10
19,4,E06000022,368884,1,329,South West,A362,160780,Bath and North East Somerset,0,47031,4,27,W,48,5/18/2001,2001,156940,2,1,248,A367,371980,2,PR,370000,0,154946,B3115,11
14,5,E06000022,368884,1,293,South West,A362,160780,Bath and North East Somerset,0,47031,2,19,W,33,5/18/2001,2001,156940,4,1,232,A367,371980,1,PR,370000,1,154946,B3115,12
14,3,E06000022,368884,1,419,South West,A362,160780,Bath and North East Somerset,0,47031,0,17,W,52,5/18/2001,2001,156940,5,1,342,A367,371980,1,PR,370000,0,154946,B3115,13
10,13,E06000022,368884,1,476,South West,A362,160780,Bath and North East Somerset,0,47031,3,16,W,63,5/18/2001,2001,156940,0,1,384,A367,371980,1,PR,370000,0,154946,B3115,14
15,5,E06000022,368884,1,491,South West,A362,160780,Bath and North East Somerset,0,47031,2,22,W,65,5/18/2001,2001,156940,9,2,390,A367,371980,2,PR,370000,2,154946,B3115,15
10,10,E06000022,368884,1,629,South West,A362,160780,Bath and North East Somerset,0,47031,0,13,W,84,5/18/2001,2001,156940,7,0,515,A367,371980,2,PR,370000,0,154946,B3115,16
