HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,3,E06000025,,366240,2,474,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,1,9,N,82,4/21/2004,2004,175000,6,1,374,A4175,365366,0,PU,366000,4,174720,B4465 Broad St,7
3,7,E06000025,,366240,0,679,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,5,N,68,4/21/2004,2004,175000,7,1,592,A4175,365366,1,PU,366000,5,174720,B4465 Broad St,8
15,7,E06000025,,366240,0,467,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,17,N,93,4/21/2004,2004,175000,3,1,347,A4175,365366,1,PU,366000,6,174720,B4465 Broad St,9
8,4,E06000025,,366240,1,349,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,2,12,N,47,4/21/2004,2004,175000,1,1,285,A4175,365366,0,PU,366000,0,174720,B4465 Broad St,10
14,5,E06000025,,366240,0,345,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,18,N,55,4/21/2004,2004,175000,0,2,267,A4175,365366,2,PU,366000,1,174720,B4465 Broad St,11
3,5,E06000025,,366240,0,366,South West,,A4175 Station Road Link,175894,South Gloucestershire,2,37769,1,8,N,70,4/21/2004,2004,175000,1,1,282,A4175,365366,1,PU,366000,0,174720,B4465 Broad St,12
3,5,E06000025,,366240,1,428,South West,,A4175 Station Road Link,175894,South Gloucestershire,2,37769,0,6,N,73,4/21/2004,2004,175000,1,0,343,A4175,365366,0,PU,366000,1,174720,B4465 Broad St,13
9,5,E06000025,,366240,0,397,South West,,A4175 Station Road Link,175894,South Gloucestershire,1,37769,0,12,N,79,4/21/2004,2004,175000,1,1,300,A4175,365366,1,PU,366000,0,174720,B4465 Broad St,14
10,7,E06000025,,366240,1,445,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,13,N,66,4/21/2004,2004,175000,2,1,357,A4175,365366,1,PU,366000,7,174720,B4465 Broad St,15
8,8,E06000025,,366240,0,499,South West,,A4175 Station Road Link,175894,South Gloucestershire,2,37769,0,10,N,105,4/21/2004,2004,175000,6,0,370,A4175,365366,0,PU,366000,4,174720,B4465 Broad St,16
2,8,E06000025,,366240,0,464,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,3,N,67,4/21/2004,2004,175000,5,0,381,A4175,365366,1,PU,366000,10,174720,B4465 Broad St,17
3,6,E06000025,,366240,0,433,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,3,N,47,4/21/2004,2004,175000,6,0,371,A4175,365366,0,PU,366000,9,174720,B4465 Broad St,18
6,6,E06000025,,366240,1,314,South West,,A4175 Station Road Link,175894,South Gloucestershire,0,37769,0,7,S,80,4/21/2004,2004,175000,5,0,216,A4175,365366,0,PU,366000,4,174720,B4465 Broad St,7
