HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
21,6,E06000023,359017,7,635,South West,A38,172220,"Bristol, City of",1,74492,0,33,E,106,7/11/2001,2001,172050,3,3,487,A370,359621,1,PU,359400,19,172014,A4,7
18,5,E06000023,359017,6,631,South West,A38,172220,"Bristol, City of",3,74492,1,34,E,90,7/11/2001,2001,172050,12,5,490,A370,359621,1,PU,359400,27,172014,A4,8
16,15,E06000023,359017,4,508,South West,A38,172220,"Bristol, City of",2,74492,2,27,E,92,7/11/2001,2001,172050,4,2,370,A370,359621,1,PU,359400,14,172014,A4,9
21,12,E06000023,359017,6,445,South West,A38,172220,"Bristol, City of",3,74492,0,40,E,90,7/11/2001,2001,172050,1,5,302,A370,359621,5,PU,359400,3,172014,A4,10
21,8,E06000023,359017,5,461,South West,A38,172220,"Bristol, City of",3,74492,1,41,E,81,7/11/2001,2001,172050,4,9,327,A370,359621,2,PU,359400,6,172014,A4,11
22,4,E06000023,359017,4,493,South West,A38,172220,"Bristol, City of",2,74492,3,39,E,86,7/11/2001,2001,172050,4,5,360,A370,359621,3,PU,359400,5,172014,A4,12
17,8,E06000023,359017,4,495,South West,A38,172220,"Bristol, City of",1,74492,3,32,E,99,7/11/2001,2001,172050,4,5,352,A370,359621,2,PU,359400,7,172014,A4,13
22,10,E06000023,359017,6,479,South West,A38,172220,"Bristol, City of",2,74492,3,37,E,74,7/11/2001,2001,172050,5,2,353,A370,359621,2,PU,359400,6,172014,A4,14
18,12,E06000023,359017,6,532,South West,A38,172220,"Bristol, City of",0,74492,5,37,E,93,7/11/2001,2001,172050,6,5,384,A370,359621,3,PU,359400,6,172014,A4,15
7,11,E06000023,359017,3,553,South West,A38,172220,"Bristol, City of",3,74492,0,18,E,66,7/11/2001,2001,172050,9,2,449,A370,359621,3,PU,359400,14,172014,A4,16
12,8,E06000023,359017,0,618,South West,A38,172220,"Bristol, City of",0,74492,1,15,E,57,7/11/2001,2001,172050,23,1,515,A370,359621,1,PU,359400,20,172014,A4,17
4,5,E06000023,359017,0,481,South West,A38,172220,"Bristol, City of",2,74492,0,10,E,28,7/11/2001,2001,172050,10,4,428,A370,359621,0,PU,359400,10,172014,A4,18
21,11,E06000023,359017,9,520,South West,A38,172220,"Bristol, City of",1,74492,1,36,w,70,7/11/2001,2001,172050,11,1,392,A370,359621,3,PU,359400,16,172014,A4,7
15,7,E06000023,359017,6,595,South West,A38,172220,"Bristol, City of",3,74492,0,28,w,80,7/11/2001,2001,172050,18,2,462,A370,359621,2,PU,359400,10,172014,A4,8
12,7,E06000023,359017,6,492,South West,A38,172220,"Bristol, City of",0,74492,0,21,w,71,7/11/2001,2001,172050,2,2,391,A370,359621,1,PU,359400,8,172014,A4,9
8,10,E06000023,359017,5,368,South West,A38,172220,"Bristol, City of",1,74492,1,22,w,77,7/11/2001,2001,172050,1,5,258,A370,359621,2,PU,359400,1,172014,A4,10
17,8,E06000023,359017,5,430,South West,A38,172220,"Bristol, City of",0,74492,2,30,w,94,7/11/2001,2001,172050,2,3,296,A370,359621,3,PU,359400,2,172014,A4,11
24,3,E06000023,359017,4,422,South West,A38,172220,"Bristol, City of",0,74492,0,32,w,83,7/11/2001,2001,172050,2,2,302,A370,359621,2,PU,359400,0,172014,A4,12
19,5,E06000023,359017,4,397,South West,A38,172220,"Bristol, City of",0,74492,0,26,w,74,7/11/2001,2001,172050,3,0,289,A370,359621,3,PU,359400,7,172014,A4,13
16,10,E06000023,359017,6,400,South West,A38,172220,"Bristol, City of",2,74492,2,33,w,85,7/11/2001,2001,172050,0,3,272,A370,359621,4,PU,359400,1,172014,A4,14
12,8,E06000023,359017,4,409,South West,A38,172220,"Bristol, City of",3,74492,2,25,w,72,7/11/2001,2001,172050,4,2,300,A370,359621,2,PU,359400,1,172014,A4,15
11,4,E06000023,359017,5,508,South West,A38,172220,"Bristol, City of",1,74492,0,22,w,72,7/11/2001,2001,172050,2,2,408,A370,359621,3,PU,359400,10,172014,A4,16
5,5,E06000023,359017,0,481,South West,A38,172220,"Bristol, City of",0,74492,0,10,w,47,7/11/2001,2001,172050,8,5,411,A370,359621,0,PU,359400,15,172014,A4,17
3,6,E06000023,359017,1,436,South West,A38,172220,"Bristol, City of",0,74492,0,5,w,27,7/11/2001,2001,172050,6,1,392,A370,359621,0,PU,359400,13,172014,A4,18
