HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
204,12,E06000025,357747,20,3608,South West,17,183284,South Gloucestershire,40,99619,92,477,N,446,4/2/2004,2004,182900,18,85,2655,M5,360686,36,TM,360000,0,181250,16,7
181,12,E06000025,357747,12,4074,South West,17,183284,South Gloucestershire,48,99619,86,454,N,585,4/2/2004,2004,182900,20,97,3003,M5,360686,30,TM,360000,0,181250,16,8
142,22,E06000025,357747,20,3152,South West,17,183284,South Gloucestershire,23,99619,140,429,N,407,4/2/2004,2004,182900,5,79,2289,M5,360686,25,TM,360000,0,181250,16,9
170,57,E06000025,357747,25,3397,South West,17,183284,South Gloucestershire,42,99619,118,493,N,428,4/2/2004,2004,182900,12,113,2407,M5,360686,25,TM,360000,0,181250,16,10
161,83,E06000025,357747,17,3732,South West,17,183284,South Gloucestershire,55,99619,93,494,N,427,4/2/2004,2004,182900,10,146,2718,M5,360686,22,TM,360000,0,181250,16,11
154,53,E06000025,357747,16,4056,South West,17,183284,South Gloucestershire,35,99619,118,478,N,481,4/2/2004,2004,182900,11,130,3033,M5,360686,25,TM,360000,0,181250,16,12
148,25,E06000025,357747,29,4395,South West,17,183284,South Gloucestershire,36,99619,69,458,N,423,4/2/2004,2004,182900,12,145,3477,M5,360686,31,TM,360000,0,181250,16,13
168,40,E06000025,357747,18,4608,South West,17,183284,South Gloucestershire,28,99619,77,426,N,473,4/2/2004,2004,182900,25,110,3644,M5,360686,25,TM,360000,0,181250,16,14
131,26,E06000025,357747,10,4457,South West,17,183284,South Gloucestershire,33,99619,63,356,N,487,4/2/2004,2004,182900,13,98,3575,M5,360686,21,TM,360000,0,181250,16,15
111,12,E06000025,357747,12,4776,South West,17,183284,South Gloucestershire,39,99619,72,360,N,476,4/2/2004,2004,182900,11,108,3917,M5,360686,18,TM,360000,0,181250,16,16
84,10,E06000025,357747,7,4698,South West,17,183284,South Gloucestershire,26,99619,54,266,N,365,4/2/2004,2004,182900,23,83,4034,M5,360686,12,TM,360000,0,181250,16,17
53,12,E06000025,357747,3,3694,South West,17,183284,South Gloucestershire,29,99619,41,197,N,233,4/2/2004,2004,182900,20,66,3232,M5,360686,5,TM,360000,0,181250,16,18
169,11,E06000025,357747,17,3318,South West,17,183284,South Gloucestershire,27,99619,105,481,S,555,4/2/2004,2004,182900,12,122,2259,M5,360686,41,TM,360000,0,181250,16,7
152,5,E06000025,357747,20,3168,South West,17,183284,South Gloucestershire,35,99619,110,452,S,453,4/2/2004,2004,182900,16,109,2242,M5,360686,26,TM,360000,0,181250,16,8
136,11,E06000025,357747,15,3281,South West,17,183284,South Gloucestershire,29,99619,83,419,S,298,4/2/2004,2004,182900,4,133,2549,M5,360686,23,TM,360000,0,181250,16,9
146,20,E06000025,357747,11,3834,South West,17,183284,South Gloucestershire,23,99619,93,389,S,343,4/2/2004,2004,182900,8,92,3074,M5,360686,24,TM,360000,0,181250,16,10
165,25,E06000025,357747,22,3508,South West,17,183284,South Gloucestershire,26,99619,73,415,S,333,4/2/2004,2004,182900,6,106,2729,M5,360686,23,TM,360000,0,181250,16,11
118,17,E06000025,357747,24,4675,South West,17,183284,South Gloucestershire,18,99619,88,385,S,368,4/2/2004,2004,182900,8,112,3897,M5,360686,25,TM,360000,0,181250,16,12
142,26,E06000025,357747,16,4744,South West,17,183284,South Gloucestershire,33,99619,107,445,S,398,4/2/2004,2004,182900,17,115,3858,M5,360686,32,TM,360000,0,181250,16,13
175,19,E06000025,357747,14,4792,South West,17,183284,South Gloucestershire,35,99619,51,395,S,444,4/2/2004,2004,182900,10,89,3924,M5,360686,31,TM,360000,0,181250,16,14
151,29,E06000025,357747,17,5091,South West,17,183284,South Gloucestershire,22,99619,68,386,S,459,4/2/2004,2004,182900,18,93,4199,M5,360686,35,TM,360000,0,181250,16,15
99,9,E06000025,357747,13,5018,South West,17,183284,South Gloucestershire,24,99619,48,288,S,393,4/2/2004,2004,182900,29,88,4299,M5,360686,16,TM,360000,0,181250,16,16
63,10,E06000025,357747,7,3932,South West,17,183284,South Gloucestershire,14,99619,41,175,S,251,4/2/2004,2004,182900,25,43,3471,M5,360686,7,TM,360000,0,181250,16,17
40,3,E06000025,357747,3,4264,South West,17,183284,South Gloucestershire,14,99619,38,153,S,263,4/2/2004,2004,182900,21,45,3824,M5,360686,13,TM,360000,0,181250,16,18
