HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
4,3,E06000024,1,327,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,E,35,9/13/2004,2004,174800,3,0,279,B3124,2,BR,346000,1,Cleveland Road,7
3,5,E06000024,0,555,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,E,31,9/13/2004,2004,174800,6,0,506,B3124,4,BR,346000,2,Cleveland Road,8
13,2,E06000024,1,300,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,16,E,38,9/13/2004,2004,174800,0,0,244,B3124,1,BR,346000,1,Cleveland Road,9
6,1,E06000024,0,228,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,7,E,29,9/13/2004,2004,174800,3,0,188,B3124,0,BR,346000,0,Cleveland Road,10
4,4,E06000024,0,244,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,5,E,33,9/13/2004,2004,174800,0,0,202,B3124,0,BR,346000,0,Cleveland Road,11
5,1,E06000024,1,269,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,6,E,27,9/13/2004,2004,174800,0,0,235,B3124,0,BR,346000,0,Cleveland Road,12
6,0,E06000024,1,283,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,E,30,9/13/2004,2004,174800,4,0,242,B3124,0,BR,346000,0,Cleveland Road,13
5,1,E06000024,1,344,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,7,E,47,9/13/2004,2004,174800,2,0,287,B3124,1,BR,346000,1,Cleveland Road,14
4,3,E06000024,0,387,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,4,E,31,9/13/2004,2004,174800,3,0,346,B3124,0,BR,346000,1,Cleveland Road,15
1,3,E06000024,0,479,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,1,E,38,9/13/2004,2004,174800,6,0,431,B3124,0,BR,346000,1,Cleveland Road,16
2,1,E06000024,0,372,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,3,E,39,9/13/2004,2004,174800,5,0,324,B3124,1,BR,346000,4,Cleveland Road,17
0,0,E06000024,0,239,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,0,E,9,9/13/2004,2004,174800,5,0,225,B3124,0,BR,346000,0,Cleveland Road,18
6,1,E06000024,1,319,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,8,W,20,9/13/2004,2004,174800,7,0,283,B3124,1,BR,346000,4,Cleveland Road,7
9,1,E06000024,0,482,South West,"East of Valley Road, North Weston",North Somerset,1,990021,0,11,W,45,9/13/2004,2004,174800,5,0,420,B3124,1,BR,346000,0,Cleveland Road,8
12,1,E06000024,0,287,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,16,W,33,9/13/2004,2004,174800,1,1,236,B3124,3,BR,346000,1,Cleveland Road,9
4,0,E06000024,0,219,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,4,W,45,9/13/2004,2004,174800,0,0,170,B3124,0,BR,346000,0,Cleveland Road,10
4,1,E06000024,0,256,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,6,W,39,9/13/2004,2004,174800,2,0,208,B3124,2,BR,346000,3,Cleveland Road,11
2,1,E06000024,0,276,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,3,W,31,9/13/2004,2004,174800,6,0,235,B3124,1,BR,346000,0,Cleveland Road,12
0,1,E06000024,0,236,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,0,W,23,9/13/2004,2004,174800,2,0,210,B3124,0,BR,346000,0,Cleveland Road,13
2,3,E06000024,0,317,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,3,W,44,9/13/2004,2004,174800,4,0,263,B3124,1,BR,346000,0,Cleveland Road,14
2,3,E06000024,0,390,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,3,W,38,9/13/2004,2004,174800,3,0,343,B3124,1,BR,346000,4,Cleveland Road,15
4,3,E06000024,0,333,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,5,W,32,9/13/2004,2004,174800,4,0,289,B3124,1,BR,346000,1,Cleveland Road,16
2,2,E06000024,0,529,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,2,W,36,9/13/2004,2004,174800,8,0,481,B3124,0,BR,346000,2,Cleveland Road,17
0,1,E06000024,0,348,South West,"East of Valley Road, North Weston",North Somerset,0,990021,0,0,W,28,9/13/2004,2004,174800,0,0,319,B3124,0,BR,346000,1,Cleveland Road,18
