HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
5,2,E06000025,1,547,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,1,9,E,38,6/28/2006,2006,180790,17,0,481,C,1,UU,358330,2,MERLIN ROAD,7
6,4,E06000025,2,817,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,2,13,E,45,6/28/2006,2006,180790,8,2,747,C,0,UU,358330,3,MERLIN ROAD,8
6,2,E06000025,1,986,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,8,E,54,6/28/2006,2006,180790,5,0,917,C,1,UU,358330,0,MERLIN ROAD,9
6,2,E06000025,0,1205,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,1,9,E,42,6/28/2006,2006,180790,5,1,1147,C,0,UU,358330,0,MERLIN ROAD,10
13,4,E06000025,0,1202,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,15,E,64,6/28/2006,2006,180790,3,0,1116,C,2,UU,358330,0,MERLIN ROAD,11
11,2,E06000025,0,1343,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,1,12,E,75,6/28/2006,2006,180790,6,0,1248,C,0,UU,358330,1,MERLIN ROAD,12
4,1,E06000025,2,1194,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,10,E,61,6/28/2006,2006,180790,7,0,1115,C,4,UU,358330,1,MERLIN ROAD,13
6,1,E06000025,2,1105,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,9,E,68,6/28/2006,2006,180790,9,1,1018,C,0,UU,358330,1,MERLIN ROAD,14
5,1,E06000025,2,1026,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,0,9,E,63,6/28/2006,2006,180790,5,1,948,C,0,UU,358330,0,MERLIN ROAD,15
5,1,E06000025,1,1190,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,6,E,67,6/28/2006,2006,180790,10,0,1106,C,0,UU,358330,3,MERLIN ROAD,16
1,2,E06000025,0,1368,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,2,E,78,6/28/2006,2006,180790,9,1,1277,C,0,UU,358330,0,MERLIN ROAD,17
0,0,E06000025,0,1413,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,0,E,45,6/28/2006,2006,180790,12,0,1356,C,0,UU,358330,0,MERLIN ROAD,18
8,5,E06000025,1,467,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,0,14,W,67,6/28/2006,2006,180790,9,2,372,C,2,UU,358330,3,MERLIN ROAD,7
8,2,E06000025,2,620,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,3,930461,1,16,W,67,6/28/2006,2006,180790,9,2,526,C,0,UU,358330,2,MERLIN ROAD,8
3,2,E06000025,3,357,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,8,W,43,6/28/2006,2006,180790,7,1,297,C,1,UU,358330,0,MERLIN ROAD,9
6,1,E06000025,0,474,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,4,930461,0,12,W,45,6/28/2006,2006,180790,3,1,413,C,1,UU,358330,0,MERLIN ROAD,10
7,3,E06000025,1,723,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,1,13,W,45,6/28/2006,2006,180790,4,2,658,C,2,UU,358330,0,MERLIN ROAD,11
16,1,E06000025,0,962,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,1,20,W,59,6/28/2006,2006,180790,5,1,877,C,1,UU,358330,3,MERLIN ROAD,12
12,1,E06000025,1,1183,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,3,21,W,61,6/28/2006,2006,180790,12,2,1088,C,2,UU,358330,1,MERLIN ROAD,13
7,9,E06000025,3,1137,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,1,13,W,71,6/28/2006,2006,180790,4,0,1040,C,2,UU,358330,0,MERLIN ROAD,14
8,1,E06000025,1,1116,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,1,930461,0,10,W,61,6/28/2006,2006,180790,8,0,1036,C,0,UU,358330,0,MERLIN ROAD,15
4,1,E06000025,1,1413,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,0,8,W,69,6/28/2006,2006,180790,21,2,1314,C,1,UU,358330,6,MERLIN ROAD,16
5,2,E06000025,1,1506,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,0,930461,1,8,W,67,6/28/2006,2006,180790,20,1,1409,C,0,UU,358330,5,MERLIN ROAD,17
3,2,E06000025,0,1247,South West,"east of Lysander Road, Cribbs Causeway",South Gloucestershire,2,930461,1,7,W,124,6/28/2006,2006,180790,6,1,1108,C,0,UU,358330,1,MERLIN ROAD,18
