HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
16,2,E06000023,,357230,2,588,South West,,A3029/B3120,172014,"Bristol, City of",0,16961,1,21,N,87,3/25/2010,2010,172000,10,1,468,A370,359017,1,PU,357400,17,171890,A38 roundabout,7
11,3,E06000023,,357230,3,550,South West,,A3029/B3120,172014,"Bristol, City of",1,16961,2,20,N,64,3/25/2010,2010,172000,9,3,454,A370,359017,0,PU,357400,25,171890,A38 roundabout,8
15,1,E06000023,,357230,3,564,South West,,A3029/B3120,172014,"Bristol, City of",1,16961,3,34,N,62,3/25/2010,2010,172000,6,7,461,A370,359017,5,PU,357400,17,171890,A38 roundabout,9
15,6,E06000023,,357230,3,450,South West,,A3029/B3120,172014,"Bristol, City of",0,16961,3,29,N,87,3/25/2010,2010,172000,1,3,327,A370,359017,5,PU,357400,6,171890,A38 roundabout,10
22,2,E06000023,,357230,5,547,South West,,A3029/B3120,172014,"Bristol, City of",0,16961,3,38,N,94,3/25/2010,2010,172000,6,0,407,A370,359017,8,PU,357400,7,171890,A38 roundabout,11
22,2,E06000023,,357230,3,543,South West,,A3029/B3120,172014,"Bristol, City of",0,16961,4,35,N,78,3/25/2010,2010,172000,2,3,426,A370,359017,3,PU,357400,7,171890,A38 roundabout,12
17,3,E06000023,,357230,3,501,South West,,A3029/B3120,172014,"Bristol, City of",1,16961,5,34,N,89,3/25/2010,2010,172000,3,4,372,A370,359017,4,PU,357400,4,171890,A38 roundabout,13
19,4,E06000023,,357230,2,628,South West,,A3029/B3120,172014,"Bristol, City of",0,16961,3,32,N,104,3/25/2010,2010,172000,7,3,481,A370,359017,5,PU,357400,3,171890,A38 roundabout,14
14,4,E06000023,,357230,6,627,South West,,A3029/B3120,172014,"Bristol, City of",0,16961,1,25,N,103,3/25/2010,2010,172000,3,1,492,A370,359017,3,PU,357400,4,171890,A38 roundabout,15
20,6,E06000023,,357230,3,887,South West,,A3029/B3120,172014,"Bristol, City of",1,16961,0,27,N,129,3/25/2010,2010,172000,11,3,714,A370,359017,0,PU,357400,15,171890,A38 roundabout,16
4,7,E06000023,,357230,0,901,South West,,A3029/B3120,172014,"Bristol, City of",1,16961,1,7,N,95,3/25/2010,2010,172000,6,1,786,A370,359017,0,PU,357400,32,171890,A38 roundabout,17
