HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
11,8,E06000024,,352100,6,1515,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,3,30,E,111,3/14/2005,2005,170000,25,5,1341,A370,356290,5,PR,354900,2,169290,LA Boundary,7
4,7,E06000024,,352100,5,1235,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,1,18,E,42,3/14/2005,2005,170000,28,5,1140,A370,356290,2,PR,354900,3,169290,LA Boundary,8
20,10,E06000024,,352100,13,1085,South West,,B3130 Barrow Street,171360,North Somerset,4,47034,1,49,E,29,3/14/2005,2005,170000,6,4,991,A370,356290,7,PR,354900,0,169290,LA Boundary,9
36,7,E06000024,,352100,10,716,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,3,66,E,75,3/14/2005,2005,170000,2,12,566,A370,356290,4,PR,354900,0,169290,LA Boundary,10
31,8,E06000024,,352100,12,627,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,5,52,E,90,3/14/2005,2005,170000,4,2,473,A370,356290,1,PR,354900,0,169290,LA Boundary,11
28,5,E06000024,,352100,11,591,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,5,56,E,62,3/14/2005,2005,170000,5,7,463,A370,356290,4,PR,354900,1,169290,LA Boundary,12
23,5,E06000024,,352100,6,613,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,3,38,E,59,3/14/2005,2005,170000,4,4,507,A370,356290,2,PR,354900,0,169290,LA Boundary,13
21,2,E06000024,,352100,7,584,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,6,42,E,47,3/14/2005,2005,170000,7,5,486,A370,356290,3,PR,354900,0,169290,LA Boundary,14
18,7,E06000024,,352100,8,618,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,4,37,E,61,3/14/2005,2005,170000,3,6,510,A370,356290,1,PR,354900,1,169290,LA Boundary,15
11,9,E06000024,,352100,9,672,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,2,27,E,92,3/14/2005,2005,170000,6,3,538,A370,356290,1,PR,354900,1,169290,LA Boundary,16
5,6,E06000024,,352100,4,629,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,0,12,E,42,3/14/2005,2005,170000,2,2,567,A370,356290,1,PR,354900,0,169290,LA Boundary,17
5,2,E06000024,,352100,0,536,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,0,6,E,28,3/14/2005,2005,170000,8,1,492,A370,356290,0,PR,354900,1,169290,LA Boundary,18
18,9,E06000024,,352100,5,544,South West,,B3130 Barrow Street,171360,North Somerset,2,47034,3,40,W,75,3/14/2005,2005,170000,5,3,415,A370,356290,9,PR,354900,1,169290,LA Boundary,7
22,8,E06000024,,352100,4,551,South West,,B3130 Barrow Street,171360,North Somerset,4,47034,3,46,W,86,3/14/2005,2005,170000,0,7,411,A370,356290,6,PR,354900,1,169290,LA Boundary,8
22,5,E06000024,,352100,7,461,South West,,B3130 Barrow Street,171360,North Somerset,2,47034,2,42,W,84,3/14/2005,2005,170000,4,7,326,A370,356290,2,PR,354900,0,169290,LA Boundary,9
22,5,E06000024,,352100,15,514,South West,,B3130 Barrow Street,171360,North Somerset,5,47034,3,58,W,64,3/14/2005,2005,170000,0,8,387,A370,356290,5,PR,354900,0,169290,LA Boundary,10
30,4,E06000024,,352100,8,639,South West,,B3130 Barrow Street,171360,North Somerset,3,47034,9,68,W,52,3/14/2005,2005,170000,3,11,512,A370,356290,7,PR,354900,0,169290,LA Boundary,11
14,4,E06000024,,352100,12,627,South West,,B3130 Barrow Street,171360,North Somerset,3,47034,0,43,W,46,3/14/2005,2005,170000,7,10,527,A370,356290,4,PR,354900,0,169290,LA Boundary,12
19,9,E06000024,,352100,12,672,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,3,44,W,47,3/14/2005,2005,170000,6,7,566,A370,356290,2,PR,354900,0,169290,LA Boundary,13
17,8,E06000024,,352100,9,790,South West,,B3130 Barrow Street,171360,North Somerset,2,47034,0,41,W,85,3/14/2005,2005,170000,7,8,649,A370,356290,5,PR,354900,0,169290,LA Boundary,14
21,15,E06000024,,352100,14,903,South West,,B3130 Barrow Street,171360,North Somerset,2,47034,1,48,W,65,3/14/2005,2005,170000,6,6,769,A370,356290,4,PR,354900,0,169290,LA Boundary,15
11,7,E06000024,,352100,1,1370,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,2,20,W,114,3/14/2005,2005,170000,12,2,1217,A370,356290,3,PR,354900,0,169290,LA Boundary,16
4,10,E06000024,,352100,4,1642,South West,,B3130 Barrow Street,171360,North Somerset,1,47034,1,12,W,64,3/14/2005,2005,170000,33,1,1523,A370,356290,1,PR,354900,1,169290,LA Boundary,17
3,7,E06000024,,352100,2,1030,South West,,B3130 Barrow Street,171360,North Somerset,0,47034,2,9,W,41,3/14/2005,2005,170000,24,1,949,A370,356290,1,PR,354900,1,169290,LA Boundary,18
2,3,E06000024,QUEENS ROAD,,0,165,South West,Nailsea,,,North Somerset,0,930450,0,3,E,15,3/14/2005,2005,170170,5,1,139,U,,0,UU,346680,1,,,7
4,3,E06000024,QUEENS ROAD,,0,387,South West,Nailsea,,,North Somerset,1,930450,0,6,E,22,3/14/2005,2005,170170,2,0,354,U,,1,UU,346680,2,,,8
3,3,E06000024,QUEENS ROAD,,0,197,South West,Nailsea,,,North Somerset,1,930450,1,7,E,21,3/14/2005,2005,170170,0,2,166,U,,0,UU,346680,0,,,9
2,2,E06000024,QUEENS ROAD,,0,174,South West,Nailsea,,,North Somerset,0,930450,1,4,E,14,3/14/2005,2005,170170,0,1,154,U,,0,UU,346680,1,,,10
5,2,E06000024,QUEENS ROAD,,1,181,South West,Nailsea,,,North Somerset,1,930450,0,8,E,19,3/14/2005,2005,170170,0,0,152,U,,1,UU,346680,2,,,11
4,2,E06000024,QUEENS ROAD,,0,194,South West,Nailsea,,,North Somerset,1,930450,1,6,E,23,3/14/2005,2005,170170,2,0,161,U,,0,UU,346680,1,,,12
3,2,E06000024,QUEENS ROAD,,0,188,South West,Nailsea,,,North Somerset,0,930450,1,8,E,22,3/14/2005,2005,170170,1,2,155,U,,2,UU,346680,0,,,13
1,3,E06000024,QUEENS ROAD,,0,192,South West,Nailsea,,,North Somerset,0,930450,2,3,E,14,3/14/2005,2005,170170,1,0,171,U,,0,UU,346680,1,,,14
1,2,E06000024,QUEENS ROAD,,0,257,South West,Nailsea,,,North Somerset,0,930450,0,4,E,20,3/14/2005,2005,170170,3,2,228,U,,1,UU,346680,1,,,15
