HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000025,0,125,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,N,18,11/30/2006,2006,190010,3,0,104,B4061,0,BU,363680,1,High Street,7
3,5,E06000025,0,331,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,3,N,21,11/30/2006,2006,190010,2,0,300,B4061,0,BU,363680,1,High Street,8
6,2,E06000025,0,237,South West,"north of Chapel Street, Thornbury",South Gloucestershire,2,990071,1,10,N,21,11/30/2006,2006,190010,2,0,202,B4061,1,BU,363680,3,High Street,9
1,1,E06000025,0,216,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,1,N,24,11/30/2006,2006,190010,2,0,188,B4061,0,BU,363680,1,High Street,10
4,1,E06000025,0,236,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,4,N,27,11/30/2006,2006,190010,2,0,202,B4061,0,BU,363680,2,High Street,11
3,2,E06000025,0,219,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,3,N,26,11/30/2006,2006,190010,1,0,187,B4061,0,BU,363680,0,High Street,12
5,2,E06000025,0,282,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,5,N,25,11/30/2006,2006,190010,2,0,248,B4061,0,BU,363680,2,High Street,13
1,5,E06000025,0,287,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,3,N,51,11/30/2006,2006,190010,4,0,224,B4061,2,BU,363680,3,High Street,14
0,3,E06000025,0,347,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,N,33,11/30/2006,2006,190010,3,0,308,B4061,0,BU,363680,2,High Street,15
0,1,E06000025,0,351,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,N,29,11/30/2006,2006,190010,6,0,315,B4061,0,BU,363680,1,High Street,16
0,1,E06000025,0,371,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,N,25,11/30/2006,2006,190010,5,0,340,B4061,0,BU,363680,1,High Street,17
0,0,E06000025,0,389,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,N,19,11/30/2006,2006,190010,3,0,367,B4061,0,BU,363680,4,High Street,18
2,5,E06000025,0,264,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,3,S,29,11/30/2006,2006,190010,6,0,221,B4061,1,BU,363680,4,High Street,7
2,7,E06000025,0,342,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,2,S,14,11/30/2006,2006,190010,2,0,317,B4061,0,BU,363680,3,High Street,8
4,2,E06000025,0,269,South West,"north of Chapel Street, Thornbury",South Gloucestershire,1,990071,1,7,S,25,11/30/2006,2006,190010,1,0,234,B4061,1,BU,363680,1,High Street,9
1,3,E06000025,0,186,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,1,4,S,14,11/30/2006,2006,190010,1,0,164,B4061,2,BU,363680,0,High Street,10
2,6,E06000025,0,239,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,3,S,15,11/30/2006,2006,190010,0,0,215,B4061,1,BU,363680,0,High Street,11
5,9,E06000025,0,291,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,5,S,30,11/30/2006,2006,190010,5,0,242,B4061,0,BU,363680,1,High Street,12
0,8,E06000025,0,277,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,S,24,11/30/2006,2006,190010,4,0,241,B4061,0,BU,363680,6,High Street,13
2,5,E06000025,0,302,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,3,S,41,11/30/2006,2006,190010,3,0,250,B4061,1,BU,363680,1,High Street,14
1,9,E06000025,0,366,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,1,S,34,11/30/2006,2006,190010,0,0,322,B4061,0,BU,363680,1,High Street,15
2,5,E06000025,0,352,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,2,S,27,11/30/2006,2006,190010,4,0,314,B4061,0,BU,363680,1,High Street,16
1,2,E06000025,0,350,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,1,S,23,11/30/2006,2006,190010,6,0,318,B4061,0,BU,363680,3,High Street,17
0,4,E06000025,0,327,South West,"north of Chapel Street, Thornbury",South Gloucestershire,0,990071,0,0,S,14,11/30/2006,2006,190010,1,0,308,B4061,0,BU,363680,5,High Street,18
