HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
23,13,E06000022,375260,13,780,South West,A36,166670,Bath and North East Somerset,1,26126,2,48,E,116,10/4/2012,2012,166200,10,5,593,A4,376670,4,PU,376000,7,165740,A46,7
29,15,E06000022,375260,1,790,South West,A36,166670,Bath and North East Somerset,5,26126,3,47,E,79,10/4/2012,2012,166200,10,6,639,A4,376670,3,PU,376000,15,165740,A46,8
25,21,E06000022,375260,8,681,South West,A36,166670,Bath and North East Somerset,3,26126,8,58,E,117,10/4/2012,2012,166200,6,10,479,A4,376670,4,PU,376000,10,165740,A46,9
36,12,E06000022,375260,5,672,South West,A36,166670,Bath and North East Somerset,4,26126,9,64,E,125,10/4/2012,2012,166200,6,5,465,A4,376670,5,PU,376000,5,165740,A46,10
41,14,E06000022,375260,3,826,South West,A36,166670,Bath and North East Somerset,1,26126,5,60,E,139,10/4/2012,2012,166200,5,6,608,A4,376670,4,PU,376000,4,165740,A46,11
21,13,E06000022,375260,3,639,South West,A36,166670,Bath and North East Somerset,6,26126,5,48,E,104,10/4/2012,2012,166200,3,7,471,A4,376670,6,PU,376000,8,165740,A46,12
26,16,E06000022,375260,5,714,South West,A36,166670,Bath and North East Somerset,8,26126,4,51,E,109,10/4/2012,2012,166200,4,6,534,A4,376670,2,PU,376000,6,165740,A46,13
23,14,E06000022,375260,2,719,South West,A36,166670,Bath and North East Somerset,4,26126,0,38,E,76,10/4/2012,2012,166200,5,9,586,A4,376670,0,PU,376000,6,165740,A46,14
35,22,E06000022,375260,3,870,South West,A36,166670,Bath and North East Somerset,1,26126,4,52,E,93,10/4/2012,2012,166200,10,7,693,A4,376670,2,PU,376000,10,165740,A46,15
5,22,E06000022,375260,1,843,South West,A36,166670,Bath and North East Somerset,0,26126,3,19,E,113,10/4/2012,2012,166200,16,9,673,A4,376670,1,PU,376000,17,165740,A46,16
6,14,E06000022,375260,0,789,South West,A36,166670,Bath and North East Somerset,7,26126,10,28,E,69,10/4/2012,2012,166200,24,4,654,A4,376670,1,PU,376000,29,165740,A46,17
1,11,E06000022,375260,2,686,South West,A36,166670,Bath and North East Somerset,1,26126,1,6,E,48,10/4/2012,2012,166200,10,1,611,A4,376670,0,PU,376000,17,165740,A46,18
30,13,E06000022,375260,7,877,South West,A36,166670,Bath and North East Somerset,7,26126,12,72,W,173,10/4/2012,2012,166200,20,4,599,A4,376670,12,PU,376000,23,165740,A46,7
25,17,E06000022,375260,4,845,South West,A36,166670,Bath and North East Somerset,4,26126,6,42,W,137,10/4/2012,2012,166200,27,3,622,A4,376670,0,PU,376000,37,165740,A46,8
21,16,E06000022,375260,4,691,South West,A36,166670,Bath and North East Somerset,3,26126,3,41,W,115,10/4/2012,2012,166200,8,1,511,A4,376670,9,PU,376000,21,165740,A46,9
26,13,E06000022,375260,5,695,South West,A36,166670,Bath and North East Somerset,3,26126,9,56,W,95,10/4/2012,2012,166200,8,8,523,A4,376670,5,PU,376000,13,165740,A46,10
20,27,E06000022,375260,4,809,South West,A36,166670,Bath and North East Somerset,2,26126,11,52,W,105,10/4/2012,2012,166200,10,10,615,A4,376670,5,PU,376000,12,165740,A46,11
20,19,E06000022,375260,5,678,South West,A36,166670,Bath and North East Somerset,4,26126,8,48,W,84,10/4/2012,2012,166200,3,5,524,A4,376670,6,PU,376000,8,165740,A46,12
32,18,E06000022,375260,2,766,South West,A36,166670,Bath and North East Somerset,0,26126,16,66,W,98,10/4/2012,2012,166200,2,9,582,A4,376670,7,PU,376000,6,165740,A46,13
32,22,E06000022,375260,6,744,South West,A36,166670,Bath and North East Somerset,3,26126,6,53,W,104,10/4/2012,2012,166200,10,5,555,A4,376670,1,PU,376000,4,165740,A46,14
12,14,E06000022,375260,5,535,South West,A36,166670,Bath and North East Somerset,3,26126,3,28,W,72,10/4/2012,2012,166200,5,3,416,A4,376670,2,PU,376000,4,165740,A46,15
11,14,E06000022,375260,0,600,South West,A36,166670,Bath and North East Somerset,1,26126,0,19,W,94,10/4/2012,2012,166200,9,4,464,A4,376670,3,PU,376000,8,165740,A46,16
10,15,E06000022,375260,1,818,South West,A36,166670,Bath and North East Somerset,2,26126,3,24,W,76,10/4/2012,2012,166200,12,7,691,A4,376670,1,PU,376000,23,165740,A46,17
3,13,E06000022,375260,0,821,South West,A36,166670,Bath and North East Somerset,1,26126,3,15,W,40,10/4/2012,2012,166200,15,7,738,A4,376670,1,PU,376000,14,165740,A46,18
23,42,E06000022,373570,5,564,South West,A36,164300,Bath and North East Somerset,0,57934,0,31,E,107,10/4/2012,2012,164775,4,0,380,A3604,375000,3,PU,374000,10,164850,A367 roundabout,7
35,22,E06000022,373570,2,803,South West,A36,164300,Bath and North East Somerset,3,57934,0,46,E,147,10/4/2012,2012,164775,22,0,566,A3604,375000,6,PU,374000,38,164850,A367 roundabout,8
19,16,E06000022,373570,4,818,South West,A36,164300,Bath and North East Somerset,7,57934,5,42,E,122,10/4/2012,2012,164775,9,1,629,A3604,375000,6,PU,374000,12,164850,A367 roundabout,9
27,15,E06000022,373570,2,850,South West,A36,164300,Bath and North East Somerset,1,57934,1,37,E,122,10/4/2012,2012,164775,10,4,666,A3604,375000,2,PU,374000,12,164850,A367 roundabout,10
7,21,E06000022,373570,2,820,South West,A36,164300,Bath and North East Somerset,2,57934,2,18,E,115,10/4/2012,2012,164775,9,1,657,A3604,375000,4,PU,374000,14,164850,A367 roundabout,11
17,17,E06000022,373570,3,809,South West,A36,164300,Bath and North East Somerset,3,57934,2,32,E,106,10/4/2012,2012,164775,7,3,647,A3604,375000,4,PU,374000,9,164850,A367 roundabout,12
10,14,E06000022,373570,6,629,South West,A36,164300,Bath and North East Somerset,0,57934,1,24,E,74,10/4/2012,2012,164775,6,3,511,A3604,375000,4,PU,374000,13,164850,A367 roundabout,13
13,19,E06000022,373570,1,776,South West,A36,164300,Bath and North East Somerset,1,57934,2,23,E,105,10/4/2012,2012,164775,4,3,625,A3604,375000,3,PU,374000,8,164850,A367 roundabout,14
9,15,E06000022,373570,1,808,South West,A36,164300,Bath and North East Somerset,1,57934,1,20,E,103,10/4/2012,2012,164775,7,4,663,A3604,375000,4,PU,374000,9,164850,A367 roundabout,15
7,17,E06000022,373570,0,833,South West,A36,164300,Bath and North East Somerset,2,57934,0,9,E,80,10/4/2012,2012,164775,11,0,716,A3604,375000,0,PU,374000,10,164850,A367 roundabout,16
0,17,E06000022,373570,0,863,South West,A36,164300,Bath and North East Somerset,0,57934,1,4,E,57,10/4/2012,2012,164775,5,3,780,A3604,375000,0,PU,374000,9,164850,A367 roundabout,17
1,11,E06000022,373570,0,765,South West,A36,164300,Bath and North East Somerset,1,57934,1,5,E,31,10/4/2012,2012,164775,6,1,712,A3604,375000,1,PU,374000,16,164850,A367 roundabout,18
18,11,E06000022,373570,4,681,South West,A36,164300,Bath and North East Somerset,0,57934,2,34,W,93,10/4/2012,2012,164775,12,1,531,A3604,375000,9,PU,374000,8,164850,A367 roundabout,7
18,18,E06000022,373570,0,761,South West,A36,164300,Bath and North East Somerset,3,57934,1,28,W,89,10/4/2012,2012,164775,6,3,620,A3604,375000,3,PU,374000,13,164850,A367 roundabout,8
20,15,E06000022,373570,2,767,South West,A36,164300,Bath and North East Somerset,0,57934,1,28,W,127,10/4/2012,2012,164775,8,2,589,A3604,375000,3,PU,374000,2,164850,A367 roundabout,9
20,13,E06000022,373570,2,786,South West,A36,164300,Bath and North East Somerset,1,57934,4,32,W,132,10/4/2012,2012,164775,11,2,598,A3604,375000,3,PU,374000,3,164850,A367 roundabout,10
19,20,E06000022,373570,1,860,South West,A36,164300,Bath and North East Somerset,3,57934,1,38,W,155,10/4/2012,2012,164775,7,6,640,A3604,375000,8,PU,374000,8,164850,A367 roundabout,11
22,20,E06000022,373570,2,895,South West,A36,164300,Bath and North East Somerset,4,57934,1,36,W,141,10/4/2012,2012,164775,10,3,688,A3604,375000,4,PU,374000,9,164850,A367 roundabout,12
14,13,E06000022,373570,0,779,South West,A36,164300,Bath and North East Somerset,3,57934,2,24,W,103,10/4/2012,2012,164775,7,3,632,A3604,375000,2,PU,374000,7,164850,A367 roundabout,13
17,19,E06000022,373570,0,919,South West,A36,164300,Bath and North East Somerset,2,57934,4,29,W,133,10/4/2012,2012,164775,10,3,728,A3604,375000,3,PU,374000,13,164850,A367 roundabout,14
22,17,E06000022,373570,5,881,South West,A36,164300,Bath and North East Somerset,0,57934,5,35,W,115,10/4/2012,2012,164775,14,1,700,A3604,375000,2,PU,374000,14,164850,A367 roundabout,15
15,20,E06000022,373570,0,988,South West,A36,164300,Bath and North East Somerset,0,57934,1,21,W,143,10/4/2012,2012,164775,17,1,787,A3604,375000,4,PU,374000,16,164850,A367 roundabout,16
8,14,E06000022,373570,1,1030,South West,A36,164300,Bath and North East Somerset,3,57934,0,15,W,90,10/4/2012,2012,164775,28,2,883,A3604,375000,1,PU,374000,30,164850,A367 roundabout,17
7,32,E06000022,373570,2,910,South West,A36,164300,Bath and North East Somerset,0,57934,0,13,W,51,10/4/2012,2012,164775,14,2,800,A3604,375000,2,PU,374000,21,164850,A367 roundabout,18
