HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
2,7,E06000023,4,535,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,8,N,22,5/24/2005,2005,176670,11,1,487,B4056,1,BU,357800,20,Henleaze Road,7
7,8,E06000023,2,672,South West,South of Henleaze Park Drive,"Bristol, City of",1,990069,0,15,N,45,5/24/2005,2005,176670,6,0,598,B4056,5,BU,357800,25,Henleaze Road,8
5,8,E06000023,1,502,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,8,N,57,5/24/2005,2005,176670,3,0,426,B4056,2,BU,357800,5,Henleaze Road,9
9,5,E06000023,3,470,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,14,N,60,5/24/2005,2005,176670,6,0,385,B4056,2,BU,357800,0,Henleaze Road,10
11,2,E06000023,1,419,South West,South of Henleaze Park Drive,"Bristol, City of",2,990069,0,15,N,55,5/24/2005,2005,176670,1,0,346,B4056,1,BU,357800,4,Henleaze Road,11
12,4,E06000023,2,498,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,15,N,41,5/24/2005,2005,176670,6,0,432,B4056,1,BU,357800,5,Henleaze Road,12
8,5,E06000023,2,479,South West,South of Henleaze Park Drive,"Bristol, City of",1,990069,2,14,N,38,5/24/2005,2005,176670,4,0,418,B4056,1,BU,357800,5,Henleaze Road,13
5,3,E06000023,1,491,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,9,N,62,5/24/2005,2005,176670,3,0,414,B4056,3,BU,357800,7,Henleaze Road,14
4,7,E06000023,2,524,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,8,N,60,5/24/2005,2005,176670,7,0,442,B4056,2,BU,357800,3,Henleaze Road,15
6,7,E06000023,0,585,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,7,N,67,5/24/2005,2005,176670,8,0,496,B4056,1,BU,357800,11,Henleaze Road,16
1,5,E06000023,1,663,South West,South of Henleaze Park Drive,"Bristol, City of",2,990069,0,4,N,33,5/24/2005,2005,176670,13,0,608,B4056,0,BU,357800,16,Henleaze Road,17
1,7,E06000023,0,544,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,1,N,21,5/24/2005,2005,176670,11,0,504,B4056,0,BU,357800,2,Henleaze Road,18
6,6,E06000023,2,515,South West,South of Henleaze Park Drive,"Bristol, City of",1,990069,0,10,S,62,5/24/2005,2005,176670,12,0,425,B4056,1,BU,357800,9,Henleaze Road,7
11,7,E06000023,2,662,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,13,S,61,5/24/2005,2005,176670,8,0,573,B4056,0,BU,357800,11,Henleaze Road,8
8,5,E06000023,2,558,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,3,16,S,59,5/24/2005,2005,176670,6,0,472,B4056,3,BU,357800,7,Henleaze Road,9
10,4,E06000023,4,491,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,14,S,48,5/24/2005,2005,176670,3,0,422,B4056,0,BU,357800,1,Henleaze Road,10
7,5,E06000023,1,463,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,1,15,S,45,5/24/2005,2005,176670,6,2,392,B4056,4,BU,357800,2,Henleaze Road,11
4,4,E06000023,0,527,South West,South of Henleaze Park Drive,"Bristol, City of",1,990069,0,6,S,55,5/24/2005,2005,176670,5,0,457,B4056,1,BU,357800,7,Henleaze Road,12
13,6,E06000023,1,471,South West,South of Henleaze Park Drive,"Bristol, City of",1,990069,1,18,S,46,5/24/2005,2005,176670,7,0,394,B4056,2,BU,357800,5,Henleaze Road,13
8,7,E06000023,3,496,South West,South of Henleaze Park Drive,"Bristol, City of",1,990069,2,15,S,57,5/24/2005,2005,176670,1,0,416,B4056,1,BU,357800,4,Henleaze Road,14
6,6,E06000023,1,641,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,8,S,35,5/24/2005,2005,176670,5,0,587,B4056,1,BU,357800,4,Henleaze Road,15
3,8,E06000023,3,675,South West,South of Henleaze Park Drive,"Bristol, City of",2,990069,0,8,S,28,5/24/2005,2005,176670,16,0,615,B4056,0,BU,357800,17,Henleaze Road,16
3,4,E06000023,0,756,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,3,S,38,5/24/2005,2005,176670,9,0,702,B4056,0,BU,357800,20,Henleaze Road,17
1,4,E06000023,0,606,South West,South of Henleaze Park Drive,"Bristol, City of",0,990069,0,1,S,25,5/24/2005,2005,176670,10,0,566,B4056,0,BU,357800,19,Henleaze Road,18
