HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
7,3,E06000024,,335210,7,280,South West,,A370,159050,North Somerset,0,6995,0,23,E,72,3/23/2000,2000,160000,3,3,179,A371,339890,6,PR,336700,4,161050,A368 Banwell,7
6,11,E06000024,,335210,9,276,South West,,A370,159050,North Somerset,2,6995,2,21,E,49,3/23/2000,2000,160000,1,1,194,A371,339890,1,PR,336700,1,161050,A368 Banwell,8
9,3,E06000024,,335210,9,249,South West,,A370,159050,North Somerset,0,6995,1,20,E,48,3/23/2000,2000,160000,1,1,177,A371,339890,0,PR,336700,0,161050,A368 Banwell,9
14,5,E06000024,,335210,4,253,South West,,A370,159050,North Somerset,0,6995,0,21,E,38,3/23/2000,2000,160000,2,0,187,A371,339890,3,PR,336700,0,161050,A368 Banwell,10
10,1,E06000024,,335210,8,322,South West,,A370,159050,North Somerset,0,6995,0,22,E,51,3/23/2000,2000,160000,3,0,245,A371,339890,4,PR,336700,0,161050,A368 Banwell,11
5,0,E06000024,,335210,10,308,South West,,A370,159050,North Somerset,0,6995,2,19,E,43,3/23/2000,2000,160000,0,0,246,A371,339890,2,PR,336700,0,161050,A368 Banwell,12
8,2,E06000024,,335210,2,304,South West,,A370,159050,North Somerset,1,6995,0,17,E,32,3/23/2000,2000,160000,1,3,252,A371,339890,3,PR,336700,1,161050,A368 Banwell,13
6,14,E06000024,,335210,7,316,South West,,A370,159050,North Somerset,0,6995,0,17,E,38,3/23/2000,2000,160000,0,0,247,A371,339890,4,PR,336700,2,161050,A368 Banwell,14
8,1,E06000024,,335210,6,360,South West,,A370,159050,North Somerset,0,6995,1,20,E,39,3/23/2000,2000,160000,2,3,298,A371,339890,2,PR,336700,0,161050,A368 Banwell,15
8,4,E06000024,,335210,4,343,South West,,A370,159050,North Somerset,1,6995,0,16,E,37,3/23/2000,2000,160000,3,2,283,A371,339890,1,PR,336700,0,161050,A368 Banwell,16
3,0,E06000024,,335210,1,372,South West,,A370,159050,North Somerset,2,6995,0,10,E,20,3/23/2000,2000,160000,2,3,340,A371,339890,1,PR,336700,4,161050,A368 Banwell,17
5,0,E06000024,,335210,0,294,South West,,A370,159050,North Somerset,0,6995,0,8,E,18,3/23/2000,2000,160000,4,3,264,A371,339890,0,PR,336700,3,161050,A368 Banwell,18
7,0,E06000024,,335210,8,251,South West,,A370,159050,North Somerset,1,6995,1,18,W,29,3/23/2000,2000,160000,4,0,200,A371,339890,1,PR,336700,3,161050,A368 Banwell,7
11,10,E06000024,,335210,9,486,South West,,A370,159050,North Somerset,1,6995,0,25,W,58,3/23/2000,2000,160000,1,2,392,A371,339890,2,PR,336700,1,161050,A368 Banwell,8
6,7,E06000024,,335210,7,374,South West,,A370,159050,North Somerset,0,6995,1,16,W,32,3/23/2000,2000,160000,2,1,317,A371,339890,1,PR,336700,0,161050,A368 Banwell,9
6,2,E06000024,,335210,7,343,South West,,A370,159050,North Somerset,0,6995,0,16,W,42,3/23/2000,2000,160000,0,1,283,A371,339890,2,PR,336700,0,161050,A368 Banwell,10
11,1,E06000024,,335210,9,314,South West,,A370,159050,North Somerset,0,6995,3,24,W,36,3/23/2000,2000,160000,2,1,251,A371,339890,0,PR,336700,0,161050,A368 Banwell,11
7,3,E06000024,,335210,7,311,South West,,A370,159050,North Somerset,1,6995,1,18,W,53,3/23/2000,2000,160000,0,1,237,A371,339890,1,PR,336700,1,161050,A368 Banwell,12
11,2,E06000024,,335210,7,316,South West,,A370,159050,North Somerset,2,6995,0,23,W,51,3/23/2000,2000,160000,4,1,236,A371,339890,2,PR,336700,0,161050,A368 Banwell,13
14,1,E06000024,,335210,7,362,South West,,A370,159050,North Somerset,0,6995,0,26,W,48,3/23/2000,2000,160000,2,1,285,A371,339890,4,PR,336700,0,161050,A368 Banwell,14
11,7,E06000024,,335210,6,358,South West,,A370,159050,North Somerset,0,6995,0,21,W,55,3/23/2000,2000,160000,2,1,273,A371,339890,3,PR,336700,0,161050,A368 Banwell,15
12,6,E06000024,,335210,2,324,South West,,A370,159050,North Somerset,2,6995,1,18,W,60,3/23/2000,2000,160000,1,1,239,A371,339890,0,PR,336700,2,161050,A368 Banwell,16
6,5,E06000024,,335210,0,373,South West,,A370,159050,North Somerset,1,6995,1,9,W,46,3/23/2000,2000,160000,4,1,309,A371,339890,0,PR,336700,1,161050,A368 Banwell,17
