HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
37,3,E06000022,376670,8,953,South West,A46,167100,Bath and North East Somerset,2,99383,6,62,E,206,6/14/2012,2012,166610,11,4,671,A4,378540,5,TR,377610,0,166670,A363,7
32,1,E06000022,376670,5,1018,South West,A46,167100,Bath and North East Somerset,3,99383,5,59,E,160,6/14/2012,2012,166610,10,5,788,A4,378540,9,TR,377610,1,166670,A363,8
37,4,E06000022,376670,5,683,South West,A46,167100,Bath and North East Somerset,4,99383,5,64,E,138,6/14/2012,2012,166610,7,9,470,A4,378540,4,TR,377610,1,166670,A363,9
24,3,E06000022,376670,3,573,South West,A46,167100,Bath and North East Somerset,2,99383,0,34,E,100,6/14/2012,2012,166610,3,3,433,A4,378540,2,TR,377610,0,166670,A363,10
15,2,E06000022,376670,1,558,South West,A46,167100,Bath and North East Somerset,2,99383,3,28,E,111,6/14/2012,2012,166610,3,3,414,A4,378540,4,TR,377610,0,166670,A363,11
25,2,E06000022,376670,4,627,South West,A46,167100,Bath and North East Somerset,2,99383,4,44,E,103,6/14/2012,2012,166610,1,5,477,A4,378540,4,TR,377610,0,166670,A363,12
11,3,E06000022,376670,3,594,South West,A46,167100,Bath and North East Somerset,0,99383,5,27,E,111,6/14/2012,2012,166610,5,5,448,A4,378540,3,TR,377610,0,166670,A363,13
17,3,E06000022,376670,7,702,South West,A46,167100,Bath and North East Somerset,1,99383,2,32,E,95,6/14/2012,2012,166610,9,1,563,A4,378540,4,TR,377610,0,166670,A363,14
11,2,E06000022,376670,2,781,South West,A46,167100,Bath and North East Somerset,2,99383,3,22,E,117,6/14/2012,2012,166610,3,4,637,A4,378540,0,TR,377610,0,166670,A363,15
9,3,E06000022,376670,2,972,South West,A46,167100,Bath and North East Somerset,1,99383,6,22,E,120,6/14/2012,2012,166610,18,2,809,A4,378540,2,TR,377610,2,166670,A363,16
4,6,E06000022,376670,3,1246,South West,A46,167100,Bath and North East Somerset,1,99383,1,16,E,113,6/14/2012,2012,166610,16,7,1095,A4,378540,0,TR,377610,2,166670,A363,17
3,3,E06000022,376670,0,1117,South West,A46,167100,Bath and North East Somerset,0,99383,2,7,E,60,6/14/2012,2012,166610,10,2,1037,A4,378540,0,TR,377610,3,166670,A363,18
13,2,E06000022,376670,2,1262,South West,A46,167100,Bath and North East Somerset,0,99383,2,23,W,160,6/14/2012,2012,166610,20,4,1057,A4,378540,2,TR,377610,6,166670,A363,7
29,3,E06000022,376670,3,1292,South West,A46,167100,Bath and North East Somerset,0,99383,3,39,W,123,6/14/2012,2012,166610,21,3,1106,A4,378540,1,TR,377610,6,166670,A363,8
21,3,E06000022,376670,2,883,South West,A46,167100,Bath and North East Somerset,1,99383,2,31,W,127,6/14/2012,2012,166610,9,2,713,A4,378540,3,TR,377610,2,166670,A363,9
28,5,E06000022,376670,2,595,South West,A46,167100,Bath and North East Somerset,0,99383,8,43,W,81,6/14/2012,2012,166610,4,2,462,A4,378540,3,TR,377610,0,166670,A363,10
18,6,E06000022,376670,2,575,South West,A46,167100,Bath and North East Somerset,4,99383,2,38,W,87,6/14/2012,2012,166610,5,5,439,A4,378540,7,TR,377610,1,166670,A363,11
38,4,E06000022,376670,3,747,South West,A46,167100,Bath and North East Somerset,2,99383,3,56,W,98,6/14/2012,2012,166610,2,2,587,A4,378540,8,TR,377610,0,166670,A363,12
19,7,E06000022,376670,2,640,South West,A46,167100,Bath and North East Somerset,1,99383,5,43,W,99,6/14/2012,2012,166610,4,4,487,A4,378540,12,TR,377610,0,166670,A363,13
33,5,E06000022,376670,6,700,South West,A46,167100,Bath and North East Somerset,1,99383,4,55,W,81,6/14/2012,2012,166610,8,2,551,A4,378540,9,TR,377610,0,166670,A363,14
14,4,E06000022,376670,6,746,South West,A46,167100,Bath and North East Somerset,2,99383,6,39,W,140,6/14/2012,2012,166610,1,6,562,A4,378540,5,TR,377610,0,166670,A363,15
48,5,E06000022,376670,2,884,South West,A46,167100,Bath and North East Somerset,1,99383,7,69,W,171,6/14/2012,2012,166610,18,2,621,A4,378540,9,TR,377610,0,166670,A363,16
11,4,E06000022,376670,2,999,South West,A46,167100,Bath and North East Somerset,2,99383,1,18,W,119,6/14/2012,2012,166610,9,2,849,A4,378540,0,TR,377610,1,166670,A363,17
13,1,E06000022,376670,3,676,South West,A46,167100,Bath and North East Somerset,1,99383,3,25,W,49,6/14/2012,2012,166610,10,1,591,A4,378540,4,TR,377610,4,166670,A363,18
