HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
83,2,E06000024,,337520,10,1989,South West,,LA Boundary,162596,North Somerset,18,16021,55,233,N,324,9/20/2002,2002,157500,3,54,1427,M5,337878,13,TM,338400,0,155010,21,7
89,7,E06000024,,337520,15,2105,South West,,LA Boundary,162596,North Somerset,17,16021,44,274,N,227,9/20/2002,2002,157500,17,91,1580,M5,337878,18,TM,338400,0,155010,21,8
112,10,E06000024,,337520,12,2070,South West,,LA Boundary,162596,North Somerset,31,16021,58,319,N,184,9/20/2002,2002,157500,10,85,1547,M5,337878,21,TM,338400,0,155010,21,9
103,44,E06000024,,337520,6,2375,South West,,LA Boundary,162596,North Somerset,31,16021,40,310,N,172,9/20/2002,2002,157500,3,120,1846,M5,337878,10,TM,338400,0,155010,21,10
104,73,E06000024,,337520,10,3542,South West,,LA Boundary,162596,North Somerset,37,16021,68,336,N,204,9/20/2002,2002,157500,11,95,2918,M5,337878,22,TM,338400,0,155010,21,11
130,36,E06000024,,337520,13,3527,South West,,LA Boundary,162596,North Somerset,38,16021,40,369,N,274,9/20/2002,2002,157500,13,135,2835,M5,337878,13,TM,338400,0,155010,21,12
135,24,E06000024,,337520,15,3743,South West,,LA Boundary,162596,North Somerset,24,16021,65,346,N,176,9/20/2002,2002,157500,20,95,3177,M5,337878,12,TM,338400,0,155010,21,13
113,36,E06000024,,337520,4,3850,South West,,LA Boundary,162596,North Somerset,43,16021,41,316,N,308,9/20/2002,2002,157500,44,104,3146,M5,337878,11,TM,338400,0,155010,21,14
125,44,E06000024,,337520,7,3362,South West,,LA Boundary,162596,North Somerset,16,16021,33,279,N,241,9/20/2002,2002,157500,33,82,2765,M5,337878,16,TM,338400,0,155010,21,15
89,10,E06000024,,337520,3,3145,South West,,LA Boundary,162596,North Somerset,32,16021,48,244,N,204,9/20/2002,2002,157500,20,57,2667,M5,337878,15,TM,338400,0,155010,21,16
56,7,E06000024,,337520,3,2835,South West,,LA Boundary,162596,North Somerset,22,16021,35,184,N,190,9/20/2002,2002,157500,22,61,2432,M5,337878,7,TM,338400,0,155010,21,17
51,10,E06000024,,337520,2,2620,South West,,LA Boundary,162596,North Somerset,11,16021,28,136,N,191,9/20/2002,2002,157500,10,42,2273,M5,337878,2,TM,338400,0,155010,21,18
