HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,9,E06000024,,335210,4,344,South West,,A370,159050,North Somerset,0,6995,4,19,E,66,4/20/2005,2005,160000,3,2,247,A371,339890,4,PR,336700,0,161050,A368 Banwell,7
11,5,E06000024,,335210,2,383,South West,,A370,159050,North Somerset,0,6995,1,17,E,69,4/20/2005,2005,160000,1,1,291,A371,339890,2,PR,336700,0,161050,A368 Banwell,8
7,4,E06000024,,335210,0,279,South West,,A370,159050,North Somerset,0,6995,0,9,E,66,4/20/2005,2005,160000,2,0,198,A371,339890,2,PR,336700,1,161050,A368 Banwell,9
7,7,E06000024,,335210,2,306,South West,,A370,159050,North Somerset,0,6995,1,14,E,45,4/20/2005,2005,160000,2,1,238,A371,339890,3,PR,336700,2,161050,A368 Banwell,10
7,0,E06000024,,335210,1,314,South West,,A370,159050,North Somerset,0,6995,0,12,E,54,4/20/2005,2005,160000,7,1,241,A371,339890,3,PR,336700,1,161050,A368 Banwell,11
12,1,E06000024,,335210,0,347,South West,,A370,159050,North Somerset,1,6995,0,21,E,45,4/20/2005,2005,160000,4,3,276,A371,339890,5,PR,336700,1,161050,A368 Banwell,12
8,2,E06000024,,335210,5,378,South West,,A370,159050,North Somerset,0,6995,2,19,E,55,4/20/2005,2005,160000,3,2,299,A371,339890,2,PR,336700,1,161050,A368 Banwell,13
5,8,E06000024,,335210,0,393,South West,,A370,159050,North Somerset,0,6995,2,9,E,52,4/20/2005,2005,160000,2,1,322,A371,339890,1,PR,336700,0,161050,A368 Banwell,14
4,3,E06000024,,335210,0,431,South West,,A370,159050,North Somerset,0,6995,0,7,E,55,4/20/2005,2005,160000,1,3,365,A371,339890,0,PR,336700,3,161050,A368 Banwell,15
4,1,E06000024,,335210,0,378,South West,,A370,159050,North Somerset,0,6995,0,4,E,37,4/20/2005,2005,160000,10,0,326,A371,339890,0,PR,336700,4,161050,A368 Banwell,16
3,2,E06000024,,335210,0,493,South West,,A370,159050,North Somerset,0,6995,1,5,E,48,4/20/2005,2005,160000,8,1,430,A371,339890,0,PR,336700,7,161050,A368 Banwell,17
1,0,E06000024,,335210,0,310,South West,,A370,159050,North Somerset,0,6995,2,3,E,26,4/20/2005,2005,160000,8,0,273,A371,339890,0,PR,336700,1,161050,A368 Banwell,18
6,0,E06000024,,335210,3,281,South West,,A370,159050,North Somerset,0,6995,1,11,W,46,4/20/2005,2005,160000,3,0,221,A371,339890,1,PR,336700,4,161050,A368 Banwell,7
4,7,E06000024,,335210,1,489,South West,,A370,159050,North Somerset,0,6995,1,6,W,52,4/20/2005,2005,160000,4,0,420,A371,339890,0,PR,336700,4,161050,A368 Banwell,8
8,2,E06000024,,335210,0,464,South West,,A370,159050,North Somerset,0,6995,1,11,W,50,4/20/2005,2005,160000,2,1,399,A371,339890,1,PR,336700,0,161050,A368 Banwell,9
10,1,E06000024,,335210,1,351,South West,,A370,159050,North Somerset,0,6995,1,13,W,37,4/20/2005,2005,160000,3,1,297,A371,339890,0,PR,336700,0,161050,A368 Banwell,10
9,1,E06000024,,335210,1,360,South West,,A370,159050,North Somerset,0,6995,1,13,W,52,4/20/2005,2005,160000,2,0,292,A371,339890,2,PR,336700,2,161050,A368 Banwell,11
