HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
3,5,E06000023,357100,1,456,South West,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,1,14,W,89,7/5/2013,2013,172370,6,2,342,A4,356860,7,PU,357000,20,172340,A3029,7
13,8,E06000023,357100,3,537,South West,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,18,W,73,7/5/2013,2013,172370,12,0,426,A4,356860,1,PU,357000,24,172340,A3029,8
6,9,E06000023,357100,4,404,South West,A4 under Bristol Gate,172400,"Bristol, City of",2,74782,0,15,W,71,7/5/2013,2013,172370,6,0,303,A4,356860,3,PU,357000,8,172340,A3029,9
11,9,E06000023,357100,3,356,South West,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,18,W,66,7/5/2013,2013,172370,5,0,258,A4,356860,3,PU,357000,19,172340,A3029,10
22,4,E06000023,357100,2,390,South West,A4 under Bristol Gate,172400,"Bristol, City of",2,74782,1,28,W,69,7/5/2013,2013,172370,9,1,280,A4,356860,0,PU,357000,11,172340,A3029,11
10,4,E06000023,357100,2,408,South West,A4 under Bristol Gate,172400,"Bristol, City of",2,74782,0,21,W,73,7/5/2013,2013,172370,11,2,299,A4,356860,5,PU,357000,29,172340,A3029,12
12,11,E06000023,357100,5,488,South West,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,0,24,W,87,7/5/2013,2013,172370,8,2,358,A4,356860,4,PU,357000,10,172340,A3029,13
12,11,E06000023,357100,2,494,South West,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,1,24,W,87,7/5/2013,2013,172370,7,0,365,A4,356860,9,PU,357000,17,172340,A3029,14
6,9,E06000023,357100,3,748,South West,A4 under Bristol Gate,172400,"Bristol, City of",2,74782,1,18,W,106,7/5/2013,2013,172370,17,0,598,A4,356860,6,PU,357000,21,172340,A3029,15
5,6,E06000023,357100,2,687,South West,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,1,9,W,75,7/5/2013,2013,172370,26,1,571,A4,356860,0,PU,357000,39,172340,A3029,16
3,8,E06000023,357100,0,670,South West,A4 under Bristol Gate,172400,"Bristol, City of",0,74782,0,3,W,49,7/5/2013,2013,172370,20,0,590,A4,356860,0,PU,357000,61,172340,A3029,17
1,11,E06000023,357100,0,557,South West,A4 under Bristol Gate,172400,"Bristol, City of",1,74782,1,3,W,41,7/5/2013,2013,172370,10,0,492,A4,356860,0,PU,357000,31,172340,A3029,18
