HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
2,3,E06000025,364700,0,428,South West,A4174,177204,South Gloucestershire,0,47724,0,4,N,82,6/4/2013,2013,178000,21,0,318,A4017,364725,2,PU,364720,46,178200,Cleeve Hill,7
5,3,E06000025,364700,1,371,South West,A4174,177204,South Gloucestershire,0,47724,0,6,N,49,6/4/2013,2013,178000,20,0,293,A4017,364725,0,PU,364720,38,178200,Cleeve Hill,8
10,2,E06000025,364700,1,492,South West,A4174,177204,South Gloucestershire,1,47724,0,14,N,57,6/4/2013,2013,178000,5,2,414,A4017,364725,0,PU,364720,11,178200,Cleeve Hill,9
3,2,E06000025,364700,0,483,South West,A4174,177204,South Gloucestershire,1,47724,1,8,N,80,6/4/2013,2013,178000,3,0,390,A4017,364725,3,PU,364720,2,178200,Cleeve Hill,10
8,2,E06000025,364700,0,399,South West,A4174,177204,South Gloucestershire,0,47724,0,11,N,53,6/4/2013,2013,178000,6,0,327,A4017,364725,3,PU,364720,8,178200,Cleeve Hill,11
8,3,E06000025,364700,0,481,South West,A4174,177204,South Gloucestershire,1,47724,0,12,N,71,6/4/2013,2013,178000,9,0,386,A4017,364725,3,PU,364720,4,178200,Cleeve Hill,12
9,2,E06000025,364700,0,399,South West,A4174,177204,South Gloucestershire,2,47724,0,12,N,64,6/4/2013,2013,178000,5,0,316,A4017,364725,1,PU,364720,4,178200,Cleeve Hill,13
4,2,E06000025,364700,0,400,South West,A4174,177204,South Gloucestershire,0,47724,1,6,N,65,6/4/2013,2013,178000,6,0,321,A4017,364725,1,PU,364720,3,178200,Cleeve Hill,14
5,4,E06000025,364700,1,479,South West,A4174,177204,South Gloucestershire,0,47724,0,6,N,85,6/4/2013,2013,178000,9,0,375,A4017,364725,0,PU,364720,1,178200,Cleeve Hill,15
5,4,E06000025,364700,0,579,South West,A4174,177204,South Gloucestershire,0,47724,0,5,N,90,6/4/2013,2013,178000,8,0,472,A4017,364725,0,PU,364720,6,178200,Cleeve Hill,16
1,2,E06000025,364700,0,543,South West,A4174,177204,South Gloucestershire,1,47724,0,3,N,58,6/4/2013,2013,178000,14,0,466,A4017,364725,1,PU,364720,12,178200,Cleeve Hill,17
0,4,E06000025,364700,0,427,South West,A4174,177204,South Gloucestershire,0,47724,0,0,N,47,6/4/2013,2013,178000,5,0,371,A4017,364725,0,PU,364720,14,178200,Cleeve Hill,18
3,4,E06000025,364700,0,318,South West,A4174,177204,South Gloucestershire,1,47724,1,5,S,65,6/4/2013,2013,178000,4,0,240,A4017,364725,0,PU,364720,6,178200,Cleeve Hill,7
8,4,E06000025,364700,0,449,South West,A4174,177204,South Gloucestershire,0,47724,1,10,S,56,6/4/2013,2013,178000,7,0,372,A4017,364725,1,PU,364720,3,178200,Cleeve Hill,8
9,5,E06000025,364700,1,422,South West,A4174,177204,South Gloucestershire,1,47724,0,12,S,81,6/4/2013,2013,178000,4,0,320,A4017,364725,1,PU,364720,0,178200,Cleeve Hill,9
9,2,E06000025,364700,0,364,South West,A4174,177204,South Gloucestershire,0,47724,1,11,S,54,6/4/2013,2013,178000,3,0,294,A4017,364725,1,PU,364720,1,178200,Cleeve Hill,10
7,2,E06000025,364700,0,392,South West,A4174,177204,South Gloucestershire,1,47724,1,10,S,59,6/4/2013,2013,178000,2,0,319,A4017,364725,1,PU,364720,4,178200,Cleeve Hill,11
17,3,E06000025,364700,1,533,South West,A4174,177204,South Gloucestershire,0,47724,1,23,S,70,6/4/2013,2013,178000,6,2,431,A4017,364725,2,PU,364720,3,178200,Cleeve Hill,12
10,2,E06000025,364700,0,476,South West,A4174,177204,South Gloucestershire,0,47724,0,12,S,64,6/4/2013,2013,178000,6,0,392,A4017,364725,2,PU,364720,1,178200,Cleeve Hill,13
4,4,E06000025,364700,1,564,South West,A4174,177204,South Gloucestershire,0,47724,0,5,S,88,6/4/2013,2013,178000,10,0,457,A4017,364725,0,PU,364720,4,178200,Cleeve Hill,14
8,5,E06000025,364700,1,728,South West,A4174,177204,South Gloucestershire,0,47724,0,9,S,112,6/4/2013,2013,178000,21,0,581,A4017,364725,0,PU,364720,15,178200,Cleeve Hill,15
1,2,E06000025,364700,0,812,South West,A4174,177204,South Gloucestershire,0,47724,0,3,S,112,6/4/2013,2013,178000,26,0,669,A4017,364725,2,PU,364720,35,178200,Cleeve Hill,16
1,2,E06000025,364700,0,884,South West,A4174,177204,South Gloucestershire,0,47724,0,1,S,102,6/4/2013,2013,178000,29,0,750,A4017,364725,0,PU,364720,36,178200,Cleeve Hill,17
1,3,E06000025,364700,0,809,South West,A4174,177204,South Gloucestershire,0,47724,0,1,S,62,6/4/2013,2013,178000,18,0,725,A4017,364725,0,PU,364720,14,178200,Cleeve Hill,18
