HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
136,0,E06000025,361812,14,3141,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,29,26020,88,377,N,522,3/28/2007,2007,188200,19,86,2223,M5,368807,24,TM,366000,0,183775,Junction 14 M5,7
71,3,E06000025,361812,33,2597,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,19,26020,110,310,N,258,3/28/2007,2007,188200,6,52,2020,M5,368807,25,TM,366000,0,183775,Junction 14 M5,8
85,7,E06000025,361812,23,2641,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,44,26020,85,380,N,392,3/28/2007,2007,188200,2,105,1860,M5,368807,38,TM,366000,0,183775,Junction 14 M5,9
109,6,E06000025,361812,17,1974,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,28,26020,92,403,N,315,3/28/2007,2007,188200,1,144,1249,M5,368807,13,TM,366000,0,183775,Junction 14 M5,10
115,4,E06000025,361812,16,2148,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,32,26020,125,414,N,332,3/28/2007,2007,188200,2,110,1396,M5,368807,16,TM,366000,0,183775,Junction 14 M5,11
120,1,E06000025,361812,20,2163,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,31,26020,81,463,N,293,3/28/2007,2007,188200,3,192,1403,M5,368807,19,TM,366000,0,183775,Junction 14 M5,12
130,4,E06000025,361812,7,2440,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,42,26020,104,418,N,399,3/28/2007,2007,188200,5,121,1614,M5,368807,14,TM,366000,0,183775,Junction 14 M5,13
131,7,E06000025,361812,19,2606,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,12,26020,162,389,N,323,3/28/2007,2007,188200,2,49,1885,M5,368807,16,TM,366000,0,183775,Junction 14 M5,14
126,5,E06000025,361812,11,2637,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,20,26020,156,397,N,374,3/28/2007,2007,188200,5,63,1856,M5,368807,21,TM,366000,0,183775,Junction 14 M5,15
77,10,E06000025,361812,10,3257,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,29,26020,162,366,N,433,3/28/2007,2007,188200,11,78,2437,M5,368807,10,TM,366000,0,183775,Junction 14 M5,16
63,4,E06000025,361812,5,3114,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,41,26020,147,328,N,320,3/28/2007,2007,188200,16,64,2446,M5,368807,8,TM,366000,0,183775,Junction 14 M5,17
40,5,E06000025,361812,0,2484,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,28,26020,88,290,N,210,3/28/2007,2007,188200,8,127,1971,M5,368807,7,TM,366000,0,183775,Junction 14 M5,18
132,3,E06000025,361812,16,3141,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,25,26020,112,436,S,462,3/28/2007,2007,188200,14,120,2226,M5,368807,31,TM,366000,0,183775,Junction 14 M5,7
120,0,E06000025,361812,20,3493,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,19,26020,108,367,S,382,3/28/2007,2007,188200,18,81,2726,M5,368807,19,TM,366000,0,183775,Junction 14 M5,8
101,2,E06000025,361812,12,2667,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,19,26020,110,347,S,312,3/28/2007,2007,188200,9,86,1997,M5,368807,19,TM,366000,0,183775,Junction 14 M5,9
98,6,E06000025,361812,9,2115,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,20,26020,73,309,S,255,3/28/2007,2007,188200,5,91,1540,M5,368807,18,TM,366000,0,183775,Junction 14 M5,10
36,2,E06000025,361812,8,1797,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,7,26020,90,204,S,222,3/28/2007,2007,188200,3,59,1366,M5,368807,4,TM,366000,0,183775,Junction 14 M5,11
85,2,E06000025,361812,11,1764,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,15,26020,108,263,S,167,3/28/2007,2007,188200,4,27,1328,M5,368807,17,TM,366000,0,183775,Junction 14 M5,12
69,2,E06000025,361812,17,1804,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,26,26020,97,302,S,246,3/28/2007,2007,188200,4,90,1250,M5,368807,3,TM,366000,0,183775,Junction 14 M5,13
88,7,E06000025,361812,14,2005,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,21,26020,89,331,S,329,3/28/2007,2007,188200,6,105,1332,M5,368807,14,TM,366000,0,183775,Junction 14 M5,14
103,1,E06000025,361812,11,2303,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,29,26020,92,328,S,404,3/28/2007,2007,188200,6,83,1564,M5,368807,10,TM,366000,0,183775,Junction 14 M5,15
61,1,E06000025,361812,8,2895,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,34,26020,75,274,S,445,3/28/2007,2007,188200,13,82,2162,M5,368807,14,TM,366000,0,183775,Junction 14 M5,16
43,5,E06000025,361812,4,3102,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,8,26020,115,208,S,253,3/28/2007,2007,188200,10,34,2626,M5,368807,4,TM,366000,0,183775,Junction 14 M5,17
36,5,E06000025,361812,3,2358,South West,Junction 15/20 M5/M4),193200,South Gloucestershire,8,26020,80,172,S,144,3/28/2007,2007,188200,10,40,2027,M5,368807,5,TM,366000,0,183775,Junction 14 M5,18
9,4,E06000024,334060,2,521,South West,LA Boundary,158160,North Somerset,0,73836,2,13,N,105,3/28/2007,2007,157810,10,0,389,A370,332510,0,PR,332600,1,156380,Bleadon Hill,7
9,4,E06000024,334060,1,1010,South West,LA Boundary,158160,North Somerset,0,73836,0,14,N,134,3/28/2007,2007,157810,10,2,848,A370,332510,2,PR,332600,2,156380,Bleadon Hill,8
25,9,E06000024,334060,3,685,South West,LA Boundary,158160,North Somerset,2,73836,2,43,N,90,3/28/2007,2007,157810,3,6,540,A370,332510,5,PR,332600,2,156380,Bleadon Hill,9
22,2,E06000024,334060,1,624,South West,LA Boundary,158160,North Somerset,3,73836,4,35,N,84,3/28/2007,2007,157810,4,1,499,A370,332510,4,PR,332600,2,156380,Bleadon Hill,10
17,3,E06000024,334060,0,614,South West,LA Boundary,158160,North Somerset,1,73836,0,20,N,89,3/28/2007,2007,157810,6,0,496,A370,332510,2,PR,332600,3,156380,Bleadon Hill,11
11,3,E06000024,334060,2,593,South West,LA Boundary,158160,North Somerset,0,73836,7,24,N,84,3/28/2007,2007,157810,7,1,475,A370,332510,3,PR,332600,3,156380,Bleadon Hill,12
14,2,E06000024,334060,2,600,South West,LA Boundary,158160,North Somerset,2,73836,7,30,N,66,3/28/2007,2007,157810,5,2,497,A370,332510,3,PR,332600,6,156380,Bleadon Hill,13
19,5,E06000024,334060,1,668,South West,LA Boundary,158160,North Somerset,0,73836,4,29,N,89,3/28/2007,2007,157810,10,3,535,A370,332510,2,PR,332600,9,156380,Bleadon Hill,14
10,2,E06000024,334060,1,560,South West,LA Boundary,158160,North Somerset,2,73836,0,22,N,79,3/28/2007,2007,157810,3,6,454,A370,332510,3,PR,332600,3,156380,Bleadon Hill,15
12,16,E06000024,334060,4,642,South West,LA Boundary,158160,North Somerset,0,73836,2,24,N,94,3/28/2007,2007,157810,3,4,505,A370,332510,2,PR,332600,1,156380,Bleadon Hill,16
10,6,E06000024,334060,0,712,South West,LA Boundary,158160,North Somerset,1,73836,0,15,N,94,3/28/2007,2007,157810,9,2,588,A370,332510,2,PR,332600,5,156380,Bleadon Hill,17
3,6,E06000024,334060,0,556,South West,LA Boundary,158160,North Somerset,0,73836,0,6,N,58,3/28/2007,2007,157810,7,3,479,A370,332510,0,PR,332600,2,156380,Bleadon Hill,18
8,13,E06000024,334060,3,526,South West,LA Boundary,158160,North Somerset,4,73836,1,21,S,88,3/28/2007,2007,157810,7,4,397,A370,332510,1,PR,332600,2,156380,Bleadon Hill,7
25,3,E06000024,334060,3,655,South West,LA Boundary,158160,North Somerset,2,73836,3,42,S,124,3/28/2007,2007,157810,5,5,481,A370,332510,4,PR,332600,2,156380,Bleadon Hill,8
15,5,E06000024,334060,1,514,South West,LA Boundary,158160,North Somerset,0,73836,4,25,S,115,3/28/2007,2007,157810,2,2,367,A370,332510,3,PR,332600,5,156380,Bleadon Hill,9
16,7,E06000024,334060,1,494,South West,LA Boundary,158160,North Somerset,1,73836,3,29,S,78,3/28/2007,2007,157810,7,5,373,A370,332510,3,PR,332600,1,156380,Bleadon Hill,10
19,6,E06000024,334060,0,592,South West,LA Boundary,158160,North Somerset,0,73836,2,27,S,98,3/28/2007,2007,157810,3,2,458,A370,332510,4,PR,332600,0,156380,Bleadon Hill,11
20,2,E06000024,334060,2,660,South West,LA Boundary,158160,North Somerset,2,73836,1,34,S,86,3/28/2007,2007,157810,5,4,533,A370,332510,5,PR,332600,3,156380,Bleadon Hill,12
15,1,E06000024,334060,2,608,South West,LA Boundary,158160,North Somerset,2,73836,2,24,S,86,3/28/2007,2007,157810,10,2,487,A370,332510,1,PR,332600,5,156380,Bleadon Hill,13
12,5,E06000024,334060,0,630,South West,LA Boundary,158160,North Somerset,3,73836,3,21,S,78,3/28/2007,2007,157810,6,1,520,A370,332510,2,PR,332600,5,156380,Bleadon Hill,14
17,4,E06000024,334060,1,794,South West,LA Boundary,158160,North Somerset,0,73836,0,21,S,104,3/28/2007,2007,157810,9,1,656,A370,332510,2,PR,332600,3,156380,Bleadon Hill,15
13,5,E06000024,334060,0,945,South West,LA Boundary,158160,North Somerset,1,73836,0,21,S,135,3/28/2007,2007,157810,10,4,774,A370,332510,3,PR,332600,4,156380,Bleadon Hill,16
