HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
12,3,E06000024,,344510,3,694,South West,,LA Boundary,159810,North Somerset,1,28545,2,23,N,92,4/3/2008,2008,159400,15,0,561,A38,344800,5,PR,344700,3,158940,A368,7
7,2,E06000024,,344510,4,728,South West,,LA Boundary,159810,North Somerset,2,28545,7,26,N,89,4/3/2008,2008,159400,12,2,599,A38,344800,4,PR,344700,0,158940,A368,8
16,0,E06000024,,344510,5,501,South West,,LA Boundary,159810,North Somerset,1,28545,1,28,N,70,4/3/2008,2008,159400,3,3,400,A38,344800,2,PR,344700,1,158940,A368,9
22,0,E06000024,,344510,5,426,South West,,LA Boundary,159810,North Somerset,2,28545,6,41,N,67,4/3/2008,2008,159400,2,5,316,A38,344800,1,PR,344700,3,158940,A368,10
15,1,E06000024,,344510,1,352,South West,,LA Boundary,159810,North Somerset,3,28545,6,30,N,61,4/3/2008,2008,159400,2,4,258,A38,344800,1,PR,344700,2,158940,A368,11
17,2,E06000024,,344510,2,395,South West,,LA Boundary,159810,North Somerset,2,28545,5,35,N,50,4/3/2008,2008,159400,2,4,306,A38,344800,5,PR,344700,2,158940,A368,12
7,4,E06000024,,344510,6,361,South West,,LA Boundary,159810,North Somerset,3,28545,6,29,N,63,4/3/2008,2008,159400,7,3,258,A38,344800,4,PR,344700,3,158940,A368,13
10,2,E06000024,,344510,5,386,South West,,LA Boundary,159810,North Somerset,3,28545,6,28,N,51,4/3/2008,2008,159400,6,2,299,A38,344800,2,PR,344700,0,158940,A368,14
16,2,E06000024,,344510,1,436,South West,,LA Boundary,159810,North Somerset,2,28545,3,29,N,61,4/3/2008,2008,159400,4,3,340,A38,344800,4,PR,344700,3,158940,A368,15
14,2,E06000024,,344510,0,507,South West,,LA Boundary,159810,North Somerset,0,28545,8,25,N,98,4/3/2008,2008,159400,10,0,372,A38,344800,3,PR,344700,1,158940,A368,16
8,1,E06000024,,344510,0,452,South West,,LA Boundary,159810,North Somerset,0,28545,5,15,N,59,4/3/2008,2008,159400,4,0,373,A38,344800,2,PR,344700,2,158940,A368,17
3,3,E06000024,,344510,1,272,South West,,LA Boundary,159810,North Somerset,1,28545,1,6,N,29,4/3/2008,2008,159400,8,0,226,A38,344800,0,PR,344700,1,158940,A368,18
13,2,E06000024,,344510,2,305,South West,,LA Boundary,159810,North Somerset,3,28545,2,24,S,83,4/3/2008,2008,159400,4,2,192,A38,344800,2,PR,344700,2,158940,A368,7
27,4,E06000024,,344510,5,479,South West,,LA Boundary,159810,North Somerset,3,28545,2,40,S,82,4/3/2008,2008,159400,1,1,352,A38,344800,2,PR,344700,0,158940,A368,8
17,12,E06000024,,344510,3,367,South West,,LA Boundary,159810,North Somerset,1,28545,2,34,S,56,4/3/2008,2008,159400,0,6,265,A38,344800,5,PR,344700,1,158940,A368,9
18,0,E06000024,,344510,5,383,South West,,LA Boundary,159810,North Somerset,1,28545,3,33,S,57,4/3/2008,2008,159400,6,4,287,A38,344800,2,PR,344700,2,158940,A368,10
16,1,E06000024,,344510,6,393,South West,,LA Boundary,159810,North Somerset,2,28545,0,29,S,47,4/3/2008,2008,159400,7,4,309,A38,344800,1,PR,344700,3,158940,A368,11
20,2,E06000024,,344510,2,387,South West,,LA Boundary,159810,North Somerset,2,28545,3,38,S,43,4/3/2008,2008,159400,9,6,295,A38,344800,5,PR,344700,1,158940,A368,12
19,2,E06000024,,344510,5,415,South West,,LA Boundary,159810,North Somerset,1,28545,3,34,S,38,4/3/2008,2008,159400,9,3,332,A38,344800,3,PR,344700,2,158940,A368,13
16,4,E06000024,,344510,4,395,South West,,LA Boundary,159810,North Somerset,3,28545,1,35,S,50,4/3/2008,2008,159400,6,9,300,A38,344800,2,PR,344700,0,158940,A368,14
