HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
0,0,E06000024,0,4,South West,Nailsea,North Somerset,0,947275,0,0,N,1,10/7/2011,2011,169948,0,0,3,U,0,UU,347454,1,WEDMOOR ROAD,7
0,0,E06000024,0,28,South West,Nailsea,North Somerset,0,947275,0,0,N,5,10/7/2011,2011,169948,0,0,23,U,0,UU,347454,0,WEDMOOR ROAD,8
0,0,E06000024,0,10,South West,Nailsea,North Somerset,0,947275,0,0,N,2,10/7/2011,2011,169948,0,0,8,U,0,UU,347454,0,WEDMOOR ROAD,9
0,0,E06000024,0,11,South West,Nailsea,North Somerset,0,947275,0,0,N,2,10/7/2011,2011,169948,0,0,9,U,0,UU,347454,1,WEDMOOR ROAD,10
1,0,E06000024,0,13,South West,Nailsea,North Somerset,0,947275,0,1,N,1,10/7/2011,2011,169948,0,0,11,U,0,UU,347454,0,WEDMOOR ROAD,11
0,0,E06000024,0,24,South West,Nailsea,North Somerset,0,947275,0,0,N,4,10/7/2011,2011,169948,0,0,20,U,0,UU,347454,0,WEDMOOR ROAD,12
0,0,E06000024,0,20,South West,Nailsea,North Somerset,0,947275,0,0,N,4,10/7/2011,2011,169948,0,0,16,U,0,UU,347454,0,WEDMOOR ROAD,13
1,0,E06000024,0,39,South West,Nailsea,North Somerset,0,947275,0,1,N,8,10/7/2011,2011,169948,0,0,30,U,0,UU,347454,0,WEDMOOR ROAD,14
1,0,E06000024,0,29,South West,Nailsea,North Somerset,0,947275,0,1,N,1,10/7/2011,2011,169948,0,0,27,U,0,UU,347454,2,WEDMOOR ROAD,15
0,0,E06000024,0,31,South West,Nailsea,North Somerset,0,947275,0,0,N,2,10/7/2011,2011,169948,0,0,29,U,0,UU,347454,0,WEDMOOR ROAD,16
0,0,E06000024,0,27,South West,Nailsea,North Somerset,0,947275,0,0,N,2,10/7/2011,2011,169948,0,0,25,U,0,UU,347454,0,WEDMOOR ROAD,17
0,0,E06000024,0,22,South West,Nailsea,North Somerset,0,947275,0,0,N,0,10/7/2011,2011,169948,0,0,22,U,0,UU,347454,0,WEDMOOR ROAD,18
0,0,E06000024,0,20,South West,Nailsea,North Somerset,0,947275,0,0,S,4,10/7/2011,2011,169948,0,0,16,U,0,UU,347454,0,WEDMOOR ROAD,7
0,0,E06000024,0,30,South West,Nailsea,North Somerset,0,947275,0,0,S,0,10/7/2011,2011,169948,0,0,30,U,0,UU,347454,0,WEDMOOR ROAD,8
0,0,E06000024,0,20,South West,Nailsea,North Somerset,0,947275,0,0,S,2,10/7/2011,2011,169948,0,0,18,U,0,UU,347454,0,WEDMOOR ROAD,9
0,0,E06000024,0,16,South West,Nailsea,North Somerset,0,947275,0,0,S,4,10/7/2011,2011,169948,0,0,12,U,0,UU,347454,0,WEDMOOR ROAD,10
0,0,E06000024,0,6,South West,Nailsea,North Somerset,0,947275,0,0,S,3,10/7/2011,2011,169948,0,0,3,U,0,UU,347454,0,WEDMOOR ROAD,11
0,0,E06000024,0,17,South West,Nailsea,North Somerset,0,947275,0,0,S,1,10/7/2011,2011,169948,0,0,16,U,0,UU,347454,0,WEDMOOR ROAD,12
0,0,E06000024,0,15,South West,Nailsea,North Somerset,0,947275,0,0,S,2,10/7/2011,2011,169948,1,0,12,U,0,UU,347454,1,WEDMOOR ROAD,13
0,0,E06000024,0,34,South West,Nailsea,North Somerset,0,947275,0,0,S,10,10/7/2011,2011,169948,0,0,24,U,0,UU,347454,0,WEDMOOR ROAD,14
1,0,E06000024,0,28,South West,Nailsea,North Somerset,0,947275,0,1,S,3,10/7/2011,2011,169948,0,0,24,U,0,UU,347454,0,WEDMOOR ROAD,15
0,0,E06000024,0,23,South West,Nailsea,North Somerset,0,947275,0,0,S,0,10/7/2011,2011,169948,0,0,23,U,0,UU,347454,0,WEDMOOR ROAD,16
0,0,E06000024,0,14,South West,Nailsea,North Somerset,0,947275,0,0,S,0,10/7/2011,2011,169948,0,0,14,U,0,UU,347454,0,WEDMOOR ROAD,17
0,0,E06000024,0,19,South West,Nailsea,North Somerset,0,947275,0,0,S,1,10/7/2011,2011,169948,0,0,18,U,0,UU,347454,0,WEDMOOR ROAD,18
