HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
29,8,E06000023,,361100,2,1109,South West,,A4,173463,"Bristol, City of",0,99507,6,47,N,190,9/8/2010,2010,173000,13,8,851,A4320,360440,2,PU,360500,14,171600,A420,7
43,12,E06000023,,361100,12,1274,South West,,A4,173463,"Bristol, City of",0,99507,13,82,N,218,9/8/2010,2010,173000,10,4,952,A4320,360440,10,PU,360500,8,171600,A420,8
41,23,E06000023,,361100,6,1022,South West,,A4,173463,"Bristol, City of",1,99507,12,70,N,213,9/8/2010,2010,173000,9,2,707,A4320,360440,8,PU,360500,4,171600,A420,9
42,10,E06000023,,361100,3,924,South West,,A4,173463,"Bristol, City of",2,99507,10,71,N,224,9/8/2010,2010,173000,5,5,614,A4320,360440,9,PU,360500,1,171600,A420,10
49,9,E06000023,,361100,2,911,South West,,A4,173463,"Bristol, City of",1,99507,13,82,N,210,9/8/2010,2010,173000,7,2,603,A4320,360440,15,PU,360500,3,171600,A420,11
39,12,E06000023,,361100,8,967,South West,,A4,173463,"Bristol, City of",2,99507,10,71,N,244,9/8/2010,2010,173000,8,3,632,A4320,360440,9,PU,360500,0,171600,A420,12
48,10,E06000023,,361100,4,1163,South West,,A4,173463,"Bristol, City of",1,99507,11,78,N,220,9/8/2010,2010,173000,11,6,844,A4320,360440,8,PU,360500,4,171600,A420,13
58,14,E06000023,,361100,9,1242,South West,,A4,173463,"Bristol, City of",2,99507,13,108,N,240,9/8/2010,2010,173000,18,13,862,A4320,360440,13,PU,360500,7,171600,A420,14
49,12,E06000023,,361100,9,1301,South West,,A4,173463,"Bristol, City of",0,99507,8,73,N,247,9/8/2010,2010,173000,15,4,954,A4320,360440,3,PU,360500,9,171600,A420,15
41,21,E06000023,,361100,1,1666,South West,,A4,173463,"Bristol, City of",1,99507,2,56,N,248,9/8/2010,2010,173000,24,4,1317,A4320,360440,7,PU,360500,8,171600,A420,16
23,17,E06000023,,361100,0,1483,South West,,A4,173463,"Bristol, City of",1,99507,1,30,N,176,9/8/2010,2010,173000,28,5,1232,A4320,360440,0,PU,360500,10,171600,A420,17
11,6,E06000023,,361100,0,1369,South West,,A4,173463,"Bristol, City of",0,99507,7,26,N,118,9/8/2010,2010,173000,44,5,1175,A4320,360440,3,PU,360500,6,171600,A420,18
49,14,E06000023,,361100,8,1167,South West,,A4,173463,"Bristol, City of",1,99507,7,81,S,212,9/8/2010,2010,173000,17,1,843,A4320,360440,15,PU,360500,4,171600,A420,7
76,12,E06000023,,361100,8,1244,South West,,A4,173463,"Bristol, City of",1,99507,10,103,S,258,9/8/2010,2010,173000,26,1,845,A4320,360440,7,PU,360500,5,171600,A420,8
64,4,E06000023,,361100,4,964,South West,,A4,173463,"Bristol, City of",4,99507,15,99,S,186,9/8/2010,2010,173000,12,4,663,A4320,360440,8,PU,360500,0,171600,A420,9
46,7,E06000023,,361100,8,803,South West,,A4,173463,"Bristol, City of",1,99507,9,83,S,188,9/8/2010,2010,173000,11,7,514,A4320,360440,12,PU,360500,4,171600,A420,10
56,3,E06000023,,361100,3,847,South West,,A4,173463,"Bristol, City of",0,99507,10,90,S,186,9/8/2010,2010,173000,10,9,558,A4320,360440,12,PU,360500,1,171600,A420,11
57,4,E06000023,,361100,4,845,South West,,A4,173463,"Bristol, City of",0,99507,11,90,S,161,9/8/2010,2010,173000,7,6,583,A4320,360440,12,PU,360500,5,171600,A420,12
43,6,E06000023,,361100,8,888,South West,,A4,173463,"Bristol, City of",2,99507,6,69,S,181,9/8/2010,2010,173000,10,5,622,A4320,360440,5,PU,360500,1,171600,A420,13
36,9,E06000023,,361100,7,929,South West,,A4,173463,"Bristol, City of",1,99507,7,73,S,180,9/8/2010,2010,173000,8,15,659,A4320,360440,7,PU,360500,1,171600,A420,14
34,6,E06000023,,361100,5,988,South West,,A4,173463,"Bristol, City of",0,99507,12,71,S,168,9/8/2010,2010,173000,10,13,733,A4320,360440,7,PU,360500,6,171600,A420,15
19,7,E06000023,,361100,1,1134,South West,,A4,173463,"Bristol, City of",0,99507,4,37,S,158,9/8/2010,2010,173000,15,10,917,A4320,360440,3,PU,360500,5,171600,A420,16
14,4,E06000023,,361100,1,1122,South West,,A4,173463,"Bristol, City of",1,99507,3,23,S,112,9/8/2010,2010,173000,20,3,963,A4320,360440,1,PU,360500,3,171600,A420,17
5,5,E06000023,,361100,1,723,South West,,A4,173463,"Bristol, City of",0,99507,4,17,S,52,9/8/2010,2010,173000,6,6,643,A4320,360440,1,PU,360500,1,171600,A420,18
