HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
4,2,E06000022,,373200,1,334,South West,,A4,165860,Bath and North East Somerset,0,77954,0,6,E,53,6/27/2003,2003,165500,5,0,268,A431,372110,1,PU,372600,2,165120,Penn Hill Rd,7
4,5,E06000022,,373200,1,499,South West,,A4,165860,Bath and North East Somerset,0,77954,0,5,E,60,6/27/2003,2003,165500,9,0,420,A431,372110,0,PU,372600,2,165120,Penn Hill Rd,8
6,2,E06000022,,373200,1,309,South West,,A4,165860,Bath and North East Somerset,0,77954,0,7,E,32,6/27/2003,2003,165500,2,0,266,A431,372110,0,PU,372600,2,165120,Penn Hill Rd,9
1,1,E06000022,,373200,1,205,South West,,A4,165860,Bath and North East Somerset,1,77954,0,4,E,28,6/27/2003,2003,165500,0,0,172,A431,372110,1,PU,372600,1,165120,Penn Hill Rd,10
10,3,E06000022,,373200,0,210,South West,,A4,165860,Bath and North East Somerset,1,77954,0,12,E,25,6/27/2003,2003,165500,1,0,169,A431,372110,1,PU,372600,3,165120,Penn Hill Rd,11
1,2,E06000022,,373200,1,194,South West,,A4,165860,Bath and North East Somerset,0,77954,0,3,E,25,6/27/2003,2003,165500,1,1,163,A431,372110,0,PU,372600,5,165120,Penn Hill Rd,12
3,2,E06000022,,373200,0,211,South West,,A4,165860,Bath and North East Somerset,0,77954,0,3,E,28,6/27/2003,2003,165500,0,0,178,A431,372110,0,PU,372600,0,165120,Penn Hill Rd,13
3,3,E06000022,,373200,1,216,South West,,A4,165860,Bath and North East Somerset,0,77954,1,5,E,34,6/27/2003,2003,165500,0,0,174,A431,372110,0,PU,372600,1,165120,Penn Hill Rd,14
5,4,E06000022,,373200,0,302,South West,,A4,165860,Bath and North East Somerset,0,77954,0,6,E,26,6/27/2003,2003,165500,2,0,264,A431,372110,1,PU,372600,2,165120,Penn Hill Rd,15
1,4,E06000022,,373200,0,256,South West,,A4,165860,Bath and North East Somerset,0,77954,0,1,E,20,6/27/2003,2003,165500,1,0,230,A431,372110,0,PU,372600,3,165120,Penn Hill Rd,16
0,2,E06000022,,373200,0,225,South West,,A4,165860,Bath and North East Somerset,0,77954,0,1,E,16,6/27/2003,2003,165500,3,1,203,A431,372110,0,PU,372600,5,165120,Penn Hill Rd,17
0,2,E06000022,,373200,0,252,South West,,A4,165860,Bath and North East Somerset,0,77954,0,0,E,8,6/27/2003,2003,165500,1,0,241,A431,372110,0,PU,372600,1,165120,Penn Hill Rd,18
4,2,E06000022,,373200,1,152,South West,,A4,165860,Bath and North East Somerset,0,77954,0,5,W,14,6/27/2003,2003,165500,4,0,127,A431,372110,0,PU,372600,0,165120,Penn Hill Rd,7
4,3,E06000022,,373200,0,274,South West,,A4,165860,Bath and North East Somerset,0,77954,0,4,W,32,6/27/2003,2003,165500,1,0,234,A431,372110,0,PU,372600,0,165120,Penn Hill Rd,8
2,2,E06000022,,373200,0,169,South West,,A4,165860,Bath and North East Somerset,0,77954,0,2,W,24,6/27/2003,2003,165500,1,0,140,A431,372110,0,PU,372600,3,165120,Penn Hill Rd,9
2,2,E06000022,,373200,0,188,South West,,A4,165860,Bath and North East Somerset,0,77954,0,2,W,33,6/27/2003,2003,165500,1,0,150,A431,372110,0,PU,372600,1,165120,Penn Hill Rd,10
