HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
72,12,E06000023,361100,3,1082,South West,A4,173463,"Bristol, City of",3,99507,5,100,N,246,10/2/2002,2002,173000,17,5,707,A4320,360440,12,PU,360500,5,171600,A420,7
67,9,E06000023,361100,6,1257,South West,A4,173463,"Bristol, City of",3,99507,8,108,N,226,10/2/2002,2002,173000,26,18,888,A4320,360440,6,PU,360500,7,171600,A420,8
51,13,E06000023,361100,4,991,South West,A4,173463,"Bristol, City of",3,99507,10,84,N,213,10/2/2002,2002,173000,7,12,674,A4320,360440,4,PU,360500,2,171600,A420,9
47,7,E06000023,361100,6,878,South West,A4,173463,"Bristol, City of",7,99507,8,97,N,216,10/2/2002,2002,173000,14,15,544,A4320,360440,14,PU,360500,2,171600,A420,10
47,9,E06000023,361100,9,903,South West,A4,173463,"Bristol, City of",5,99507,8,96,N,209,10/2/2002,2002,173000,13,11,576,A4320,360440,16,PU,360500,2,171600,A420,11
41,7,E06000023,361100,8,958,South West,A4,173463,"Bristol, City of",4,99507,12,94,N,180,10/2/2002,2002,173000,12,20,665,A4320,360440,9,PU,360500,1,171600,A420,12
55,2,E06000023,361100,10,1023,South West,A4,173463,"Bristol, City of",1,99507,8,92,N,173,10/2/2002,2002,173000,13,12,743,A4320,360440,6,PU,360500,0,171600,A420,13
48,6,E06000023,361100,12,1047,South West,A4,173463,"Bristol, City of",0,99507,5,91,N,197,10/2/2002,2002,173000,8,11,745,A4320,360440,15,PU,360500,3,171600,A420,14
44,2,E06000023,361100,7,1013,South West,A4,173463,"Bristol, City of",0,99507,6,77,N,195,10/2/2002,2002,173000,12,12,727,A4320,360440,8,PU,360500,0,171600,A420,15
28,9,E06000023,361100,1,1186,South West,A4,173463,"Bristol, City of",0,99507,9,51,N,167,10/2/2002,2002,173000,23,10,936,A4320,360440,3,PU,360500,5,171600,A420,16
25,0,E06000023,361100,5,1286,South West,A4,173463,"Bristol, City of",0,99507,3,38,N,120,10/2/2002,2002,173000,20,4,1108,A4320,360440,1,PU,360500,1,171600,A420,17
6,5,E06000023,361100,0,982,South West,A4,173463,"Bristol, City of",0,99507,3,13,N,76,10/2/2002,2002,173000,11,4,877,A4320,360440,0,PU,360500,5,171600,A420,18
32,11,E06000023,361100,6,1055,South West,A4,173463,"Bristol, City of",3,99507,7,74,S,200,10/2/2002,2002,173000,19,16,751,A4320,360440,10,PU,360500,8,171600,A420,7
46,7,E06000023,361100,3,1224,South West,A4,173463,"Bristol, City of",3,99507,13,74,S,206,10/2/2002,2002,173000,17,8,920,A4320,360440,1,PU,360500,8,171600,A420,8
59,24,E06000023,361100,4,1131,South West,A4,173463,"Bristol, City of",6,99507,9,102,S,209,10/2/2002,2002,173000,10,11,786,A4320,360440,13,PU,360500,1,171600,A420,9
57,10,E06000023,361100,7,1000,South West,A4,173463,"Bristol, City of",7,99507,14,109,S,227,10/2/2002,2002,173000,9,13,645,A4320,360440,11,PU,360500,0,171600,A420,10
44,8,E06000023,361100,5,925,South West,A4,173463,"Bristol, City of",2,99507,9,83,S,224,10/2/2002,2002,173000,7,14,603,A4320,360440,9,PU,360500,0,171600,A420,11
58,10,E06000023,361100,5,1044,South West,A4,173463,"Bristol, City of",4,99507,8,94,S,195,10/2/2002,2002,173000,14,8,731,A4320,360440,11,PU,360500,0,171600,A420,12
34,11,E06000023,361100,5,1117,South West,A4,173463,"Bristol, City of",4,99507,5,63,S,251,10/2/2002,2002,173000,18,7,774,A4320,360440,8,PU,360500,3,171600,A420,13
45,13,E06000023,361100,6,1089,South West,A4,173463,"Bristol, City of",6,99507,7,83,S,270,10/2/2002,2002,173000,10,9,713,A4320,360440,10,PU,360500,2,171600,A420,14
46,9,E06000023,361100,7,1166,South West,A4,173463,"Bristol, City of",0,99507,2,69,S,274,10/2/2002,2002,173000,13,5,801,A4320,360440,9,PU,360500,2,171600,A420,15
43,15,E06000023,361100,4,1441,South West,A4,173463,"Bristol, City of",3,99507,7,67,S,274,10/2/2002,2002,173000,28,4,1057,A4320,360440,6,PU,360500,7,171600,A420,16
23,14,E06000023,361100,4,1376,South West,A4,173463,"Bristol, City of",1,99507,1,31,S,205,10/2/2002,2002,173000,27,0,1099,A4320,360440,2,PU,360500,5,171600,A420,17
12,6,E06000023,361100,0,1129,South West,A4,173463,"Bristol, City of",3,99507,3,22,S,108,10/2/2002,2002,173000,12,3,981,A4320,360440,1,PU,360500,7,171600,A420,18
