HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
31,7,E06000022,0,693,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,1,35,E,141,9/30/2013,2013,162853,9,1,501,C,2,CU,372990,8,RUSH HILL,7
13,9,E06000022,1,725,South West,"Rush Hill, Bath",Bath and North East Somerset,2,946669,0,18,E,139,9/30/2013,2013,162853,3,0,556,C,2,CU,372990,19,RUSH HILL,8
11,4,E06000022,1,530,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,1,16,E,100,9/30/2013,2013,162853,2,0,408,C,2,CU,372990,4,RUSH HILL,9
9,5,E06000022,0,488,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,1,12,E,71,9/30/2013,2013,162853,2,0,398,C,1,CU,372990,3,RUSH HILL,10
15,3,E06000022,0,489,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,0,16,E,96,9/30/2013,2013,162853,2,0,372,C,1,CU,372990,3,RUSH HILL,11
18,6,E06000022,0,550,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,0,20,E,74,9/30/2013,2013,162853,3,1,447,C,0,CU,372990,1,RUSH HILL,12
20,3,E06000022,2,622,South West,"Rush Hill, Bath",Bath and North East Somerset,2,946669,2,28,E,66,9/30/2013,2013,162853,5,1,520,C,1,CU,372990,5,RUSH HILL,13
7,6,E06000022,2,637,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,0,13,E,101,9/30/2013,2013,162853,2,2,515,C,1,CU,372990,0,RUSH HILL,14
5,5,E06000022,2,669,South West,"Rush Hill, Bath",Bath and North East Somerset,2,946669,0,10,E,99,9/30/2013,2013,162853,3,0,552,C,1,CU,372990,6,RUSH HILL,15
7,7,E06000022,2,816,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,0,9,E,120,9/30/2013,2013,162853,22,0,658,C,0,CU,372990,3,RUSH HILL,16
0,2,E06000022,0,914,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,1,1,E,96,9/30/2013,2013,162853,14,0,801,C,0,CU,372990,6,RUSH HILL,17
3,5,E06000022,0,760,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,0,3,E,49,9/30/2013,2013,162853,18,0,685,C,0,CU,372990,0,RUSH HILL,18
5,4,E06000022,0,832,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,1,8,W,151,9/30/2013,2013,162853,11,0,658,C,1,CU,372990,4,RUSH HILL,7
3,5,E06000022,0,799,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,0,6,W,109,9/30/2013,2013,162853,15,0,664,C,2,CU,372990,2,RUSH HILL,8
16,12,E06000022,1,729,South West,"Rush Hill, Bath",Bath and North East Somerset,3,946669,2,25,W,86,9/30/2013,2013,162853,5,1,601,C,2,CU,372990,2,RUSH HILL,9
22,9,E06000022,0,513,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,0,25,W,67,9/30/2013,2013,162853,4,0,408,C,3,CU,372990,1,RUSH HILL,10
16,4,E06000022,1,502,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,0,21,W,70,9/30/2013,2013,162853,2,2,405,C,1,CU,372990,0,RUSH HILL,11
16,5,E06000022,0,526,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,2,21,W,79,9/30/2013,2013,162853,1,0,420,C,3,CU,372990,2,RUSH HILL,12
14,4,E06000022,1,567,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,0,19,W,87,9/30/2013,2013,162853,4,0,453,C,3,CU,372990,4,RUSH HILL,13
25,5,E06000022,3,583,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,0,30,W,106,9/30/2013,2013,162853,2,1,440,C,1,CU,372990,2,RUSH HILL,14
18,12,E06000022,3,618,South West,"Rush Hill, Bath",Bath and North East Somerset,4,946669,0,27,W,104,9/30/2013,2013,162853,5,0,470,C,2,CU,372990,5,RUSH HILL,15
17,9,E06000022,0,771,South West,"Rush Hill, Bath",Bath and North East Somerset,1,946669,1,19,W,163,9/30/2013,2013,162853,12,0,568,C,0,CU,372990,11,RUSH HILL,16
1,4,E06000022,0,722,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,2,3,W,111,9/30/2013,2013,162853,9,0,595,C,0,CU,372990,3,RUSH HILL,17
3,7,E06000022,0,617,South West,"Rush Hill, Bath",Bath and North East Somerset,0,946669,0,3,W,50,9/30/2013,2013,162853,2,0,555,C,0,CU,372990,9,RUSH HILL,18
2,0,E06000025,0,161,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,1,3,E,17,9/30/2013,2013,189580,3,0,138,C,0,CU,364935,4,GROVESEND ROAD,7
1,3,E06000025,0,218,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,2,E,26,9/30/2013,2013,189580,5,0,182,C,1,CU,364935,2,GROVESEND ROAD,8
0,3,E06000025,0,161,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,1,947508,0,3,E,21,9/30/2013,2013,189580,1,0,133,C,2,CU,364935,1,GROVESEND ROAD,9
0,2,E06000025,1,124,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,1,E,19,9/30/2013,2013,189580,1,0,101,C,0,CU,364935,1,GROVESEND ROAD,10
3,0,E06000025,1,134,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,5,E,18,9/30/2013,2013,189580,0,0,111,C,1,CU,364935,1,GROVESEND ROAD,11
3,2,E06000025,0,136,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,3,E,17,9/30/2013,2013,189580,0,0,114,C,0,CU,364935,0,GROVESEND ROAD,12
0,1,E06000025,0,146,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,0,E,12,9/30/2013,2013,189580,0,0,133,C,0,CU,364935,2,GROVESEND ROAD,13
1,0,E06000025,0,120,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,2,E,16,9/30/2013,2013,189580,2,1,100,C,0,CU,364935,0,GROVESEND ROAD,14
0,6,E06000025,1,179,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,1,2,E,25,9/30/2013,2013,189580,1,0,145,C,0,CU,364935,0,GROVESEND ROAD,15
0,1,E06000025,0,189,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,0,E,29,9/30/2013,2013,189580,1,0,158,C,0,CU,364935,0,GROVESEND ROAD,16
0,1,E06000025,0,180,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,0,E,16,9/30/2013,2013,189580,1,0,162,C,0,CU,364935,0,GROVESEND ROAD,17
0,1,E06000025,0,148,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,0,E,12,9/30/2013,2013,189580,0,0,135,C,0,CU,364935,1,GROVESEND ROAD,18
5,1,E06000025,1,78,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,7,W,13,9/30/2013,2013,189580,0,0,57,C,1,CU,364935,4,GROVESEND ROAD,7
0,2,E06000025,0,243,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,0,W,40,9/30/2013,2013,189580,2,0,199,C,0,CU,364935,1,GROVESEND ROAD,8
1,4,E06000025,1,129,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,2,W,19,9/30/2013,2013,189580,1,0,103,C,0,CU,364935,0,GROVESEND ROAD,9
4,1,E06000025,1,132,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,7,W,15,9/30/2013,2013,189580,1,0,108,C,2,CU,364935,0,GROVESEND ROAD,10
3,0,E06000025,1,149,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,4,W,20,9/30/2013,2013,189580,1,0,124,C,0,CU,364935,0,GROVESEND ROAD,11
1,1,E06000025,2,129,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,4,W,16,9/30/2013,2013,189580,0,0,108,C,1,CU,364935,0,GROVESEND ROAD,12
1,1,E06000025,1,148,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,3,W,15,9/30/2013,2013,189580,3,1,126,C,0,CU,364935,0,GROVESEND ROAD,13
1,2,E06000025,0,148,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,1,W,14,9/30/2013,2013,189580,0,0,131,C,0,CU,364935,1,GROVESEND ROAD,14
1,2,E06000025,1,217,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,2,W,21,9/30/2013,2013,189580,1,0,191,C,0,CU,364935,0,GROVESEND ROAD,15
2,1,E06000025,0,186,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,2,W,12,9/30/2013,2013,189580,2,0,169,C,0,CU,364935,1,GROVESEND ROAD,16
0,0,E06000025,0,221,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,0,W,22,9/30/2013,2013,189580,5,0,194,C,0,CU,364935,4,GROVESEND ROAD,17
1,2,E06000025,0,195,South West,"east of Malvern Drive, Thornbury",South Gloucestershire,0,947508,0,1,W,14,9/30/2013,2013,189580,4,0,174,C,0,CU,364935,3,GROVESEND ROAD,18
