HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
154,4,E06000025,354850,30,3539,South West,LA Boundary,181250,South Gloucestershire,32,16020,64,405,E,414,5/23/2002,2002,179700,32,94,2684,M5,357747,31,TM,355000,0,179550,17,7
140,14,E06000025,354850,25,4022,South West,LA Boundary,181250,South Gloucestershire,41,16020,75,410,E,345,5/23/2002,2002,179700,21,101,3232,M5,357747,28,TM,355000,0,179550,17,8
121,13,E06000025,354850,23,2883,South West,LA Boundary,181250,South Gloucestershire,44,16020,95,418,E,309,5/23/2002,2002,179700,3,117,2140,M5,357747,18,TM,355000,0,179550,17,9
164,15,E06000025,354850,32,2487,South West,LA Boundary,181250,South Gloucestershire,37,16020,62,486,E,304,5/23/2002,2002,179700,52,163,1630,M5,357747,28,TM,355000,0,179550,17,10
125,12,E06000025,354850,32,2730,South West,LA Boundary,181250,South Gloucestershire,53,16020,77,431,E,280,5/23/2002,2002,179700,2,117,2005,M5,357747,27,TM,355000,0,179550,17,11
164,5,E06000025,354850,21,2649,South West,LA Boundary,181250,South Gloucestershire,57,16020,112,529,E,288,5/23/2002,2002,179700,8,143,1819,M5,357747,32,TM,355000,0,179550,17,12
149,5,E06000025,354850,38,2803,South West,LA Boundary,181250,South Gloucestershire,55,16020,102,473,E,330,5/23/2002,2002,179700,4,113,1991,M5,357747,16,TM,355000,0,179550,17,13
160,19,E06000025,354850,35,3059,South West,LA Boundary,181250,South Gloucestershire,44,16020,73,456,E,267,5/23/2002,2002,179700,21,123,2296,M5,357747,21,TM,355000,0,179550,17,14
146,12,E06000025,354850,24,3014,South West,LA Boundary,181250,South Gloucestershire,29,16020,108,423,E,330,5/23/2002,2002,179700,18,88,2231,M5,357747,28,TM,355000,0,179550,17,15
134,11,E06000025,354850,9,3512,South West,LA Boundary,181250,South Gloucestershire,36,16020,121,426,E,455,5/23/2002,2002,179700,21,110,2599,M5,357747,16,TM,355000,0,179550,17,16
94,18,E06000025,354850,1,3907,South West,LA Boundary,181250,South Gloucestershire,28,16020,95,339,E,362,5/23/2002,2002,179700,26,108,3162,M5,357747,13,TM,355000,0,179550,17,17
58,10,E06000025,354850,2,2897,South West,LA Boundary,181250,South Gloucestershire,52,16020,70,290,E,192,5/23/2002,2002,179700,21,97,2384,M5,357747,11,TM,355000,0,179550,17,18
168,4,E06000025,354850,35,2949,South West,LA Boundary,181250,South Gloucestershire,37,16020,104,491,W,511,5/23/2002,2002,179700,14,145,1929,M5,357747,2,TM,355000,0,179550,17,7
158,0,E06000025,354850,15,3307,South West,LA Boundary,181250,South Gloucestershire,36,16020,93,477,W,486,5/23/2002,2002,179700,14,171,2330,M5,357747,4,TM,355000,0,179550,17,8
142,12,E06000025,354850,24,2810,South West,LA Boundary,181250,South Gloucestershire,44,16020,104,431,W,325,5/23/2002,2002,179700,5,112,2037,M5,357747,5,TM,355000,0,179550,17,9
125,17,E06000025,354850,26,2357,South West,LA Boundary,181250,South Gloucestershire,42,16020,76,372,W,283,5/23/2002,2002,179700,1,102,1684,M5,357747,1,TM,355000,0,179550,17,10
125,10,E06000025,354850,27,2685,South West,LA Boundary,181250,South Gloucestershire,58,16020,63,422,W,290,5/23/2002,2002,179700,6,145,1957,M5,357747,4,TM,355000,0,179550,17,11
141,5,E06000025,354850,28,2996,South West,LA Boundary,181250,South Gloucestershire,55,16020,77,410,W,277,5/23/2002,2002,179700,12,106,2292,M5,357747,3,TM,355000,0,179550,17,12
145,6,E06000025,354850,30,3080,South West,LA Boundary,181250,South Gloucestershire,38,16020,63,389,W,316,5/23/2002,2002,179700,13,109,2356,M5,357747,4,TM,355000,0,179550,17,13
129,10,E06000025,354850,34,3187,South West,LA Boundary,181250,South Gloucestershire,31,16020,84,429,W,298,5/23/2002,2002,179700,9,123,2441,M5,357747,28,TM,355000,0,179550,17,14
139,9,E06000025,354850,41,3475,South West,LA Boundary,181250,South Gloucestershire,29,16020,99,443,W,332,5/23/2002,2002,179700,13,118,2678,M5,357747,17,TM,355000,0,179550,17,15
149,8,E06000025,354850,30,4582,South West,LA Boundary,181250,South Gloucestershire,24,16020,71,401,W,457,5/23/2002,2002,179700,33,115,3683,M5,357747,12,TM,355000,0,179550,17,16
113,16,E06000025,354850,13,5032,South West,LA Boundary,181250,South Gloucestershire,29,16020,57,322,W,392,5/23/2002,2002,179700,28,89,4274,M5,357747,21,TM,355000,0,179550,17,17
63,7,E06000025,354850,15,3855,South West,LA Boundary,181250,South Gloucestershire,22,16020,46,225,W,266,5/23/2002,2002,179700,18,72,3339,M5,357747,7,TM,355000,0,179550,17,18
43,4,E06000025,365420,3,1804,South West,A4174 spur,173540,South Gloucestershire,9,99052,18,118,N,244,5/23/2002,2002,173000,29,25,1409,A4174,366590,20,PU,366460,0,172170,A420,7
57,7,E06000025,365420,7,1719,South West,A4174 spur,173540,South Gloucestershire,2,99052,14,98,N,170,5/23/2002,2002,173000,24,8,1420,A4174,366590,10,PU,366460,0,172170,A420,8
33,1,E06000025,365420,3,1326,South West,A4174 spur,173540,South Gloucestershire,2,99052,5,54,N,177,5/23/2002,2002,173000,5,9,1089,A4174,366590,2,PU,366460,0,172170,A420,9
56,4,E06000025,365420,5,1073,South West,A4174 spur,173540,South Gloucestershire,1,99052,13,96,N,154,5/23/2002,2002,173000,8,10,811,A4174,366590,11,PU,366460,1,172170,A420,10
52,0,E06000025,365420,11,1074,South West,A4174 spur,173540,South Gloucestershire,5,99052,6,93,N,162,5/23/2002,2002,173000,7,12,812,A4174,366590,7,PU,366460,0,172170,A420,11
60,2,E06000025,365420,8,1067,South West,A4174 spur,173540,South Gloucestershire,2,99052,9,96,N,143,5/23/2002,2002,173000,5,8,821,A4174,366590,9,PU,366460,0,172170,A420,12
45,1,E06000025,365420,6,1153,South West,A4174 spur,173540,South Gloucestershire,9,99052,9,79,N,160,5/23/2002,2002,173000,3,6,910,A4174,366590,4,PU,366460,0,172170,A420,13
41,1,E06000025,365420,7,1174,South West,A4174 spur,173540,South Gloucestershire,3,99052,16,82,N,162,5/23/2002,2002,173000,11,9,918,A4174,366590,6,PU,366460,0,172170,A420,14
52,9,E06000025,365420,7,1288,South West,A4174 spur,173540,South Gloucestershire,1,99052,4,80,N,199,5/23/2002,2002,173000,10,9,990,A4174,366590,7,PU,366460,0,172170,A420,15
31,3,E06000025,365420,4,1334,South West,A4174 spur,173540,South Gloucestershire,4,99052,9,56,N,187,5/23/2002,2002,173000,15,3,1073,A4174,366590,5,PU,366460,0,172170,A420,16
16,0,E06000025,365420,0,1582,South West,A4174 spur,173540,South Gloucestershire,3,99052,6,32,N,197,5/23/2002,2002,173000,25,7,1328,A4174,366590,0,PU,366460,2,172170,A420,17
21,0,E06000025,365420,0,1354,South West,A4174 spur,173540,South Gloucestershire,4,99052,4,42,N,111,5/23/2002,2002,173000,14,7,1187,A4174,366590,6,PU,366460,2,172170,A420,18
33,3,E06000025,365420,4,1157,South West,A4174 spur,173540,South Gloucestershire,5,99052,10,86,S,210,5/23/2002,2002,173000,14,15,844,A4174,366590,19,PU,366460,3,172170,A420,7
59,4,E06000025,365420,5,1363,South West,A4174 spur,173540,South Gloucestershire,2,99052,6,105,S,201,5/23/2002,2002,173000,11,21,1042,A4174,366590,12,PU,366460,1,172170,A420,8
56,14,E06000025,365420,3,1054,South West,A4174 spur,173540,South Gloucestershire,6,99052,10,98,S,181,5/23/2002,2002,173000,6,16,755,A4174,366590,7,PU,366460,0,172170,A420,9
55,4,E06000025,365420,5,954,South West,A4174 spur,173540,South Gloucestershire,9,99052,7,94,S,171,5/23/2002,2002,173000,6,8,679,A4174,366590,10,PU,366460,0,172170,A420,10
46,1,E06000025,365420,1,778,South West,A4174 spur,173540,South Gloucestershire,9,99052,8,74,S,104,5/23/2002,2002,173000,3,7,596,A4174,366590,3,PU,366460,0,172170,A420,11
37,5,E06000025,365420,5,886,South West,A4174 spur,173540,South Gloucestershire,1,99052,7,64,S,116,5/23/2002,2002,173000,10,8,691,A4174,366590,6,PU,366460,0,172170,A420,12
55,2,E06000025,365420,6,1136,South West,A4174 spur,173540,South Gloucestershire,4,99052,11,90,S,184,5/23/2002,2002,173000,8,4,852,A4174,366590,10,PU,366460,1,172170,A420,13
53,4,E06000025,365420,6,1225,South West,A4174 spur,173540,South Gloucestershire,4,99052,9,86,S,162,5/23/2002,2002,173000,7,9,966,A4174,366590,5,PU,366460,1,172170,A420,14
48,6,E06000025,365420,8,1453,South West,A4174 spur,173540,South Gloucestershire,4,99052,10,84,S,206,5/23/2002,2002,173000,8,4,1149,A4174,366590,10,PU,366460,4,172170,A420,15
28,3,E06000025,365420,2,1802,South West,A4174 spur,173540,South Gloucestershire,7,99052,4,56,S,252,5/23/2002,2002,173000,22,6,1469,A4174,366590,9,PU,366460,0,172170,A420,16
21,5,E06000025,365420,2,1993,South West,A4174 spur,173540,South Gloucestershire,1,99052,6,33,S,212,5/23/2002,2002,173000,37,0,1706,A4174,366590,3,PU,366460,2,172170,A420,17
8,7,E06000025,365420,0,1674,South West,A4174 spur,173540,South Gloucestershire,1,99052,6,23,S,136,5/23/2002,2002,173000,20,7,1488,A4174,366590,1,PU,366460,0,172170,A420,18
