HGVR2,BUS,ONS LACode,Road Name,A Ref E,HGVR4,AMV,Region Name (GO),CP Location,A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,7,E06000025,,359900,0,492,South West,,LA Boundary,178978,South Gloucestershire,2,46407,0,8,N,46,5/20/2011,2011,178500,10,0,421,A38,360131,1,PU,360000,21,178150,A4174,7
12,7,E06000025,,359900,0,639,South West,,LA Boundary,178978,South Gloucestershire,3,46407,2,21,N,83,5/20/2011,2011,178500,15,1,513,A38,360131,3,PU,360000,26,178150,A4174,8
9,5,E06000025,,359900,1,619,South West,,LA Boundary,178978,South Gloucestershire,2,46407,0,12,N,82,5/20/2011,2011,178500,6,0,514,A38,360131,0,PU,360000,7,178150,A4174,9
10,8,E06000025,,359900,0,578,South West,,LA Boundary,178978,South Gloucestershire,1,46407,1,18,N,77,5/20/2011,2011,178500,9,3,466,A38,360131,3,PU,360000,8,178150,A4174,10
9,9,E06000025,,359900,1,599,South West,,LA Boundary,178978,South Gloucestershire,1,46407,1,15,N,58,5/20/2011,2011,178500,12,1,505,A38,360131,2,PU,360000,10,178150,A4174,11
18,8,E06000025,,359900,1,743,South West,,LA Boundary,178978,South Gloucestershire,1,46407,1,22,N,59,5/20/2011,2011,178500,11,1,643,A38,360131,0,PU,360000,29,178150,A4174,12
4,8,E06000025,,359900,2,760,South West,,LA Boundary,178978,South Gloucestershire,0,46407,1,10,N,83,5/20/2011,2011,178500,14,2,645,A38,360131,1,PU,360000,35,178150,A4174,13
1,8,E06000025,,359900,1,690,South West,,LA Boundary,178978,South Gloucestershire,0,46407,0,5,N,80,5/20/2011,2011,178500,15,1,582,A38,360131,2,PU,360000,27,178150,A4174,14
2,8,E06000025,,359900,1,797,South West,,LA Boundary,178978,South Gloucestershire,2,46407,0,7,N,87,5/20/2011,2011,178500,23,1,672,A38,360131,1,PU,360000,49,178150,A4174,15
1,12,E06000025,,359900,0,812,South West,,LA Boundary,178978,South Gloucestershire,3,46407,0,5,N,55,5/20/2011,2011,178500,15,0,725,A38,360131,1,PU,360000,53,178150,A4174,16
3,9,E06000025,,359900,0,914,South West,,LA Boundary,178978,South Gloucestershire,0,46407,0,4,N,47,5/20/2011,2011,178500,13,1,841,A38,360131,0,PU,360000,80,178150,A4174,17
5,8,E06000025,,359900,0,810,South West,,LA Boundary,178978,South Gloucestershire,0,46407,0,6,N,35,5/20/2011,2011,178500,13,1,748,A38,360131,0,PU,360000,36,178150,A4174,18
7,8,E06000025,,359900,1,602,South West,,LA Boundary,178978,South Gloucestershire,2,46407,0,11,S,53,5/20/2011,2011,178500,21,0,509,A38,360131,1,PU,360000,112,178150,A4174,7
