HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
12,6,E06000024,353281,10,836,South West,B3130 Barrow Lane,169240,North Somerset,1,56376,1,28,N,117,7/4/2003,2003,168100,20,0,665,A38,356110,4,PR,355000,1,167124,LA Boundary,7
10,5,E06000024,353281,12,883,South West,B3130 Barrow Lane,169240,North Somerset,2,56376,0,30,N,92,7/4/2003,2003,168100,8,6,748,A38,356110,0,PR,355000,0,167124,LA Boundary,8
27,7,E06000024,353281,8,618,South West,B3130 Barrow Lane,169240,North Somerset,4,56376,2,48,N,78,7/4/2003,2003,168100,6,4,479,A38,356110,3,PR,355000,3,167124,LA Boundary,9
21,9,E06000024,353281,5,537,South West,B3130 Barrow Lane,169240,North Somerset,1,56376,2,36,N,72,7/4/2003,2003,168100,8,2,412,A38,356110,5,PR,355000,0,167124,LA Boundary,10
18,4,E06000024,353281,10,578,South West,B3130 Barrow Lane,169240,North Somerset,2,56376,1,38,N,85,7/4/2003,2003,168100,1,4,450,A38,356110,3,PR,355000,1,167124,LA Boundary,11
15,5,E06000024,353281,3,622,South West,B3130 Barrow Lane,169240,North Somerset,2,56376,1,26,N,80,7/4/2003,2003,168100,4,2,507,A38,356110,3,PR,355000,0,167124,LA Boundary,12
18,4,E06000024,353281,9,689,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,2,35,N,73,7/4/2003,2003,168100,9,1,568,A38,356110,5,PR,355000,0,167124,LA Boundary,13
15,11,E06000024,353281,2,590,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,1,25,N,87,7/4/2003,2003,168100,8,2,459,A38,356110,5,PR,355000,1,167124,LA Boundary,14
14,12,E06000024,353281,2,637,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,3,23,N,100,7/4/2003,2003,168100,9,1,493,A38,356110,3,PR,355000,2,167124,LA Boundary,15
14,8,E06000024,353281,3,701,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,1,20,N,117,7/4/2003,2003,168100,6,0,550,A38,356110,2,PR,355000,2,167124,LA Boundary,16
7,7,E06000024,353281,0,601,South West,B3130 Barrow Lane,169240,North Somerset,1,56376,1,9,N,82,7/4/2003,2003,168100,6,0,497,A38,356110,0,PR,355000,5,167124,LA Boundary,17
1,4,E06000024,353281,0,582,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,0,2,N,46,7/4/2003,2003,168100,4,0,526,A38,356110,1,PR,355000,2,167124,LA Boundary,18
13,8,E06000024,353281,9,577,South West,B3130 Barrow Lane,169240,North Somerset,2,56376,4,32,S,121,7/4/2003,2003,168100,7,1,409,A38,356110,3,PR,355000,2,167124,LA Boundary,7
14,8,E06000024,353281,5,439,South West,B3130 Barrow Lane,169240,North Somerset,1,56376,0,25,S,90,7/4/2003,2003,168100,1,3,315,A38,356110,2,PR,355000,0,167124,LA Boundary,8
24,11,E06000024,353281,10,565,South West,B3130 Barrow Lane,169240,North Somerset,3,56376,4,44,S,96,7/4/2003,2003,168100,4,0,410,A38,356110,3,PR,355000,2,167124,LA Boundary,9
14,6,E06000024,353281,6,584,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,2,25,S,77,7/4/2003,2003,168100,15,0,461,A38,356110,3,PR,355000,2,167124,LA Boundary,10
21,6,E06000024,353281,8,586,South West,B3130 Barrow Lane,169240,North Somerset,4,56376,1,38,S,73,7/4/2003,2003,168100,4,1,465,A38,356110,3,PR,355000,0,167124,LA Boundary,11
8,4,E06000024,353281,5,690,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,1,20,S,83,7/4/2003,2003,168100,15,0,568,A38,356110,6,PR,355000,3,167124,LA Boundary,12
13,5,E06000024,353281,12,647,South West,B3130 Barrow Lane,169240,North Somerset,3,56376,1,38,S,79,7/4/2003,2003,168100,5,0,520,A38,356110,9,PR,355000,0,167124,LA Boundary,13
9,5,E06000024,353281,9,693,South West,B3130 Barrow Lane,169240,North Somerset,1,56376,0,21,S,81,7/4/2003,2003,168100,6,0,580,A38,356110,2,PR,355000,0,167124,LA Boundary,14
7,8,E06000024,353281,8,815,South West,B3130 Barrow Lane,169240,North Somerset,2,56376,0,26,S,129,7/4/2003,2003,168100,9,4,643,A38,356110,5,PR,355000,2,167124,LA Boundary,15
10,6,E06000024,353281,2,1081,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,1,15,S,115,7/4/2003,2003,168100,16,1,929,A38,356110,1,PR,355000,1,167124,LA Boundary,16
4,6,E06000024,353281,2,1210,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,0,9,S,92,7/4/2003,2003,168100,17,2,1086,A38,356110,1,PR,355000,0,167124,LA Boundary,17
6,7,E06000024,353281,1,996,South West,B3130 Barrow Lane,169240,North Somerset,0,56376,0,9,S,64,7/4/2003,2003,168100,9,1,907,A38,356110,1,PR,355000,0,167124,LA Boundary,18
