HGVR2,BUS,ONS LACode,HGVR4,AMV,Region Name (GO),CP Location,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,HGVR3,RCat,S Ref E,PC,Road Name,Hour
3,1,E06000023,0,86,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,4,N,22,10/18/2010,2010,169517,2,0,57,U,1,UU,359225,3,BROADBURY ROAD,7
2,0,E06000023,0,141,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,2,N,9,10/18/2010,2010,169517,0,0,130,U,0,UU,359225,0,BROADBURY ROAD,8
0,0,E06000023,0,91,South West,North of Creswicke Road,"Bristol, City of",0,946789,1,1,N,9,10/18/2010,2010,169517,0,0,81,U,0,UU,359225,2,BROADBURY ROAD,9
1,0,E06000023,0,68,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,1,N,9,10/18/2010,2010,169517,0,0,58,U,0,UU,359225,1,BROADBURY ROAD,10
4,1,E06000023,0,74,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,5,N,11,10/18/2010,2010,169517,0,0,57,U,1,UU,359225,2,BROADBURY ROAD,11
1,0,E06000023,0,63,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,1,N,7,10/18/2010,2010,169517,0,0,55,U,0,UU,359225,2,BROADBURY ROAD,12
0,0,E06000023,0,102,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,1,N,13,10/18/2010,2010,169517,0,0,88,U,1,UU,359225,2,BROADBURY ROAD,13
0,1,E06000023,0,110,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,0,N,21,10/18/2010,2010,169517,0,0,88,U,0,UU,359225,1,BROADBURY ROAD,14
0,0,E06000023,0,87,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,0,N,7,10/18/2010,2010,169517,0,0,80,U,0,UU,359225,7,BROADBURY ROAD,15
0,0,E06000023,0,88,South West,North of Creswicke Road,"Bristol, City of",0,946789,0,0,N,14,10/18/2010,2010,169517,1,0,73,U,0,UU,359225,4,BROADBURY ROAD,16
