HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
6,5,E06000023,359017,0,153,South West,A38,172220,"Bristol, City of",0,74493,0,6,E,36,10/16/2000,2000,171970,5,0,101,A370,359621,0,PU,359400,9,172014,A4,7
8,6,E06000023,359017,1,226,South West,A38,172220,"Bristol, City of",1,74493,1,11,E,51,10/16/2000,2000,171970,11,0,147,A370,359621,0,PU,359400,13,172014,A4,8
10,12,E06000023,359017,0,204,South West,A38,172220,"Bristol, City of",1,74493,0,11,E,43,10/16/2000,2000,171970,5,0,133,A370,359621,0,PU,359400,5,172014,A4,9
16,7,E06000023,359017,1,256,South West,A38,172220,"Bristol, City of",1,74493,0,18,E,58,10/16/2000,2000,171970,3,0,170,A370,359621,0,PU,359400,6,172014,A4,10
7,7,E06000023,359017,1,223,South West,A38,172220,"Bristol, City of",0,74493,0,8,E,52,10/16/2000,2000,171970,4,0,152,A370,359621,0,PU,359400,6,172014,A4,11
9,8,E06000023,359017,0,308,South West,A38,172220,"Bristol, City of",1,74493,0,11,E,54,10/16/2000,2000,171970,11,0,224,A370,359621,1,PU,359400,5,172014,A4,12
4,9,E06000023,359017,0,305,South West,A38,172220,"Bristol, City of",3,74493,0,7,E,52,10/16/2000,2000,171970,13,0,224,A370,359621,0,PU,359400,6,172014,A4,13
5,10,E06000023,359017,2,302,South West,A38,172220,"Bristol, City of",0,74493,0,8,E,61,10/16/2000,2000,171970,8,1,215,A370,359621,0,PU,359400,9,172014,A4,14
7,8,E06000023,359017,0,375,South West,A38,172220,"Bristol, City of",0,74493,0,7,E,63,10/16/2000,2000,171970,6,0,291,A370,359621,0,PU,359400,8,172014,A4,15
15,13,E06000023,359017,0,465,South West,A38,172220,"Bristol, City of",3,74493,0,20,E,65,10/16/2000,2000,171970,18,1,349,A370,359621,1,PU,359400,20,172014,A4,16
3,8,E06000023,359017,0,567,South West,A38,172220,"Bristol, City of",0,74493,1,4,E,56,10/16/2000,2000,171970,19,0,480,A370,359621,0,PU,359400,29,172014,A4,17
4,8,E06000023,359017,0,319,South West,A38,172220,"Bristol, City of",1,74493,0,5,E,28,10/16/2000,2000,171970,12,0,266,A370,359621,0,PU,359400,16,172014,A4,18
13,10,E06000023,359017,1,528,South West,A38,172220,"Bristol, City of",4,74493,4,22,W,97,10/16/2000,2000,171970,21,0,378,A370,359621,0,PU,359400,18,172014,A4,7
14,11,E06000023,359017,1,426,South West,A38,172220,"Bristol, City of",2,74493,0,20,W,55,10/16/2000,2000,171970,22,2,318,A370,359621,1,PU,359400,15,172014,A4,8
19,9,E06000023,359017,4,469,South West,A38,172220,"Bristol, City of",12,74493,3,44,W,86,10/16/2000,2000,171970,2,4,328,A370,359621,2,PU,359400,8,172014,A4,9
38,8,E06000023,359017,2,560,South West,A38,172220,"Bristol, City of",2,74493,2,54,W,124,10/16/2000,2000,171970,7,5,367,A370,359621,5,PU,359400,5,172014,A4,10
25,7,E06000023,359017,4,524,South West,A38,172220,"Bristol, City of",3,74493,5,45,W,99,10/16/2000,2000,171970,11,5,362,A370,359621,3,PU,359400,6,172014,A4,11
26,9,E06000023,359017,0,542,South West,A38,172220,"Bristol, City of",6,74493,1,39,W,100,10/16/2000,2000,171970,15,4,379,A370,359621,2,PU,359400,10,172014,A4,12
31,10,E06000023,359017,4,608,South West,A38,172220,"Bristol, City of",7,74493,2,51,W,97,10/16/2000,2000,171970,13,4,437,A370,359621,3,PU,359400,4,172014,A4,13
19,12,E06000023,359017,0,518,South West,A38,172220,"Bristol, City of",1,74493,6,30,W,74,10/16/2000,2000,171970,11,2,391,A370,359621,2,PU,359400,3,172014,A4,14
30,11,E06000023,359017,1,545,South West,A38,172220,"Bristol, City of",4,74493,1,39,W,97,10/16/2000,2000,171970,8,2,390,A370,359621,1,PU,359400,3,172014,A4,15
12,8,E06000023,359017,1,430,South West,A38,172220,"Bristol, City of",3,74493,0,21,W,57,10/16/2000,2000,171970,14,3,330,A370,359621,2,PU,359400,13,172014,A4,16
7,7,E06000023,359017,0,383,South West,A38,172220,"Bristol, City of",3,74493,1,14,W,53,10/16/2000,2000,171970,23,3,286,A370,359621,0,PU,359400,15,172014,A4,17
5,4,E06000023,359017,0,490,South West,A38,172220,"Bristol, City of",4,74493,2,13,W,45,10/16/2000,2000,171970,20,2,408,A370,359621,0,PU,359400,21,172014,A4,18
