HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
5,7,E06000023,359017,0,144,South West,A38,172220,"Bristol, City of",0,74493,0,5,E,30,4/2/2001,2001,171970,1,0,101,A370,359621,0,PU,359400,10,172014,A4,7
3,10,E06000023,359017,0,227,South West,A38,172220,"Bristol, City of",0,74493,1,4,E,62,4/2/2001,2001,171970,12,0,139,A370,359621,0,PU,359400,18,172014,A4,8
10,11,E06000023,359017,0,244,South West,A38,172220,"Bristol, City of",0,74493,0,10,E,47,4/2/2001,2001,171970,5,0,171,A370,359621,0,PU,359400,6,172014,A4,9
13,8,E06000023,359017,1,249,South West,A38,172220,"Bristol, City of",0,74493,0,14,E,58,4/2/2001,2001,171970,5,0,164,A370,359621,0,PU,359400,2,172014,A4,10
11,8,E06000023,359017,0,248,South West,A38,172220,"Bristol, City of",2,74493,0,15,E,56,4/2/2001,2001,171970,9,2,160,A370,359621,0,PU,359400,2,172014,A4,11
3,8,E06000023,359017,0,257,South West,A38,172220,"Bristol, City of",1,74493,0,4,E,58,4/2/2001,2001,171970,2,0,185,A370,359621,0,PU,359400,5,172014,A4,12
9,9,E06000023,359017,0,321,South West,A38,172220,"Bristol, City of",0,74493,0,10,E,56,4/2/2001,2001,171970,4,1,242,A370,359621,0,PU,359400,2,172014,A4,13
5,9,E06000023,359017,0,332,South West,A38,172220,"Bristol, City of",1,74493,0,7,E,64,4/2/2001,2001,171970,4,1,248,A370,359621,0,PU,359400,6,172014,A4,14
7,7,E06000023,359017,0,359,South West,A38,172220,"Bristol, City of",0,74493,0,8,E,67,4/2/2001,2001,171970,6,0,271,A370,359621,1,PU,359400,4,172014,A4,15
4,9,E06000023,359017,0,449,South West,A38,172220,"Bristol, City of",0,74493,0,6,E,71,4/2/2001,2001,171970,12,1,351,A370,359621,1,PU,359400,9,172014,A4,16
0,12,E06000023,359017,1,564,South West,A38,172220,"Bristol, City of",0,74493,0,3,E,64,4/2/2001,2001,171970,24,2,461,A370,359621,0,PU,359400,26,172014,A4,17
7,5,E06000023,359017,0,341,South West,A38,172220,"Bristol, City of",0,74493,0,7,E,28,4/2/2001,2001,171970,5,0,296,A370,359621,0,PU,359400,10,172014,A4,18
12,10,E06000023,359017,1,674,South West,A38,172220,"Bristol, City of",2,74493,3,21,W,97,4/2/2001,2001,171970,18,2,528,A370,359621,1,PU,359400,13,172014,A4,7
12,10,E06000023,359017,0,470,South West,A38,172220,"Bristol, City of",1,74493,0,20,W,45,4/2/2001,2001,171970,15,5,380,A370,359621,2,PU,359400,16,172014,A4,8
22,11,E06000023,359017,4,570,South West,A38,172220,"Bristol, City of",1,74493,2,34,W,96,4/2/2001,2001,171970,8,3,421,A370,359621,2,PU,359400,7,172014,A4,9
16,10,E06000023,359017,2,639,South West,A38,172220,"Bristol, City of",5,74493,4,33,W,92,4/2/2001,2001,171970,8,6,496,A370,359621,0,PU,359400,4,172014,A4,10
42,7,E06000023,359017,1,667,South West,A38,172220,"Bristol, City of",3,74493,5,55,W,74,4/2/2001,2001,171970,6,3,525,A370,359621,1,PU,359400,0,172014,A4,11
34,10,E06000023,359017,1,649,South West,A38,172220,"Bristol, City of",2,74493,5,51,W,103,4/2/2001,2001,171970,8,7,477,A370,359621,2,PU,359400,4,172014,A4,12
29,9,E06000023,359017,0,560,South West,A38,172220,"Bristol, City of",3,74493,2,44,W,96,4/2/2001,2001,171970,12,7,399,A370,359621,3,PU,359400,7,172014,A4,13
21,12,E06000023,359017,0,532,South West,A38,172220,"Bristol, City of",3,74493,3,33,W,110,4/2/2001,2001,171970,3,3,374,A370,359621,3,PU,359400,5,172014,A4,14
16,9,E06000023,359017,1,531,South West,A38,172220,"Bristol, City of",1,74493,1,26,W,101,4/2/2001,2001,171970,8,4,387,A370,359621,3,PU,359400,6,172014,A4,15
8,13,E06000023,359017,1,382,South West,A38,172220,"Bristol, City of",5,74493,1,19,W,73,4/2/2001,2001,171970,9,4,268,A370,359621,0,PU,359400,8,172014,A4,16
8,7,E06000023,359017,0,354,South West,A38,172220,"Bristol, City of",0,74493,1,12,W,33,4/2/2001,2001,171970,20,2,282,A370,359621,1,PU,359400,14,172014,A4,17
6,5,E06000023,359017,0,434,South West,A38,172220,"Bristol, City of",1,74493,1,10,W,35,4/2/2001,2001,171970,12,1,372,A370,359621,1,PU,359400,12,172014,A4,18
