HGVR2,BUS,ONS LACode,A Ref E,HGVR4,AMV,Region Name (GO),A-Junction,B Ref N,ONS LA Name,HGVA3,CP,HGVA6,HGV,iDir,LGV,dCount,Year,S Ref N,2WMV,HGVA5,CAR,Road,B Ref E,HGVR3,RCat,S Ref E,PC,A Ref N,B-Junction,Hour
3,6,E06000024,352100,11,1496,South West,B3130 Barrow Street,171360,North Somerset,1,47034,2,29,E,164,9/9/2008,2008,170000,14,2,1283,A370,356290,10,PR,354900,0,169290,LA Boundary,7
7,9,E06000024,352100,7,1612,South West,B3130 Barrow Street,171360,North Somerset,3,47034,2,30,E,86,9/9/2008,2008,170000,43,1,1444,A370,356290,10,PR,354900,1,169290,LA Boundary,8
20,13,E06000024,352100,8,1121,South West,B3130 Barrow Street,171360,North Somerset,0,47034,1,35,E,120,9/9/2008,2008,170000,9,2,944,A370,356290,4,PR,354900,0,169290,LA Boundary,9
17,5,E06000024,352100,16,739,South West,B3130 Barrow Street,171360,North Somerset,4,47034,6,59,E,95,9/9/2008,2008,170000,4,7,576,A370,356290,9,PR,354900,0,169290,LA Boundary,10
12,3,E06000024,352100,6,554,South West,B3130 Barrow Street,171360,North Somerset,0,47034,2,35,E,95,9/9/2008,2008,170000,4,3,417,A370,356290,12,PR,354900,0,169290,LA Boundary,11
11,6,E06000024,352100,12,561,South West,B3130 Barrow Street,171360,North Somerset,0,47034,5,37,E,88,9/9/2008,2008,170000,0,2,430,A370,356290,7,PR,354900,0,169290,LA Boundary,12
13,5,E06000024,352100,7,573,South West,B3130 Barrow Street,171360,North Somerset,1,47034,3,38,E,54,9/9/2008,2008,170000,0,5,476,A370,356290,9,PR,354900,0,169290,LA Boundary,13
12,4,E06000024,352100,5,546,South West,B3130 Barrow Street,171360,North Somerset,1,47034,2,35,E,66,9/9/2008,2008,170000,3,4,438,A370,356290,11,PR,354900,0,169290,LA Boundary,14
10,3,E06000024,352100,10,525,South West,B3130 Barrow Street,171360,North Somerset,0,47034,1,27,E,68,9/9/2008,2008,170000,1,2,426,A370,356290,4,PR,354900,0,169290,LA Boundary,15
11,11,E06000024,352100,3,575,South West,B3130 Barrow Street,171360,North Somerset,1,47034,1,22,E,64,9/9/2008,2008,170000,3,2,475,A370,356290,4,PR,354900,0,169290,LA Boundary,16
6,7,E06000024,352100,0,679,South West,B3130 Barrow Street,171360,North Somerset,2,47034,3,15,E,42,9/9/2008,2008,170000,7,2,608,A370,356290,2,PR,354900,4,169290,LA Boundary,17
2,4,E06000024,352100,0,577,South West,B3130 Barrow Street,171360,North Somerset,0,47034,0,2,E,35,9/9/2008,2008,170000,6,0,530,A370,356290,0,PR,354900,0,169290,LA Boundary,18
6,8,E06000024,352100,7,516,South West,B3130 Barrow Street,171360,North Somerset,3,47034,2,24,W,93,9/9/2008,2008,170000,4,0,387,A370,356290,6,PR,354900,0,169290,LA Boundary,7
15,4,E06000024,352100,12,606,South West,B3130 Barrow Street,171360,North Somerset,2,47034,5,41,W,77,9/9/2008,2008,170000,10,3,474,A370,356290,4,PR,354900,0,169290,LA Boundary,8
21,10,E06000024,352100,9,453,South West,B3130 Barrow Street,171360,North Somerset,1,47034,4,47,W,79,9/9/2008,2008,170000,0,4,317,A370,356290,8,PR,354900,0,169290,LA Boundary,9
9,5,E06000024,352100,7,447,South West,B3130 Barrow Street,171360,North Somerset,2,47034,4,37,W,77,9/9/2008,2008,170000,1,5,327,A370,356290,10,PR,354900,0,169290,LA Boundary,10
13,5,E06000024,352100,11,528,South West,B3130 Barrow Street,171360,North Somerset,1,47034,4,40,W,77,9/9/2008,2008,170000,0,4,406,A370,356290,7,PR,354900,3,169290,LA Boundary,11
12,4,E06000024,352100,9,574,South West,B3130 Barrow Street,171360,North Somerset,1,47034,4,40,W,68,9/9/2008,2008,170000,1,3,461,A370,356290,11,PR,354900,0,169290,LA Boundary,12
13,7,E06000024,352100,8,585,South West,B3130 Barrow Street,171360,North Somerset,0,47034,1,33,W,87,9/9/2008,2008,170000,2,4,456,A370,356290,7,PR,354900,0,169290,LA Boundary,13
6,8,E06000024,352100,2,674,South West,B3130 Barrow Street,171360,North Somerset,1,47034,1,21,W,87,9/9/2008,2008,170000,2,3,556,A370,356290,8,PR,354900,0,169290,LA Boundary,14
8,4,E06000024,352100,10,904,South West,B3130 Barrow Street,171360,North Somerset,1,47034,7,37,W,115,9/9/2008,2008,170000,6,5,742,A370,356290,6,PR,354900,0,169290,LA Boundary,15
5,10,E06000024,352100,2,1285,South West,B3130 Barrow Street,171360,North Somerset,0,47034,1,17,W,145,9/9/2008,2008,170000,23,3,1090,A370,356290,6,PR,354900,0,169290,LA Boundary,16
2,5,E06000024,352100,0,1573,South West,B3130 Barrow Street,171360,North Somerset,0,47034,2,8,W,93,9/9/2008,2008,170000,41,1,1426,A370,356290,3,PR,354900,2,169290,LA Boundary,17
3,8,E06000024,352100,1,1183,South West,B3130 Barrow Street,171360,North Somerset,0,47034,1,11,W,50,9/9/2008,2008,170000,22,3,1092,A370,356290,3,PR,354900,1,169290,LA Boundary,18
154,5,E06000025,360686,17,3539,South West,16,183775,South Gloucestershire,29,99607,98,405,N,613,9/9/2008,2008,183482,15,81,2501,M5,361812,26,TM,361000,0,183284,15 / M4,7
138,5,E06000025,360686,14,3314,South West,16,183775,South Gloucestershire,41,99607,94,402,N,506,9/9/2008,2008,183482,14,85,2387,M5,361812,30,TM,361000,0,183284,15 / M4,8
122,23,E06000025,360686,22,3018,South West,16,183775,South Gloucestershire,38,99607,97,414,N,496,9/9/2008,2008,183482,6,120,2079,M5,361812,15,TM,361000,0,183284,15 / M4,9
115,10,E06000025,360686,16,2601,South West,16,183775,South Gloucestershire,30,99607,126,424,N,437,9/9/2008,2008,183482,4,112,1726,M5,361812,25,TM,361000,0,183284,15 / M4,10
116,12,E06000025,360686,27,2633,South West,16,183775,South Gloucestershire,27,99607,116,424,N,418,9/9/2008,2008,183482,4,118,1775,M5,361812,20,TM,361000,0,183284,15 / M4,11
137,6,E06000025,360686,19,2869,South West,16,183775,South Gloucestershire,25,99607,131,457,N,448,9/9/2008,2008,183482,25,117,1933,M5,361812,28,TM,361000,0,183284,15 / M4,12
102,1,E06000025,360686,15,3050,South West,16,183775,South Gloucestershire,25,99607,151,407,N,473,9/9/2008,2008,183482,20,81,2149,M5,361812,33,TM,361000,0,183284,15 / M4,13
107,7,E06000025,360686,13,3443,South West,16,183775,South Gloucestershire,23,99607,136,410,N,439,9/9/2008,2008,183482,21,100,2566,M5,361812,31,TM,361000,0,183284,15 / M4,14
